code,收盘,上市天,流通市值亿,RPS250,RPS120,MA100,MA300,多头排列,站上20周线,量比20/60,距250日新高%,本轮基地数,距区间高点%,满3基,池,名称,细分行业
601059,16.66,1279.0,538.7530221417214,60.62539885130823,75.33815665303555,16.590700000000002,17.26803333333333,False,True,0.7832500650098171,-17.890586495810744,2,-17.890586495810744,False,用户池(2022-08前后上市),信达证券,证券
301260,13.94,1272.0,28.64699485524849,9.061901723037652,62.78703994966971,15.1272,17.8914,False,False,0.634140369710143,-45.2689438555163,2,-45.2689438555163,False,用户池(2022-08前后上市),格力博,农用机械
301373,71.07,1272.0,29.727520564756645,94.83088704530951,99.08776344762504,112.27860000000001,59.605366666666654,True,False,0.767208803918763,-63.585592047958194,7,-63.585592047958194,True,用户池(2022-08前后上市),凌玮科技,其他化学原料
301358,62.8,1271.0,483.3662364473424,93.3312061263561,80.7801195344448,78.2136,59.31943333333333,True,False,0.7787662835102926,-42.62220191868433,3,-42.62220191868433,True,用户池(2022-08前后上市),湖南裕能,电池化学品
301419,27.26,1271.0,27.19716308383348,75.71793235481813,81.12614029569048,35.8992,28.954000000000004,True,False,0.571959142384766,-47.160302384182984,6,-47.160302384182984,True,用户池(2022-08前后上市),阿莱德,其他通信设备
688515,126.88,1270.0,64.58862612122168,85.96043395022336,83.57974205725071,172.4751,127.35256666666666,True,False,0.8308360491617465,-53.28424153166422,6,-53.28424153166422,True,用户池(2022-08前后上市),裕太微-U,集成电路设计
001314,49.0,1266.0,61.20871253652523,67.54945756222081,83.54828562441018,51.3503,48.68696666666666,True,False,1.306884889387281,-23.77100186683261,3,-23.77100186683261,True,用户池(2022-08前后上市),亿道信息,消费电子组件
001260,16.34,1264.0,18.830092920371516,37.0134014039566,38.18810946838628,19.0781,19.703433333333333,False,False,0.9232781352351088,-37.08124759337698,7,-37.08124759337698,True,用户池(2022-08前后上市),坤泰股份,车身附件及饰件
603307,23.94,1264.0,23.233018586184564,50.9572431397575,65.36646744259201,25.8579,26.575,False,False,0.9350210459847295,-25.28089887640449,1,-25.28089887640449,False,用户池(2022-08前后上市),扬州金泉,娱乐用品
688307,37.76,1264.0,48.0598626511897,85.51372048500319,90.75180874488834,62.794399999999996,39.02396666666667,True,False,0.9055528953204212,-59.576062520072796,5,-59.576062520072796,True,用户池(2022-08前后上市),中润光学,光学元件
603190,16.32,1263.0,9.391797968572071,59.02999361837907,59.83013526266121,17.7718,17.553466666666665,True,False,0.9181300216968429,-20.968523002421303,0,-22.02580028666985,False,用户池(2022-08前后上市),亚通精工,其他汽车零部件
301303,13.81,1260.0,14.037038998377847,49.13848117421825,65.9326832337213,14.995600000000001,15.227299999999998,False,False,0.7722749555192032,-24.53551912568306,4,-24.53551912568306,True,用户池(2022-08前后上市),真兰仪表,仪器仪表
688486,42.25,1259.0,78.62988365732471,53.92469687300574,46.17804340987732,51.2155,49.99016666666667,True,False,1.08853042720863,-34.38422115235284,1,-37.69355552278425,False,用户池(2022-08前后上市),龙迅股份,集成电路设计
001225,40.99,1258.0,8.61816241482622,70.2297383535418,3.271469015413652,46.2794,48.59103333333333,False,False,0.7538345254544242,-52.442278686622565,4,-52.442278686622565,True,用户池(2022-08前后上市),和泰机电,其他专用设备
001311,15.73,1253.0,27.997438448939242,55.201021059349074,1.0066058508965083,20.797200000000004,20.652133333333335,True,False,1.3035916543387753,-54.24665503199535,4,-54.24665503199535,True,用户池(2022-08前后上市),多利科技,其他汽车零部件
301408,14.36,1251.0,32.75935302147441,61.48691767708998,21.390374331550802,17.0972,16.082666666666668,True,False,1.1400396081006534,-51.45368492224476,3,-51.45368492224476,True,用户池(2022-08前后上市),华人健康,医药流通
688522,19.29,1251.0,33.088410315958384,2.9036375239310788,15.885498584460523,22.413400000000003,28.188066666666668,False,False,1.1873905980287582,-45.22998296422487,3,-48.58742004264393,True,用户池(2022-08前后上市),纳睿雷达,军工电子
001337,39.26,1249.0,164.87708637296578,89.37460114869177,6.8889587920729785,46.2094,35.350833333333334,True,False,1.185513662584497,-46.16017553483269,2,-46.16017553483269,False,用户池(2022-08前后上市),四川黄金,黄金
603061,242.04,1249.0,212.93656161072587,99.17038927887684,91.41239383453916,289.49240000000003,159.0470333333333,True,False,1.1857131165893526,-53.72084130019121,4,-53.72084130019121,True,用户池(2022-08前后上市),金海通,半导体设备
301322,32.65,1246.0,31.324290568515035,75.81365666879387,90.87763447625039,41.6744,33.83293333333334,True,False,0.6603323814556123,-48.7843137254902,4,-48.7843137254902,True,用户池(2022-08前后上市),绿通科技,其他交通设备
001366,11.42,1245.0,18.303212395058146,46.139119336311424,52.24913494809689,13.3947,13.210366666666667,True,False,0.6638171735634604,-38.63514239656099,1,-38.63514239656099,False,用户池(2022-08前后上市),播恩集团,畜禽饲料
001278,14.97,1244.0,12.757390742145466,38.44926611359285,15.728216420257942,19.0444,19.138033333333333,False,False,0.8025797782418491,-42.445213379469436,3,-42.445213379469436,True,用户池(2022-08前后上市),一彬科技,车身附件及饰件
301157,53.18,1243.0,11.039410288038141,70.74026802807913,80.24536017615603,65.7338,55.7829,True,False,0.6492575915995994,-39.75985500679656,3,-39.75985500679656,True,用户池(2022-08前后上市),华塑科技,其他发电设备
688502,300.41,1243.0,161.82974637747267,64.39055520102106,42.24598930481284,448.18219999999997,384.6773333333333,True,False,1.0450229032105367,-56.68829296424451,4,-56.68829296424451,True,用户池(2022-08前后上市),茂莱光学,光学元件
601121,6.92,1242.0,55.31660480656775,65.31589023611998,57.596728530984585,6.9659,6.956699999999999,True,False,1.4829920757995019,-21.452894438138483,3,-21.452894438138483,True,用户池(2022-08前后上市),宝地矿业,铁矿石
001368,20.86,1239.0,22.457615640388752,48.97894065092533,23.655237496067947,24.507800000000003,24.650233333333333,False,False,0.9324975612723845,-36.46055437100213,5,-36.46055437100213,True,用户池(2022-08前后上市),通达创智,娱乐用品
603153,13.63,1239.0,56.20022681265226,22.527121888959794,48.82038376848065,14.554200000000002,16.517566666666664,False,False,1.036884520161951,-31.85,1,-36.83966635773864,False,用户池(2022-08前后上市),上海建科,工程咨询服务
603282,14.39,1237.0,19.357298421189917,33.854499042756856,19.660270525322428,17.2302,18.1725,False,False,0.7448104947512704,-36.63584324086305,3,-36.63584324086305,True,用户池(2022-08前后上市),亚光股份,其他专用设备
603073,15.76,1236.0,8.025163092647714,45.66049776643267,41.77414281220509,18.0036,18.0918,False,False,0.8908226263819015,-26.389537599252687,5,-26.389537599252687,True,用户池(2022-08前后上市),彩蝶实业,其他纺织
301439,15.06,1235.0,27.63895637390444,49.74473516273134,73.98553004089337,16.2626,15.841066666666666,True,False,0.7196200027788315,-35.8603066439523,3,-35.8603066439523,True,用户池(2022-08前后上市),泓淋电力,线缆部件及其他
301246,19.15,1232.0,33.504560965699724,77.69623484365029,70.9027996225228,25.3321,20.072799999999997,True,False,0.7784179160711678,-44.23412929528248,3,-44.23412929528248,True,用户池(2022-08前后上市),宏源药业,原料药
301378,24.68,1232.0,11.369661954475745,29.530950861518825,10.0975149418056,29.2717,31.07786666666667,False,False,1.1116999548271915,-54.79025462538927,3,-54.79025462538927,True,用户池(2022-08前后上市),通达海,行业应用软件
301345,248.5,1231.0,86.64112166255224,92.43777919591577,92.4504561182762,230.8954,197.80193333333332,True,True,1.2490080184967205,-12.019826517967779,3,-12.019826517967779,True,用户池(2022-08前后上市),涛涛车业,其他交通设备
603065,13.79,1231.0,57.7756281788,87.49202297383536,97.60931110412079,11.533800000000001,9.638166666666667,True,True,1.3867524077141162,-41.41886151231946,1,-41.41886151231946,False,用户池(2022-08前后上市),宿迁联盛,塑料助剂
603291,8.53,1225.0,36.20706179458181,17.549457562220805,32.400125825731365,10.1958,10.780066666666668,False,False,0.7254645753208584,-31.59582999198076,1,-44.93221433182699,False,用户池(2022-08前后上市),联合水务,水务
301314,37.8,1224.0,6.879500039730922,49.266113592852584,57.15633847121736,46.892999999999994,44.133966666666666,True,False,0.7255574185719027,-35.08500772797527,5,-35.08500772797527,True,用户池(2022-08前后上市),科瑞思,其他电子
301386,19.68,1223.0,8.866269674181682,42.852584556477346,38.8172381251966,22.964499999999997,23.3247,False,False,0.7597222337785561,-31.092436974789916,4,-31.092436974789916,True,用户池(2022-08前后上市),未来电器,配电设备
600925,4.4,1223.0,70.55146141030136,35.465858328015315,73.57659641396666,4.5233,4.7518666666666665,False,False,0.710493489179179,-16.19047619047619,1,-19.413919413919412,False,用户池(2022-08前后上市),苏能股份,动力煤
603162,10.64,1223.0,45.19194700935961,92.31014677728143,82.9820698332809,10.232199999999999,8.142633333333334,True,True,1.6669417465842533,-18.027734976887523,4,-18.027734976887523,True,用户池(2022-08前后上市),海通发展,航运
688531,107.77,1221.0,124.53579680903792,95.62858966177409,96.85435671594841,126.8469,82.45986666666667,True,False,0.839969117093635,-45.65853166599435,6,-45.65853166599435,True,用户池(2022-08前后上市),日联科技,其他专用设备
301141,36.1,1218.0,16.09365023259675,2.0102105934907466,7.549543881723812,47.788000000000004,55.28996666666666,False,False,0.6449437417538574,-53.63472900077061,4,-53.63472900077061,True,用户池(2022-08前后上市),中科磁业,磁性材料
301203,31.5,1217.0,13.875754115552814,58.487555839183145,69.80182447310474,41.781800000000004,36.2702,True,False,0.7714968242983322,-39.71291866028708,6,-39.71291866028708,True,用户池(2022-08前后上市),国泰环保,水治理
301281,35.45,1217.0,25.196578012589274,64.83726866624121,89.93394149103491,42.42330000000001,36.198433333333334,True,False,0.941190939957623,-38.93195521102497,2,-38.93195521102497,False,用户池(2022-08前后上市),科源制药,原料药
688343,54.31,1217.0,198.07273343035354,67.83663050414805,6.228373702422145,78.6131,73.59123333333334,True,False,1.14065093837192,-50.74369671685108,4,-50.74369671685108,True,用户池(2022-08前后上市),云天励飞-U,行业应用软件
688535,81.66,1217.0,110.58872304576174,86.37523931078493,68.7008493236867,111.67200000000001,81.65933333333334,True,False,0.9241067049608478,-56.33155080213904,6,-56.33155080213904,True,用户池(2022-08前后上市),华海诚科,半导体材料
688484,33.78,1214.0,145.38286368332155,50.191448627951495,43.25259515570934,41.1448,41.262,False,False,0.8308639125944884,-40.201805629314926,6,-40.201805629314926,True,用户池(2022-08前后上市),南芯科技,集成电路设计
001286,10.26,1211.0,138.1402476545505,74.2501595405233,86.09625668449198,10.9299,9.6861,True,False,0.8952432733424875,-22.44897959183674,1,-22.44897959183674,False,用户池(2022-08前后上市),陕西能源,火力发电
001287,21.15,1211.0,161.01692697193582,63.91193363114232,51.17961623151934,26.2899,23.260166666666667,True,False,0.9665802560535046,-32.79313632030505,4,-32.79313632030505,True,用户池(2022-08前后上市),中电港,其他电子
001328,30.92,1211.0,50.033331652647085,15.411614550095724,49.82698961937716,30.0971,37.277433333333335,False,True,1.2256282115225965,-31.105169340463455,3,-41.93427230046948,True,用户池(2022-08前后上市),登康口腔,洗护用品
001360,14.83,1211.0,18.767542238675798,28.14294830887045,4.529726329034287,19.322,18.3265,True,False,0.7644247117622635,-49.40293415216649,2,-49.40293415216649,False,用户池(2022-08前后上市),南矿集团,能源及重型设备
001367,18.08,1211.0,21.97007987655901,22.910019144862794,36.898395721925134,21.746600000000004,22.879733333333334,False,False,0.9133547664808794,-33.70003667033371,4,-33.70003667033371,True,用户池(2022-08前后上市),海森药业,原料药
601061,11.6,1211.0,566.9174045030687,84.7479259731972,46.30386914123938,12.2153,11.464066666666666,True,False,1.0241819022821659,-31.23888559573208,1,-31.23888559573208,False,用户池(2022-08前后上市),中信金属,贸易
601065,7.0,1211.0,44.93235725410038,35.194639438417354,51.87165775401069,7.6359,8.085266666666666,False,False,1.2089148942796493,-22.822491730981266,0,-27.310488058151616,False,用户池(2022-08前后上市),江盐集团,无机盐
601133,21.9,1211.0,116.23837237392267,91.0338225909381,92.04152249134948,26.8343,18.150166666666667,True,False,0.8650890369178614,-50.18198362147407,4,-50.18198362147407,True,用户池(2022-08前后上市),柏诚股份,其他专业工程
603125,19.83,1211.0,81.07943658471555,75.84556477345245,85.84460522176785,22.7239,19.02536666666667,True,False,0.7182662104003227,-39.43188759926696,3,-39.43188759926696,True,用户池(2022-08前后上市),常青科技,有机化工原料
603135,9.06,1211.0,57.00397729402535,46.42629227823868,45.297263290342876,11.3749,10.677266666666668,True,False,0.8249551154365248,-42.65822784810126,4,-42.65822784810126,True,用户池(2022-08前后上市),中重科技,其他专用设备
301429,16.39,1204.0,7.229806405255767,40.970006381620934,49.040578798364265,18.7667,19.0019,False,False,0.9295104040795078,-29.322984044846923,3,-29.322984044846923,True,用户池(2022-08前后上市),森泰股份,其他建材
688433,68.93,1204.0,291.56263089985686,93.13975749840459,54.042151620006294,87.2304,65.24333333333334,True,False,0.8387923733428386,-44.86482162853943,6,-44.86482162853943,True,用户池(2022-08前后上市),华曙高科,其他专用设备
301357,91.51,1203.0,86.59807436183699,62.63560944479898,21.516200062912866,99.56309999999999,113.18766666666667,False,False,1.5606822241280875,-50.63919305248395,3,-50.63919305248395,True,用户池(2022-08前后上市),北方长龙,地面兵装
301387,46.93,1203.0,20.337158795624667,77.44097000638163,49.00912236552375,74.9734,54.47436666666667,True,False,0.6335509728527962,-60.50328227571116,3,-60.50328227571116,True,用户池(2022-08前后上市),光大同创,消费电子组件
688507,146.11,1203.0,72.79717100283541,91.48053605615827,95.94212016357345,150.2978,112.2957,True,False,0.7748696462856989,-50.32299741602066,5,-50.32299741602066,True,用户池(2022-08前后上市),索辰科技,行业应用软件
688539,24.32,1203.0,45.72059352929148,49.106573069559666,2.485058194400755,33.8175,34.8367,False,False,1.0396026908772718,-57.19816965857092,3,-57.19816965857092,True,用户池(2022-08前后上市),高华科技,仪器仪表
603137,25.51,1202.0,46.38488269993447,90.4594767070836,98.64737338785781,16.1013,14.980266666666667,True,True,2.291585928898452,-28.362819432743603,3,-28.362819432743603,True,用户池(2022-08前后上市),恒尚节能,装修装饰
688352,13.31,1201.0,48.90388248615344,73.35673261008296,68.00880780119535,15.7874,13.621800000000002,True,False,0.80106344360839,-44.95450785773366,4,-44.95450785773366,True,用户池(2022-08前后上市),颀中科技,半导体封测
688146,247.99,1200.0,355.4170501172607,100.0,100.0,174.1216,83.69426666666666,True,True,0.9936886248034896,-36.41119003051361,6,-36.41119003051361,True,用户池(2022-08前后上市),中船特气,电子化学品
301307,42.38,1197.0,46.852405933640576,91.12954690491385,94.14910349166405,55.0713,39.192699999999995,True,False,1.0892703484886435,-54.93407060825181,4,-54.93407060825181,True,用户池(2022-08前后上市),美利信,其他通信设备
688478,38.46,1197.0,54.639397930276395,78.52584556477346,81.9754639823844,52.235200000000006,41.001866666666665,True,False,0.6423125415587104,-58.50237375917134,6,-58.50237375917134,True,用户池(2022-08前后上市),晶升股份,半导体设备
301360,45.86,1196.0,15.640130560319374,76.80280791320996,37.81063227430009,62.21009999999999,54.1799,True,False,0.8637444748396883,-47.70809578107183,4,-47.70809578107183,True,用户池(2022-08前后上市),荣旗科技,其他专用设备
301293,53.43,1186.0,111.08925198636827,67.23037651563497,23.592324630386912,61.5263,60.222033333333336,True,False,1.2953153847782086,-45.96480582524271,3,-45.96480582524271,True,用户池(2022-08前后上市),三博脑科,医院
688249,34.59,1186.0,701.8006316593005,88.64071474154436,74.96067945894936,40.0304,32.116566666666664,True,False,0.8671107692535635,-46.9559883453458,5,-46.9559883453458,True,用户池(2022-08前后上市),晶合集成,半导体制造
301390,29.83,1183.0,14.624968047669082,25.015954052329292,48.726014469959104,33.9522,35.5338,False,False,0.8833660245932348,-29.144893111638957,2,-29.144893111638957,False,用户池(2022-08前后上市),经纬股份,其他专业工程
603172,16.33,1181.0,21.83870370790638,59.06190172303765,11.953444479396037,19.4758,18.602833333333333,True,False,0.7148750573445459,-47.35654416505481,2,-47.35654416505481,False,用户池(2022-08前后上市),万丰股份,纺织化学品
688469,7.75,1181.0,453.6546676214695,87.84301212507977,82.10128971374647,7.620400000000001,6.543699999999999,True,True,0.8399315929564165,-26.955702167766248,4,-26.955702167766248,True,用户池(2022-08前后上市),芯联集成-U,半导体制造
688479,28.14,1180.0,24.671226083367365,93.49074664964901,98.71028625353885,29.0914,19.309766666666665,True,False,1.134927666515076,-27.82764811490126,4,-27.82764811490126,True,用户池(2022-08前后上市),友车科技,行业应用软件
301325,30.38,1179.0,43.82375263813279,0.7338864071474155,7.10915382195659,40.4889,51.9382,False,False,0.6425307099933091,-56.618592031986296,2,-62.678132678132684,False,用户池(2022-08前后上市),曼恩斯特,其他专用设备
001380,16.56,1175.0,38.61910831262992,27.63241863433312,27.461465869770368,18.2261,21.523733333333336,False,False,0.8056066325216134,-43.24880054832077,4,-43.24880054832077,True,用户池(2022-08前后上市),华纬科技,底盘与发动机系统
688512,11.18,1175.0,36.622376543830164,63.14613911933631,73.41931424976408,13.2994,12.0748,True,False,0.7854176779650652,-33.72851215174867,4,-33.72851215174867,True,用户池(2022-08前后上市),慧智微-U,集成电路设计
301382,35.5,1174.0,81.49945112397857,69.14486279514996,66.05850896508336,39.6148,36.1182,True,False,0.9806691303556523,-31.134820562560616,3,-31.134820562560616,True,用户池(2022-08前后上市),蜂助手,互联网广告
301332,8.16,1173.0,21.625783147769276,22.814294830887043,58.005662157911296,8.6021,9.5303,False,False,0.8998817178281202,-27.85145888594165,0,-31.081081081081074,False,用户池(2022-08前后上市),德尔玛,清洁小家电
688552,26.03,1173.0,88.0243888319491,10.21059349074665,9.342560553633218,34.319599999999994,36.954899999999995,False,False,0.927435848002761,-49.29879236462797,4,-49.29879236462797,True,用户池(2022-08前后上市),航天南湖,军工电子
301428,28.86,1172.0,19.982640869871247,16.751754945756222,12.110726643598616,33.8213,36.29796666666667,False,False,0.6357512277591213,-36.15044247787611,4,-46.27699180938198,True,用户池(2022-08前后上市),世纪恒通,电信增值服务
688361,302.97,1172.0,1102.0646334911517,98.97894065092534,97.98678829820699,242.4714,160.84099999999998,True,True,1.1258753828002608,-32.145576707726754,4,-32.145576707726754,True,用户池(2022-08前后上市),中科飞测,半导体设备
688581,52.47,1172.0,21.58415802446878,18.889597957881303,64.64296948726015,55.1686,61.65103333333334,False,False,0.6233762052369813,-39.18636995827538,3,-39.18636995827538,True,用户池(2022-08前后上市),安杰思,医疗设备
001324,19.3,1169.0,26.460850119022165,52.8717294192725,82.63604907203523,19.371199999999998,19.515233333333335,False,False,0.7461523261444027,-15.425065731814191,2,-15.425065731814191,False,用户池(2022-08前后上市),长青科技,轨交设备
688458,30.58,1169.0,28.70662633137096,19.719208679004467,20.069204152249135,37.6466,40.69626666666667,False,False,0.8204356677480867,-38.12221772561717,4,-38.12221772561717,True,用户池(2022-08前后上市),美芯晟,集成电路设计
301305,21.74,1168.0,26.989608173172083,75.78174856413528,56.71594841145014,26.1481,22.730733333333333,True,False,0.7471630271207378,-33.455769819406186,5,-33.455769819406186,True,用户池(2022-08前后上市),朗坤科技,固废治理
301399,15.27,1168.0,8.367437635811314,29.259731971920864,42.34035860333438,19.5386,19.4101,True,False,0.7150973179491632,-39.428798095993656,4,-39.428798095993656,True,用户池(2022-08前后上市),英特科技,制冷空调设备
001282,15.75,1167.0,23.987335582248306,24.82450542437779,40.7989933941491,19.354499999999998,20.51493333333333,False,False,0.7254823351594111,-40.45368620037807,3,-40.45368620037807,True,用户池(2022-08前后上市),三联锻造,其他汽车零部件
688562,14.33,1167.0,57.42550671083291,28.4301212507977,12.0792702107581,17.2633,18.676233333333332,False,False,0.9385139633675919,-51.750841750841744,2,-51.750841750841744,False,用户池(2022-08前后上市),航天软件,行业应用软件
301252,28.65,1166.0,39.27922213542786,69.20867900446713,74.11135577225542,37.0357,31.30926666666667,True,False,0.9079961093940626,-38.02725502920181,6,-38.02725502920181,True,用户池(2022-08前后上市),同星科技,制冷空调设备
301337,23.45,1165.0,23.893032771310406,27.409061901723035,41.30229631959736,26.9511,28.613399999999995,False,False,0.7877285703117922,-31.029411764705884,2,-44.29928741092637,False,用户池(2022-08前后上市),亚华电子,行业应用软件
301353,16.92,1161.0,6.919805074098814,35.83280153158903,41.333752752437874,19.5999,20.06,False,False,0.9890932059495806,-27.999999999999993,6,-27.999999999999993,True,用户池(2022-08前后上市),普莱得,其他通用设备
001373,26.4,1159.0,11.090358346157348,39.40650925335035,10.16042780748663,34.1365,33.288333333333334,True,False,1.0377999740136545,-40.47350620067645,5,-40.47350620067645,True,用户池(2022-08前后上市),翔腾新材,光学元件
688593,26.55,1159.0,119.70429225700977,88.83216336949586,86.97703680402643,33.200700000000005,24.604333333333333,True,False,0.9258644264565647,-37.880205896116045,4,-37.880205896116045,True,用户池(2022-08前后上市),新相微,集成电路设计
301310,47.9,1158.0,30.04365966685255,90.6509253350351,98.30135262661214,40.699600000000004,32.881,True,True,1.0710401741260063,-30.41836141778037,8,-30.41836141778037,True,用户池(2022-08前后上市),鑫宏业,其他汽车零部件
688523,41.81,1158.0,172.5099968665375,92.724952137843,22.994652406417114,59.3947,42.460800000000006,True,False,0.9962189558631841,-53.93345085940944,3,-53.93345085940944,True,用户池(2022-08前后上市),航天环宇,航天装备
688570,14.88,1155.0,28.005716142391858,13.369495851946395,47.40484429065744,16.3429,18.474666666666664,False,False,0.555930295601761,-33.6306868867083,1,-35.416666666666664,False,用户池(2022-08前后上市),天玛智控,工业控制设备
301323,65.44,1154.0,45.21829630167581,85.25845564773452,90.81472161056936,72.55109999999999,59.4035,True,False,0.7347579113867151,-39.54175905395417,7,-39.54175905395417,True,用户池(2022-08前后上市),新莱福,橡胶制品
688576,38.18,1154.0,12.369366932627154,40.49138481174218,26.07738282478767,45.5247,45.28243333333333,True,False,0.9506867689599203,-33.530640668523674,2,-33.530640668523674,False,用户池(2022-08前后上市),西山科技,医疗设备
688623,59.59,1152.0,21.17875506679207,81.94001276324187,58.50896508335954,64.6603,56.807966666666665,True,False,0.7215517046591925,-24.18575063613231,3,-24.18575063613231,True,用户池(2022-08前后上市),双元科技,其他自动化设备
301320,12.44,1151.0,14.221152227413475,4.6585832801531595,24.22145328719723,15.2241,17.543799999999997,False,False,0.7739636809561544,-45.676855895196496,5,-45.676855895196496,True,用户池(2022-08前后上市),豪江智能,工业控制设备
301383,21.42,1151.0,15.135460498216887,2.6483726866624124,10.821012897137464,26.974,33.67166666666667,False,False,0.7756721333066868,-49.85955056179775,3,-65.39020843431895,True,用户池(2022-08前后上市),天键股份,消费电子组件
688472,10.61,1151.0,384.195964840672,71.82514358647096,24.37873545139981,12.3969,12.611966666666667,False,False,0.8907615622397427,-55.32631578947369,2,-55.32631578947369,False,用户池(2022-08前后上市),阿特斯,光伏电池组件
301355,9.51,1148.0,13.294644164909444,24.53733248245054,31.04749921358918,11.2522,12.159633333333334,False,False,0.8871972621774661,-41.11455108359132,3,-41.11455108359132,True,用户池(2022-08前后上市),南王科技,纸包装
301287,34.14,1146.0,5.8117070576403345,40.52329291640076,39.38345391632589,38.1888,40.22836666666666,False,False,0.881054157548559,-26.087897813379513,3,-37.18491260349586,True,用户池(2022-08前后上市),康力源,娱乐用品
301232,97.71,1145.0,61.773399576344204,99.4256541161455,3.6174897766593266,136.5167,82.46866666666666,True,False,0.9471405772069816,-46.31318681318681,3,-46.31318681318681,True,用户池(2022-08前后上市),飞沃科技,风电零部件
301225,51.4,1144.0,22.79111584110211,45.34141671984684,1.2582573136206354,70.56320000000001,70.40193333333333,True,False,1.1841366362047407,-58.43777795746745,5,-58.43777795746745,True,用户池(2022-08前后上市),恒勃股份,其他汽车零部件
301448,40.0,1141.0,28.41025420731802,83.91831525207402,71.59484114501416,39.3923,42.3653,False,True,1.1308338136131237,-41.648431801604666,6,-41.648431801604666,True,用户池(2022-08前后上市),开创电气,其他通用设备
688334,18.52,1141.0,57.91646330589452,50.70197830248884,42.025794274929225,19.9168,19.61453333333333,True,False,0.6820267896667002,-31.559497413155945,4,-31.559497413155945,True,用户池(2022-08前后上市),西高院,检测服务
301262,20.34,1140.0,24.828847827153968,29.802169751116786,35.011009751494186,21.5629,23.940066666666667,False,False,1.3479654905733076,-42.62341325811002,2,-42.62341325811002,False,用户池(2022-08前后上市),海看股份,广播电视
688443,22.63,1140.0,32.76726883409958,10.146777281429484,49.98427178357974,26.378600000000002,28.7045,False,False,0.8598220903171545,-38.87088060507834,0,-49.778073679538394,False,用户池(2022-08前后上市),智翔金泰-U,其他生物制药
301315,37.44,1139.0,32.94507424674833,16.81557115507339,11.355772255426235,44.739399999999996,51.3585,False,False,0.8366180246203702,-47.467377578223655,3,-50.46308547234719,True,用户池(2022-08前后上市),威士顿,行业应用软件
301376,18.16,1139.0,35.45718067426799,63.33758774728781,71.72066687637621,17.2098,18.187966666666664,False,True,0.6684539441690042,-14.460668864813941,0,-35.21227256510882,False,用户池(2022-08前后上市),致欧科技,家具
688543,38.01,1139.0,95.24744077903694,40.01276324186344,22.23969801824473,46.9088,46.17046666666667,True,False,1.1981676408499373,-44.69663902226103,5,-44.69663902226103,True,用户池(2022-08前后上市),国科军工,地面兵装
300804,38.0,1133.0,10.418724305904616,39.82131461391194,81.94400754954388,41.6061,41.03113333333334,True,False,1.0245851432080348,-28.932111464372547,1,-42.44168433807937,False,用户池(2022-08前后上市),广康生化,农药
301170,22.03,1133.0,8.381169331979818,24.31397574984046,35.0424661843347,25.831300000000002,27.109466666666666,False,False,0.8673276675803785,-29.930025445292618,3,-29.930025445292618,True,用户池(2022-08前后上市),锡南科技,底盘与发动机系统
688620,12.49,1133.0,49.7236847641732,64.58200382897256,85.02673796791443,13.0149,12.565733333333334,True,False,1.3577987719974585,-28.546910755148748,1,-40.55211803902904,False,用户池(2022-08前后上市),安凯微,集成电路设计
688629,127.16,1133.0,598.1049350756749,96.5858328015316,95.56464296948725,140.3937,98.86356666666667,True,False,1.0479447342988768,-39.35520793590233,5,-39.35520793590233,True,用户池(2022-08前后上市),华丰科技,军工电子
301295,38.59,1132.0,11.283556884249558,87.87492022973835,88.83296634161685,41.651199999999996,32.5807,True,False,1.4791974277375683,-26.662865830482694,5,-26.662865830482694,True,用户池(2022-08前后上市),美硕科技,输变电设备
301397,24.59,1132.0,22.804962586440983,72.17613273771538,83.64265492293174,25.866799999999998,25.6804,True,False,0.9692232358417611,-33.986577181208055,3,-33.986577181208055,True,用户池(2022-08前后上市),溯联股份,底盘与发动机系统
688631,42.2,1132.0,68.93254205643198,0.574345883854499,9.311104120792702,50.8383,69.53463333333335,False,False,0.7622179200416824,-58.62745098039215,1,-67.19017260146167,False,用户池(2022-08前后上市),莱斯信息,行业应用软件
688429,10.26,1131.0,41.071875251096834,13.497128270580728,23.62378106322743,12.591899999999999,14.176366666666667,False,False,0.825495780791963,-44.66019417475729,1,-68.9090909090909,False,用户池(2022-08前后上市),时创能源,光伏电池组件
301210,23.3,1130.0,14.386824754549822,28.90874282067645,68.29191569675999,27.702999999999996,29.248066666666666,False,False,1.0508127346925853,-39.053099659952906,2,-43.80125422093584,False,用户池(2022-08前后上市),金杨精密,锂电池
301291,39.43,1130.0,65.8037398699208,51.403956604977665,68.98395721925134,48.6916,45.463800000000006,True,False,0.9345295502299106,-43.39649727246626,2,-43.39649727246626,False,用户池(2022-08前后上市),明阳电气,输变电设备
688582,37.71,1130.0,153.81761627648754,4.211869814932992,3.9320541050644855,54.128499999999995,62.77116666666666,False,False,0.9981660283737395,-56.44490644490645,4,-56.44490644490645,True,用户池(2022-08前后上市),芯动联科,被动元件
301395,11.4,1127.0,14.689016222151125,56.25398851308232,53.94778232148474,12.9023,12.222100000000001,True,False,0.8058674831915802,-30.61472915398661,2,-30.61472915398661,False,用户池(2022-08前后上市),仁信新材,合成树脂
301488,99.41,1126.0,41.54400559702518,83.15252074026803,18.559295375904373,130.2859,123.61036666666666,True,False,0.5263690415232849,-54.26270991488382,5,-54.26270991488382,True,用户池(2022-08前后上市),豪恩汽电,汽车电子电气系统
