月,全市场数,次新数,全_H250_G100,新_H250_G100,全_H250_G200,新_H250_G200,全_H250_G500,新_H250_G500,全_H500_G100,新_H500_G100,全_H500_G200,新_H500_G200,全_H500_G500,新_H500_G500,全_H750_G100,新_H750_G100,全_H750_G200,新_H750_G200,全_H750_G500,新_H750_G500
2018-11,3358,942,0.3430613460393091,0.45329087048832273,0.13519952352590828,0.1932059447983015,0.01429422275163788,0.027600849256900213,0.4776652769505658,0.5445859872611465,0.23704586063132818,0.29830148619957536,0.053007742703990474,0.08067940552016985,0.5214413341274569,0.5997876857749469,0.2590827873734366,0.32908704883227174,0.052412150089338895,0.08280254777070063
2018-12,3371,962,0.377632749925838,0.4573804573804574,0.16345298131118363,0.2234927234927235,0.020172055769801245,0.033264033264033266,0.5129041827350934,0.5675675675675675,0.2527439928804509,0.3024948024948025,0.05962622367250074,0.0841995841995842,0.5431622663897954,0.606029106029106,0.27736576683476716,0.33783783783783783,0.060219519430436075,0.0945945945945946
2019-01,3389,941,0.39982295662437295,0.4920297555791711,0.17202714665092947,0.23698193411264612,0.02360578341693715,0.039319872476089264,0.5249336087341399,0.5929861849096706,0.2602537621717321,0.31668437832093516,0.05930953083505459,0.08607863974495218,0.5570964886397167,0.6323060573857598,0.28651519622307464,0.3655685441020191,0.06285039834759516,0.10520722635494155
2019-02,3391,950,0.26393394278973753,0.3589473684210526,0.10321439103509289,0.14526315789473684,0.01150103214391035,0.02,0.387791212031849,0.4557894736842105,0.18047773518136243,0.2305263157894737,0.03391329991153052,0.04842105263157895,0.41285756414037156,0.5010526315789474,0.19994102034797995,0.26842105263157895,0.03774697729283397,0.06526315789473684
2019-03,3387,957,0.21671095364629467,0.28108672936259144,0.08030705639208739,0.10553814002089865,0.008266902863891349,0.013584117032392894,0.33776203129613225,0.4117032392894462,0.14762326542663123,0.19122257053291536,0.02745792736935341,0.03657262277951933,0.3593150280484204,0.44200626959247646,0.16238559196929436,0.219435736677116,0.029229406554472984,0.04911180773249739
2019-04,3380,968,0.2440828402366864,0.32954545454545453,0.09497041420118343,0.128099173553719,0.008875739644970414,0.012396694214876033,0.3609467455621302,0.44214876033057854,0.16153846153846155,0.21694214876033058,0.03195266272189349,0.04442148760330578,0.3834319526627219,0.4772727272727273,0.18284023668639054,0.24896694214876033,0.033136094674556214,0.05475206611570248
2019-05,3421,978,0.27711195556854723,0.3588957055214724,0.11283250511546332,0.14826175869120656,0.01373867290266004,0.023517382413087935,0.3905290850628471,0.4723926380368098,0.17714118678748902,0.2392638036809816,0.034200526161940956,0.050102249488752554,0.4232680502776966,0.5194274028629857,0.19877228880444314,0.278118609406953,0.038292896813797134,0.06032719836400818
2019-06,3433,986,0.2869210602971162,0.3742393509127789,0.11272939120302942,0.14908722109533468,0.016894844159627147,0.02738336713995943,0.3792601223419749,0.4614604462474645,0.16982231284590737,0.22413793103448276,0.03437226915234489,0.04969574036511156,0.4296533644043111,0.526369168356998,0.2012816778327993,0.26774847870182555,0.03932420623361491,0.06389452332657201
2019-07,3464,982,0.3016743648960739,0.37169042769857435,0.12326789838337182,0.16395112016293278,0.02020785219399538,0.0274949083503055,0.3969399538106236,0.45519348268839105,0.17321016166281755,0.23116089613034624,0.03435334872979215,0.05091649694501019,0.447459584295612,0.5346232179226069,0.21275981524249424,0.28818737270875766,0.0401270207852194,0.062118126272912425
2019-08,3477,976,0.3175150992234685,0.3668032786885246,0.13201035375323555,0.1680327868852459,0.021282714984181765,0.02459016393442623,0.39459303997699163,0.45389344262295084,0.16508484325568018,0.21311475409836064,0.03134886396318665,0.042008196721311473,0.46879493816508483,0.5471311475409836,0.2182916307161346,0.2766393442622951,0.04256542996836353,0.05942622950819672
2019-09,3487,979,0.3125896185833094,0.34627170582226763,0.13134499569830801,0.16138917262512767,0.01864066532836249,0.018386108273748723,0.3834241468310869,0.44228804902962204,0.1603097218239174,0.20020429009193055,0.02695726985947806,0.03779366700715015,0.4714654430742759,0.526046986721144,0.2190995124749068,0.27579162410623087,0.03986234585603671,0.05515832482124617
2019-10,3499,966,0.3143755358673907,0.33436853002070394,0.13689625607316377,0.16563146997929606,0.022006287510717346,0.022774327122153208,0.3906830523006573,0.4409937888198758,0.1617605030008574,0.20186335403726707,0.028293798228065162,0.038302277432712216,0.4772792226350386,0.5372670807453416,0.22777936553300943,0.2701863354037267,0.04486996284652758,0.059006211180124224
2019-11,3529,969,0.3369226409747804,0.36945304437564497,0.1476338906205724,0.16718266253869968,0.02408614338339473,0.02476780185758514,0.40039671294984414,0.4551083591331269,0.16321904222159253,0.20330237358101136,0.02550297534712383,0.033023735810113516,0.5191272315103429,0.5923632610939112,0.25304618872201756,0.30546955624355004,0.05497308019268915,0.07223942208462332
2019-12,3556,954,0.3042744656917885,0.3249475890985325,0.125140607424072,0.14255765199161424,0.016591676040494937,0.019916142557651992,0.32930258717660293,0.3721174004192872,0.12148481439820022,0.149895178197065,0.017716535433070866,0.019916142557651992,0.4749718785151856,0.5283018867924528,0.22862767154105737,0.259958071278826,0.048931383577052866,0.06708595387840671
2020-01,3574,953,0.29770565193060994,0.30849947534102834,0.11723559037493005,0.1259181532004197,0.013710128707330722,0.015739769150052464,0.3284834918858422,0.3672612801678909,0.11807498601007274,0.14375655823714587,0.01566871852266368,0.017838405036726127,0.4739787353105764,0.5257082896117523,0.22411863458310016,0.24449108079748164,0.04728595411303861,0.06505771248688352
2020-02,3597,935,0.30553238810119543,0.3155080213903743,0.11926605504587157,0.12406417112299466,0.016402557686961357,0.01818181818181818,0.3336113427856547,0.3732620320855615,0.12010008340283569,0.14331550802139037,0.0158465387823186,0.017112299465240642,0.48985265499026964,0.5454545454545454,0.23686405337781485,0.2609625668449198,0.047817625799277175,0.06096256684491978
2020-03,3601,921,0.3299083587892252,0.3289902280130293,0.139128019994446,0.1444082519001086,0.020827547903360177,0.02280130293159609,0.3524021105248542,0.4028230184581976,0.14134962510413773,0.17263843648208468,0.018883643432379894,0.02280130293159609,0.5256873090808108,0.5667752442996743,0.2746459316856429,0.32247557003257327,0.06775895584559845,0.08034744842562432
2020-04,3588,903,0.3180044593088071,0.31118493909191586,0.1254180602006689,0.12513842746400886,0.01839464882943144,0.017718715393133997,0.34253065774804903,0.38870431893687707,0.1318283166109253,0.1583610188261351,0.019230769230769232,0.024363233665559248,0.5253623188405797,0.5669988925802879,0.2683946488294314,0.3067552602436323,0.0713489409141583,0.08305647840531562
2020-05,3626,874,0.30446773303916164,0.28604118993135014,0.12189740761169332,0.10411899313501144,0.019305019305019305,0.018306636155606407,0.3287369001654716,0.3524027459954233,0.12410369553226697,0.14187643020594964,0.019029233314947602,0.020594965675057208,0.5085493656922229,0.534324942791762,0.26199669056811914,0.28604118993135014,0.07032542746828462,0.08466819221967964
2020-06,3648,840,0.2730263157894737,0.24285714285714285,0.10773026315789473,0.0869047619047619,0.017543859649122806,0.017857142857142856,0.2897478070175439,0.31547619047619047,0.10827850877192982,0.11785714285714285,0.009594298245614035,0.009523809523809525,0.47094298245614036,0.4857142857142857,0.23327850877192982,0.24642857142857144,0.0625,0.06904761904761905
2020-07,3704,873,0.2041036717062635,0.18900343642611683,0.07289416846652268,0.06300114547537228,0.011069114470842332,0.009163802978235968,0.2097732181425486,0.2290950744558992,0.07019438444924406,0.07674684994272624,0.006749460043196544,0.006872852233676976,0.3841792656587473,0.40893470790378006,0.18763498920086394,0.21305841924398625,0.046706263498920084,0.058419243986254296
2020-08,3761,889,0.18505716564743419,0.1597300337457818,0.061419835150226004,0.05399325084364454,0.008774262164318,0.00562429696287964,0.18612071257644244,0.2080989876265467,0.0600904014889657,0.06411698537682789,0.00452007444828503,0.006749156355455568,0.3679872374368519,0.3813273340832396,0.1749534698218559,0.19460067491563554,0.044137197553842066,0.05399325084364454
2020-09,3825,900,0.20366013071895425,0.19,0.07006535947712418,0.06555555555555556,0.008888888888888889,0.005555555555555556,0.23372549019607844,0.24,0.07581699346405228,0.0811111111111111,0.006535947712418301,0.006666666666666667,0.40941176470588236,0.42333333333333334,0.1976470588235294,0.21333333333333335,0.04862745098039216,0.057777777777777775
2020-10,3854,917,0.20160871821484172,0.17884405670665213,0.06668396471198755,0.062159214830970554,0.006746237675142709,0.004362050163576881,0.2348209652309289,0.2300981461286805,0.07680332122470161,0.07960741548527808,0.005448884276076803,0.004362050163576881,0.41126102750389204,0.4122137404580153,0.19667877529839128,0.2093784078516903,0.04696419304618578,0.05452562704471101
2020-11,3875,946,0.1767741935483871,0.1638477801268499,0.05212903225806451,0.052854122621564484,0.00464516129032258,0.004228329809725159,0.2134193548387097,0.21987315010570824,0.06580645161290323,0.07716701902748414,0.00464516129032258,0.004228329809725159,0.384,0.3879492600422833,0.1814193548387097,0.193446088794926,0.04232258064516129,0.05496828752642706
2020-12,3925,944,0.17477707006369428,0.17372881355932204,0.052484076433121016,0.05508474576271186,0.004076433121019108,0.0031779661016949155,0.2537579617834395,0.2658898305084746,0.07923566878980892,0.09639830508474577,0.006878980891719746,0.01059322033898305,0.41936305732484075,0.4417372881355932,0.20535031847133758,0.23940677966101695,0.04815286624203822,0.0646186440677966
2021-01,3959,959,0.21949987370548119,0.22419186652763295,0.06617832786057085,0.07194994786235662,0.0053043697903510986,0.0031282586027111575,0.3114422834049002,0.3295099061522419,0.1088658752210154,0.1251303441084463,0.011366506693609498,0.017726798748696558,0.47461480171760545,0.49739311783107404,0.23995958575397827,0.2721584984358707,0.058600656731497856,0.07820646506777894
2021-02,3986,976,0.1939287506271952,0.20184426229508196,0.057451078775715,0.06557377049180328,0.003763171098845961,0.0030737704918032786,0.28048168590065226,0.3104508196721312,0.09307576517812344,0.10860655737704918,0.009533366783743101,0.014344262295081968,0.4490717511289513,0.48463114754098363,0.22378324134470648,0.2551229508196721,0.05268439538384345,0.07274590163934426
2021-03,4023,972,0.18319661943823018,0.20473251028806586,0.053194133731046485,0.06172839506172839,0.0037285607755406414,0.00411522633744856,0.2619935371613224,0.28600823045267487,0.08675118071091226,0.10905349794238683,0.009942828734775044,0.015432098765432098,0.43027591349739003,0.4619341563786008,0.21575938354461843,0.25308641975308643,0.055182699478001494,0.07716049382716049
2021-04,4046,982,0.18660405338606031,0.20570264765784113,0.05239742956005932,0.06109979633401222,0.002965892239248641,0.002036659877800407,0.2691547207118141,0.3004073319755601,0.09391992090954028,0.1109979633401222,0.009886307464162136,0.012219959266802444,0.43944636678200694,0.47046843177189407,0.21725160652496292,0.24338085539714868,0.0546218487394958,0.07026476578411406
2021-05,4116,989,0.15621963070942663,0.17391304347826086,0.04421768707482993,0.06066734074823053,0.002672497570456754,0.0020222446916076846,0.2368804664723032,0.2608695652173913,0.07968901846452867,0.10111223458038422,0.007774538386783284,0.00910010111223458,0.40208940719144803,0.4196157735085945,0.1936345966958212,0.224469160768453,0.04518950437317784,0.05965621840242669
2021-06,4163,1000,0.14148450636560173,0.15,0.03362959404275763,0.042,0.0016814797021378813,0.001,0.2344463127552246,0.252,0.0723036271919289,0.096,0.007926975738650012,0.01,0.3857794859476339,0.41,0.17631515733845785,0.198,0.04131635839538794,0.054
2021-07,4209,1034,0.1382751247327156,0.14216634429400388,0.029460679496317414,0.0367504835589942,0.000950344499881207,0.0019342359767891683,0.26680921834164883,0.30174081237911027,0.09004514136374436,0.109284332688588,0.012116892373485389,0.0183752417794971,0.39391779520076026,0.42359767891682787,0.1798526966025184,0.20502901353965183,0.041339985744832504,0.05415860735009671
2021-08,4253,1069,0.10181048671525982,0.1028999064546305,0.024453327063249472,0.03461178671655753,0.0007053844345168116,0.0009354536950420954,0.24664942393604514,0.2825070159027128,0.08441100399717846,0.11318989710009354,0.011991535386785799,0.018709073900841908,0.3526922172584058,0.3854069223573433,0.15965201034563836,0.19831618334892423,0.035269221725840585,0.052385406922357346
2021-09,4282,1116,0.10765997197571228,0.12096774193548387,0.026156001868285848,0.03494623655913978,0.0009341429238673517,0.0017921146953405018,0.2697337692666978,0.3055555555555556,0.09691732835123774,0.13440860215053763,0.014245679588977114,0.025089605734767026,0.36805231200373656,0.4121863799283154,0.16978047641289118,0.21863799283154123,0.036898645492760396,0.05465949820788531
2021-10,4321,1120,0.11849109002545707,0.12946428571428573,0.029391344596158296,0.04107142857142857,0.0025457070122656793,0.00625,0.293682018051377,0.3151785714285714,0.10691969451515852,0.13839285714285715,0.014811386253182134,0.024107142857142858,0.3800046285582041,0.40982142857142856,0.1786623466790095,0.22053571428571428,0.0388798889146031,0.054464285714285715
2021-11,4351,1108,0.0825097678694553,0.08574007220216606,0.02045506780050563,0.02707581227436823,0.0011491611123879567,0.002707581227436823,0.2548839347276488,0.25902527075812276,0.09216272121351414,0.10108303249097472,0.011951275568834751,0.019855595667870037,0.3164789703516433,0.33935018050541516,0.1413468168237187,0.1615523465703971,0.029418524477131693,0.04151624548736462
2021-12,4393,1118,0.06464830412019121,0.0778175313059034,0.01593444115638516,0.022361359570661897,0.00045526974732529026,0.0008944543828264759,0.25312997951286137,0.2817531305903399,0.09424083769633508,0.11538461538461539,0.015706806282722512,0.023255813953488372,0.29478716139312544,0.3372093023255814,0.130207147735033,0.16010733452593917,0.02936489870248122,0.04203935599284436
2022-01,4424,1094,0.08499095840867993,0.09506398537477148,0.019665461121157322,0.0283363802559415,0.0009041591320072332,0.0009140767824497258,0.3171338155515371,0.34552102376599636,0.12432188065099457,0.1480804387568556,0.020569620253164556,0.026508226691042046,0.3485533453887884,0.3939670932358318,0.15641952983725135,0.1956124314442413,0.03729656419529837,0.05393053016453382
2022-02,4440,1092,0.0704954954954955,0.08882783882783883,0.016666666666666666,0.024725274725274724,0.0006756756756756757,0.0009157509157509158,0.2916666666666667,0.32234432234432236,0.11283783783783784,0.13186813186813187,0.019594594594594596,0.02564102564102564,0.31554054054054054,0.3626373626373626,0.14414414414414414,0.17673992673992675,0.03153153153153153,0.04395604395604396
2022-03,4469,1083,0.09867979413739092,0.12927054478301014,0.02282389796375028,0.03508771929824561,0.0008950548221078541,0.0009233610341643582,0.3539941821436563,0.41274238227146814,0.15618706645782054,0.20221606648199447,0.03356455582904453,0.048938134810710986,0.35667934660997985,0.4228993536472761,0.16715148802864174,0.22253000923361035,0.04162004922801522,0.06463527239150507
2022-04,4483,1097,0.1753290207450368,0.22789425706472197,0.04082087887575284,0.06289881494986327,0.003569038590229757,0.008204193254329991,0.4789203658264555,0.5414767547857794,0.23555654695516395,0.3062898814949863,0.058443006915012266,0.08933454876937101,0.4628596921704216,0.5314494074749316,0.23332589783627036,0.3099361896080219,0.062012045505242024,0.09936189608021878
2022-05,4484,1104,0.12042818911685994,0.14945652173913043,0.027653880463871544,0.03713768115942029,0.0022301516503122213,0.002717391304347826,0.42261373773416594,0.4882246376811594,0.2033898305084746,0.26902173913043476,0.05419268510258698,0.08423913043478261,0.3985280999107939,0.4673913043478261,0.1955842997323818,0.26268115942028986,0.051070472792149865,0.08152173913043478
2022-06,4508,1118,0.08562555456965394,0.09928443649373882,0.01818988464951198,0.023255813953488372,0.0015527950310559005,0.0017889087656529517,0.37755102040816324,0.4418604651162791,0.1741348713398403,0.21735241502683364,0.04192546583850932,0.06618962432915922,0.3507098491570541,0.41771019677996424,0.16637089618456077,0.21198568872987478,0.04059449866903283,0.06529516994633273
2022-07,4532,1136,0.0706090026478376,0.0721830985915493,0.01676963812886143,0.01936619718309859,0.0006619593998234775,0.0,0.3559135039717564,0.4128521126760563,0.16306266548984996,0.20334507042253522,0.03662842012356576,0.0528169014084507,0.32458075904677847,0.3846830985915493,0.15225066195939982,0.1892605633802817,0.03596646072374228,0.05193661971830986
2022-08,4584,1141,0.07046247818499127,0.08413672217353199,0.01788830715532286,0.018404907975460124,0.0006544502617801048,0.0,0.3830715532286213,0.4566170026292726,0.17779232111692844,0.23137598597721298,0.04341186736474695,0.06310254163014899,0.3394415357766143,0.4136722173531989,0.16164921465968587,0.2077125328659071,0.040794066317626526,0.05959684487291849
2022-09,4619,1145,0.12708378436891102,0.13275109170305677,0.03052608789781338,0.02794759825327511,0.0030309590820523924,0.004366812227074236,0.44425200259796493,0.509170305676856,0.21454860359385147,0.26812227074235806,0.05347477809049578,0.08122270742358079,0.3979216280580212,0.4637554585152838,0.18986793678285344,0.24017467248908297,0.04892833946741719,0.07598253275109171
2022-10,4642,1149,0.11697544161999138,0.1122715404699739,0.02994398965962947,0.02610966057441253,0.0028005170185264974,0.0034812880765883376,0.4108143041792331,0.46475195822454307,0.1947436449806118,0.24456048738033073,0.046531667384747954,0.06875543951261967,0.35997414907367514,0.4116623150565709,0.17126238690219733,0.2175805047867711,0.043946574752261956,0.06527415143603134
2022-11,4673,1148,0.10785362722020116,0.10104529616724739,0.030173336186603894,0.027874564459930314,0.003209929381553606,0.002613240418118467,0.3670019259576289,0.4337979094076655,0.17312219131179113,0.22473867595818817,0.041729081960196875,0.06533101045296168,0.32142092873956774,0.3911149825783972,0.15364861973036592,0.2029616724738676,0.03894714316285042,0.06097560975609756
2022-12,4694,1168,0.12846186621218578,0.11301369863013698,0.035790370685982106,0.03595890410958904,0.0038346825734980826,0.003424657534246575,0.3975287601193012,0.4648972602739726,0.1927993182786536,0.23886986301369864,0.04857264593097571,0.07363013698630137,0.335960801022582,0.401541095890411,0.16233489561141884,0.2106164383561644,0.0423945462292288,0.0642123287671233
2023-01,4697,1182,0.11028315946348734,0.09390862944162437,0.030657866723440494,0.032148900169204735,0.002767724079199489,0.0025380710659898475,0.3480945284223973,0.4137055837563452,0.1626570151160315,0.20812182741116753,0.03938684266553119,0.06345177664974619,0.2754949968064722,0.3409475465313029,0.12987012987012986,0.17089678510998307,0.03406429635937833,0.05752961082910321
2023-02,4713,1187,0.10651389772968385,0.09098567818028644,0.029492892000848717,0.031171019376579612,0.002546148949713558,0.0016849199663016006,0.316995544239338,0.37994945240101097,0.14852535539995756,0.18702611625947768,0.033948652662847446,0.051390058972198824,0.24761298535964354,0.3108677337826453,0.11712285168682368,0.15080033698399326,0.030341608317419902,0.04633529907329402
2023-03,4738,1211,0.09962009286618827,0.0875309661436829,0.027015618404390037,0.028075970272502065,0.0014774166314900801,0.0008257638315441783,0.321021528070916,0.38398018166804293,0.14710848459265513,0.18249380677126342,0.03376952300548755,0.05202312138728324,0.24166314900802027,0.3014037985136251,0.11270578303081469,0.15111478117258464,0.028281975517095822,0.04541701073492981
2023-04,4739,1228,0.11669128508124077,0.1270358306188925,0.03207427727368643,0.03501628664495114,0.0012660898923823592,0.0,0.34880776535133995,0.4226384364820847,0.15741717661954,0.20521172638436483,0.03566153196876978,0.05537459283387622,0.2234648660054864,0.28501628664495116,0.1074066258704368,0.1482084690553746,0.028064992614475627,0.043973941368078175
2023-05,4760,1239,0.11575630252100841,0.11945117029862792,0.029621848739495797,0.03228410008071025,0.0014705882352941176,0.0,0.34285714285714286,0.4116222760290557,0.15168067226890755,0.18563357546408393,0.03319327731092437,0.04600484261501211,0.17331932773109243,0.21468926553672316,0.07899159663865546,0.10573042776432606,0.018907563025210083,0.029055690072639227
2023-06,4796,1256,0.11530442035029191,0.12340764331210191,0.02835696413678065,0.03264331210191083,0.0016680567139282735,0.0007961783439490446,0.3194328607172644,0.3837579617834395,0.1444954128440367,0.17993630573248406,0.030650542118432027,0.03901273885350318,0.097581317764804,0.11624203821656051,0.03419516263552961,0.04617834394904458,0.004378648874061718,0.006369426751592357
2023-07,4816,1274,0.14244186046511628,0.1664050235478807,0.03965946843853821,0.047880690737833596,0.003737541528239203,0.0031397174254317113,0.31499169435215946,0.3893249607535322,0.1455564784053156,0.18524332810047095,0.03467607973421927,0.05102040816326531,0.09738372093023256,0.12401883830455258,0.03716777408637874,0.05102040816326531,0.005813953488372093,0.007849293563579277
2023-08,4841,1315,0.1770295393513737,0.20228136882129277,0.05494732493286511,0.06463878326996197,0.005370791158851477,0.009125475285171103,0.32823796736211525,0.38250950570342207,0.14645734352406528,0.18479087452471482,0.03552984920470977,0.05399239543726236,0.1032844453625284,0.12395437262357414,0.03862838256558562,0.05475285171102662,0.006610204503201818,0.009125475285171103
2023-09,4853,1339,0.19225221512466514,0.22404779686333084,0.058108386565011334,0.070201643017177,0.0063878013599835155,0.008961911874533234,0.3179476612404698,0.3741598207617625,0.14403461776220894,0.18670649738610903,0.03626622707603544,0.05451829723674384,0.10282299608489594,0.12696041822255413,0.03915104059344735,0.05526512322628827,0.00659385946837008,0.009708737864077669
2023-10,4865,1365,0.20966084275436794,0.24468864468864468,0.06104830421377184,0.07765567765567766,0.0073997944501541625,0.009523809523809525,0.3200411099691675,0.3802197802197802,0.1434737923946557,0.19047619047619047,0.03617677286742035,0.054945054945054944,0.10441932168550874,0.12893772893772895,0.04028776978417266,0.054945054945054944,0.006166495375128468,0.00805860805860806
2023-11,4874,1381,0.19881001231021747,0.22447501810282405,0.05416495691423882,0.06951484431571325,0.005744768157570784,0.00724112961622013,0.29975379565038984,0.3620564808110065,0.13130898645876077,0.1730629978276611,0.032416906032006566,0.04779145546705286,0.09663520722199426,0.12020275162925416,0.03693065244152647,0.049239681390296886,0.005949938448912597,0.00941346850108617
2023-12,4884,1399,0.2452907452907453,0.28448892065761255,0.0776003276003276,0.09506790564689063,0.008804258804258804,0.01143674052894925,0.30036855036855037,0.36812008577555394,0.13144963144963145,0.17369549678341673,0.03357903357903358,0.05003573981415296,0.10032760032760032,0.1222301644031451,0.03787878787878788,0.05289492494639028,0.005937755937755937,0.010721944245889922
2024-01,4894,1393,0.4405394360441357,0.5376884422110553,0.1771557008581937,0.239770279971285,0.027176134041683696,0.0366116295764537,0.4176542705353494,0.5240488155061019,0.20085819370657948,0.27781765972720746,0.0551695954229669,0.08973438621679827,0.1734777278299959,0.2290021536252692,0.06456885982836126,0.09978463747307968,0.013077237433592154,0.02297200287150036
2024-02,4896,1403,0.41299019607843135,0.5046329294369208,0.15604575163398693,0.21240199572344975,0.02369281045751634,0.03421240199572345,0.3678513071895425,0.47327156094084105,0.1750408496732026,0.25374198146828225,0.04534313725490196,0.07911617961511047,0.15441176470588236,0.20955096222380612,0.05555555555555555,0.09052031361368496,0.010212418300653595,0.017106200997861726
2024-03,4902,1415,0.3820889432884537,0.4833922261484099,0.1452468380252958,0.20353356890459365,0.022643818849449205,0.03462897526501767,0.3288453692370461,0.4353356890459364,0.1540187678498572,0.2282685512367491,0.04039167686658507,0.07279151943462897,0.13219094247246022,0.1823321554770318,0.04916360669114647,0.0833922261484099,0.00897592819257446,0.014840989399293287
2024-04,4859,1430,0.4276600123482198,0.534965034965035,0.1806956163819716,0.24895104895104894,0.03683885573163202,0.06293706293706294,0.29923852644577076,0.4034965034965035,0.14612060094669685,0.22797202797202798,0.03951430335459971,0.07342657342657342,0.13788845441448858,0.19230769230769232,0.05186252315291212,0.08741258741258741,0.008643753858818687,0.014685314685314685
2024-05,4884,1446,0.45413595413595415,0.5601659751037344,0.1984029484029484,0.26625172890733056,0.04586404586404586,0.07261410788381743,0.2663800163800164,0.359612724757953,0.13144963144963145,0.20608575380359612,0.038083538083538086,0.06639004149377593,0.1429156429156429,0.1970954356846473,0.05262080262080262,0.08298755186721991,0.009623259623259623,0.014522821576763486
2024-06,4882,1465,0.5399426464563704,0.6252559726962458,0.2531749283080705,0.32627986348122867,0.058992216304793114,0.089419795221843,0.20135190495698485,0.2621160409556314,0.08398197460057354,0.12696245733788397,0.01843506759524785,0.032764505119453925,0.17636214666120442,0.221160409556314,0.06718557968045882,0.09965870307167235,0.011675542810323639,0.017747440273037544
2024-07,4879,1466,0.5345357655257225,0.6302864938608458,0.24533715925394547,0.32332878581173263,0.05902848944455831,0.09754433833560709,0.17319122771059645,0.2257844474761255,0.06702193072350891,0.10163710777626193,0.010862881738061079,0.018417462482946793,0.17319122771059645,0.2257844474761255,0.06702193072350891,0.10163710777626193,0.010862881738061079,0.018417462482946793
2024-08,4882,1476,0.5598115526423597,0.6626016260162602,0.263211798443261,0.35772357723577236,0.0651372388365424,0.10636856368563685,0.18947152806226955,0.255420054200542,0.07251126587464155,0.11314363143631437,0.012290045063498567,0.022357723577235773,0.18947152806226955,0.255420054200542,0.07251126587464155,0.11314363143631437,0.012290045063498567,0.022357723577235773
2024-09,4886,1479,0.3765861645517806,0.49154834347532117,0.1696684404420794,0.2420554428668019,0.0427752762996316,0.07978363759296822,0.11420384772820302,0.16227180527383367,0.044412607449856735,0.07640297498309669,0.0057306590257879654,0.009465855307640297,0.11420384772820302,0.16227180527383367,0.044412607449856735,0.07640297498309669,0.0057306590257879654,0.009465855307640297
2024-10,4889,1470,0.3350378400490898,0.44693877551020406,0.14788300265903048,0.22517006802721087,0.03436285538965023,0.06394557823129252,0.0998159132746983,0.1469387755102041,0.03497647780732256,0.06326530612244897,0.004499897729597055,0.006802721088435374,0.0998159132746983,0.1469387755102041,0.03497647780732256,0.06326530612244897,0.004499897729597055,0.006802721088435374
2024-11,4901,1450,0.3019791879208325,0.41517241379310343,0.128953274841869,0.20551724137931035,0.03121811875127525,0.05724137931034483,0.08814527647418895,0.13310344827586207,0.03142215874311365,0.05448275862068966,0.004896959804121608,0.007586206896551724,0.08814527647418895,0.13310344827586207,0.03142215874311365,0.05448275862068966,0.004896959804121608,0.007586206896551724
2024-12,4904,1440,0.3254486133768352,0.4465277777777778,0.14212887438825447,0.22083333333333333,0.031199021207177813,0.058333333333333334,0.09543230016313213,0.13958333333333334,0.03201468189233279,0.05694444444444444,0.004893964110929853,0.009027777777777777,0.09543230016313213,0.13958333333333334,0.03201468189233279,0.05694444444444444,0.004893964110929853,0.009027777777777777
2025-01,4913,1427,0.31162222674536944,0.416958654519972,0.13535518013433748,0.20882971268395234,0.03032770201506208,0.056762438682550806,0.09566456340321595,0.1429572529782761,0.03317728475473234,0.05956552207428171,0.0042743741095053935,0.00700770847932726,0.09566456340321595,0.1429572529782761,0.03317728475473234,0.05956552207428171,0.0042743741095053935,0.00700770847932726
2025-02,4914,1415,0.2562067562067562,0.35335689045936397,0.11131461131461132,0.1724381625441696,0.024013024013024013,0.04169611307420495,0.07794057794057795,0.1088339222614841,0.027065527065527065,0.0480565371024735,0.003663003663003663,0.0063604240282685515,0.07794057794057795,0.1088339222614841,0.027065527065527065,0.0480565371024735,0.003663003663003663,0.0063604240282685515
2025-03,4923,1410,0.24233191143611618,0.3432624113475177,0.10847044485070079,0.16950354609929077,0.024172252691448303,0.04609929078014184,0.07759496242128783,0.1127659574468085,0.026000406256347756,0.0475177304964539,0.0030469226081657527,0.005673758865248227,0.07759496242128783,0.1127659574468085,0.026000406256347756,0.0475177304964539,0.0030469226081657527,0.005673758865248227
2025-04,4903,1389,0.23414236181929432,0.33189344852411806,0.11074852131348155,0.17134629229661627,0.02590250866816235,0.04535637149028078,0.08056292066081991,0.11807055435565154,0.028757903324495206,0.0503959683225342,0.00305935141749949,0.005759539236861051,0.08056292066081991,0.11807055435565154,0.028757903324495206,0.0503959683225342,0.00305935141749949,0.005759539236861051
2025-05,4914,1376,0.18783068783068782,0.27834302325581395,0.08994708994708994,0.14607558139534885,0.022792022792022793,0.0436046511627907,0.07448107448107448,0.11119186046511628,0.026455026455026454,0.04796511627906977,0.0030525030525030525,0.007267441860465116,0.07448107448107448,0.11119186046511628,0.026455026455026454,0.04796511627906977,0.0030525030525030525,0.007267441860465116
2025-06,4934,1357,0.1195784353465748,0.19233603537214444,0.05168220510741792,0.09064112011790715,0.00790433725172274,0.016212232866617538,0.057762464531820025,0.09064112011790715,0.018848804215646536,0.03389830508474576,0.002026753141467369,0.005158437730287398,0.057762464531820025,0.09064112011790715,0.018848804215646536,0.03389830508474576,0.002026753141467369,0.005158437730287398
