# §61 判定:三条全中年化 +10.37%,但 300 次随机对照 p=0.16,与随机无法区分;本表是状态频率统计,不是买点,不构成投资建议。
月份,t,代码,调整天数,深度,缩量比,收敛比
2021-05,2041,605018,26,0.19235924932975867,0.2564999137476223,0.3586826424370341
2021-05,2041,300762,75,0.26840039254170756,0.45972689236610387,0.5512351326623967
2021-05,2041,300218,31,0.12234580384226501,0.48059800527874763,0.49073881373569206
2021-05,2041,000812,20,0.12832929782082325,0.3804404583448293,0.4645042839657284
2021-05,2041,002998,21,0.20259481037924143,0.42326015582697896,0.48365427675772515
2021-05,2041,300899,31,0.27958797561488324,0.44206294180118927,0.459751529361037
2021-05,2041,300906,29,0.16423264155777617,0.2803954266320376,0.3018301473955594
2021-05,2041,603810,39,0.2502507522567704,0.4255463396411358,0.4355522773372674
2021-05,2041,300641,26,0.18316100443131456,0.39398385344461323,0.45125760315633734
2021-05,2041,603299,51,0.1705963938973647,0.4831921902919834,0.5769127756450317
2021-05,2041,601968,154,0.25595238095238093,0.4977307683735971,0.5120772946859906
2021-05,2041,600299,39,0.20347957639939496,0.4812154293494523,0.5812286133289877
2021-05,2041,601298,49,0.15514333895446875,0.43625121478813467,0.5122732123799367
2021-05,2041,002184,24,0.12362404741744293,0.36770976894340945,0.44056407344311965
2021-05,2041,000428,18,0.0911949685534591,0.33540164312531984,0.42983915696062064
2021-05,2041,600970,25,0.13368283093053734,0.4320739204440148,0.571598101265823
2021-05,2041,300802,29,0.1354988399071927,0.4704473109076236,0.5085934213191647
2021-05,2041,000881,30,0.19789315274642583,0.5003005679019045,0.4075830488330635
2021-05,2041,000680,31,0.14252873563218382,0.423409870166487,0.4274084124830397
2021-05,2041,600980,30,0.16990291262135926,0.3421847581675063,0.46786109804754494
2021-05,2041,002610,56,0.20068027210884354,0.45674870292565756,0.5133928571428571
2021-05,2041,002469,28,0.17481203007518809,0.5191078710117506,0.48646213903208085
2021-05,2041,000691,25,0.2126789366053169,0.39454572211262456,0.4399648934061888
2021-05,2041,603016,18,0.19723435225618635,0.49407867985286197,0.5523511629285464
2021-05,2041,603890,36,0.1708723864455659,0.47035219567213965,0.5505502335523712
2021-05,2041,002074,48,0.2409456740442656,0.47850769961450773,0.582453933291025
2021-05,2041,605255,29,0.16416040100250628,0.31627803443366015,0.3563471967136507
2021-05,2041,002080,46,0.27418655097613887,0.49889849739998804,0.5735593220338979
2021-06,2062,601008,115,0.22549019607843135,0.40716559221313375,0.5579628998490674
2021-06,2062,000921,52,0.21196358907672308,0.5139431926602259,0.5731930526842502
2021-06,2062,300697,18,0.1477162293488824,0.4838902596736958,0.2566096423017115
2021-06,2062,600362,33,0.2451298701298701,0.5367257973723499,0.5540819333922778
2021-06,2062,601016,58,0.18028169014084494,0.4644587008676137,0.4313578394598648
2021-06,2062,000722,19,0.16239316239316226,0.5196280431501762,0.5009451795841211
2021-06,2062,000919,21,0.1499999999999999,0.4181963953487684,0.4224698235840295
2021-06,2062,002236,57,0.2099737532808399,0.5288020437746623,0.5588923953985543
2021-06,2062,002366,19,0.13725490196078427,0.2777340347542643,0.37700282752120645
2021-06,2062,600054,44,0.1866295264623955,0.43423740574758024,0.4922320612611477
2021-06,2062,000027,16,0.1496311907270811,0.4640227353254751,0.46511627906976755
2021-06,2062,300417,24,0.1659891598915989,0.513918165391982,0.5549360139123924
2021-06,2062,601702,36,0.21263669501822602,0.4764662773192713,0.5065771060733277
2021-06,2062,600569,17,0.12111801242236031,0.42939236959831595,0.4729559748427677
2021-06,2062,000758,69,0.20454545454545459,0.5410154263534868,0.48800576546895913
2021-06,2062,603222,24,0.17516629711751663,0.4823828968604014,0.26897511207296254
2021-06,2062,600231,28,0.1351351351351351,0.3758491340317097,0.4322684614655424
2021-06,2062,002665,22,0.14342629482071712,0.3121915745259746,0.31509695290858736
2021-06,2062,002813,27,0.23451612903225805,0.3755914728871934,0.4992856605759834
2021-06,2062,600724,35,0.13414634146341464,0.41452072534693696,0.4232804232804236
2021-06,2062,600237,46,0.21889055472263863,0.5374591700857239,0.5734902309058616
2021-06,2062,000584,40,0.1939924906132665,0.3504968751772961,0.5188549880013712
2021-06,2062,600880,62,0.16589861751152069,0.5049046677469625,0.47457964381653567
2021-06,2062,603256,63,0.16616314199395776,0.3609942986097017,0.5488850771869634
2021-06,2062,000791,59,0.2611336032388665,0.49417155448210237,0.49921452260429394
2021-06,2062,002549,24,0.1727078891257997,0.39683119135817113,0.466654189281927
2021-06,2062,600259,56,0.19701568032372274,0.5056931998830654,0.5078455723937355
2021-06,2062,605005,18,0.12088569718731301,0.17753392288041114,0.3778553299492384
2021-06,2062,603099,47,0.1523178807947021,0.5264270050176864,0.507192193143654
2021-06,2062,605006,31,0.18467220683287167,0.30925552207335305,0.4730731225296444
2021-06,2062,000996,40,0.14456721915285453,0.4543032842136392,0.3958401039974016
2021-06,2062,002286,21,0.2195121951219512,0.38590094108980044,0.5003548616039745
2021-06,2062,000612,49,0.27112676056338025,0.49265384684823915,0.4864806428751608
2021-06,2062,002996,16,0.13938973647711506,0.2233454158302334,0.3536867929671526
2021-06,2062,003000,45,0.22943143812709033,0.4066069286225472,0.5563245666073429
2021-06,2062,600917,14,0.1879049676025918,0.3998379975403785,0.457382508942889
2021-06,2062,600282,30,0.1824104234527688,0.466046260391516,0.5611015490533561
2021-06,2062,601216,41,0.16414686825053992,0.4863719987569962,0.43718025380373443
2021-06,2062,000630,34,0.16725978647686834,0.5224380331869347,0.5194549658123865
2021-06,2062,000404,115,0.23821339950372222,0.3944568177537291,0.5242777806083456
2021-06,2062,002578,36,0.20308483290488433,0.38006029678122655,0.3721851542952462
2021-06,2062,600475,32,0.1355013550135501,0.4996381582252391,0.5369718309859157
2021-06,2062,603126,20,0.22021660649819486,0.32922798301547485,0.4712661418943253
2021-06,2062,600780,24,0.1253196930946292,0.40165235369293173,0.55956678700361
2021-06,2062,002173,20,0.22141119221411198,0.43171571539072473,0.5134957208689925
2021-06,2062,300239,21,0.16666666666666663,0.51636391692812,0.520090596426474
2021-06,2062,601985,65,0.14,0.5071132975009229,0.5078362751065131
2021-06,2062,600782,23,0.11392405063291144,0.4529185952204706,0.5435361824576361
2021-06,2062,003018,53,0.19500924214417736,0.5381433206574696,0.5554318934702053
2021-06,2062,600138,43,0.16416666666666668,0.4488001899425559,0.5244033147726979
2021-06,2062,603856,56,0.2606149341142021,0.4529433237289891,0.47847367895315196
2021-06,2062,003030,52,0.2662125340599456,0.3525664384693143,0.284201579487906
2021-06,2062,300931,17,0.18449711723254314,0.36348503371803836,0.3634654551151494
2021-06,2062,002056,79,0.2567567567567568,0.501323336523642,0.5661292199480221
2021-06,2062,000676,25,0.2272727272727273,0.5063860408129113,0.49530256977065484
2021-06,2062,003035,15,0.13302325581395347,0.29806269228068016,0.42595255212077593
2021-06,2062,601388,34,0.23677581863979857,0.3105478619552439,0.41094408997512727
2021-06,2062,603655,29,0.20446247464503042,0.3926906042126512,0.4633620689655172
2021-06,2062,002202,80,0.2728531855955678,0.5253423808910896,0.5076589343151842
2021-06,2062,600010,28,0.12280701754385959,0.39780064827119666,0.38043478260869595
2021-06,2062,603169,27,0.1203319502074689,0.40673466006200537,0.47970479704797075
2021-06,2062,603333,35,0.14330708661417313,0.3718958343760899,0.4898264086511097
2021-06,2062,600516,29,0.1466030989272944,0.39104485644313053,0.4369885433715223
2021-06,2062,605228,45,0.2300587741393787,0.25533295825174107,0.17791618521545505
2021-06,2062,000703,59,0.2510402219140083,0.522707734598801,0.5105363577158081
2021-06,2062,601577,65,0.1880952380952381,0.540431632444552,0.5123374255500182
2021-06,2062,600022,28,0.08928571428571419,0.47788006589610954,0.5405405405405397
2021-06,2062,300140,29,0.1517857142857142,0.5384501267851609,0.5363155363155363
2021-06,2062,000709,31,0.1446280991735538,0.5029095812222953,0.5725971370143154
2021-06,2062,600531,71,0.19718309859154937,0.4629873719617495,0.5637684122567628
2021-06,2062,000536,70,0.19999999999999996,0.517917113620532,0.5316091954022982
2021-07,2084,000721,67,0.23061224489795928,0.46762631220192885,0.5263965409024332
2021-07,2084,600540,52,0.21983471074380168,0.4979355006999352,0.5382801975752132
2021-07,2084,603689,141,0.2953367875647668,0.514591037162356,0.5300612000081331
2021-07,2084,002668,70,0.21555915721231766,0.33857288386740103,0.5159232681393933
2021-07,2084,601798,68,0.25373134328358216,0.38188960524459015,0.5185654342490698
2021-07,2084,600726,40,0.21739130434782594,0.4682966805581738,0.5514485514485519
2021-07,2084,300465,29,0.2847533632286996,0.4006005468010367,0.5172998200923007
2021-07,2084,603080,41,0.18524332810047095,0.46942424471028826,0.46434327155519706
2021-07,2084,603721,17,0.23329207920792072,0.31251806160116746,0.32082320858855623
2021-07,2084,002269,22,0.25714285714285723,0.49266762303250566,0.577378135352579
2021-07,2084,600249,63,0.26210350584307185,0.5080829039417631,0.5607966457023056
2021-07,2084,600733,20,0.17831149927219803,0.5162589163727715,0.573425605536332
2021-07,2084,000592,40,0.263013698630137,0.4601842951391091,0.5557422969187674
2021-07,2084,000981,112,0.251798561151079,0.525642475224901,0.5700879765395898
2021-07,2084,002004,36,0.22777777777777786,0.3912638787910728,0.5022980958634271
2021-07,2084,600097,135,0.298342541436464,0.49167572371666884,0.5737208144063265
2021-07,2084,000069,58,0.27251461988304104,0.49240162291096623,0.5939276443334541
2021-07,2084,002984,66,0.2691029900332226,0.41057719032141254,0.5651882364211132
2021-07,2084,002554,45,0.1876923076923076,0.40532853963283244,0.3571428571428571
2021-07,2084,603768,217,0.25785123966942136,0.3070249574694779,0.587916125021195
2021-07,2084,002698,74,0.1803030303030302,0.4832722857532317,0.5775303643724694
2021-07,2084,002287,194,0.28336314847942745,0.4455859123835333,0.5043966899637002
2021-07,2084,002152,30,0.24100418410041835,0.5851008523990779,0.5875032028990816
2021-07,2084,605050,73,0.20792079207920777,0.4972363205891981,0.5245601514258229
2021-07,2084,603112,68,0.24453441295546552,0.5529489054495739,0.52015247141161
2021-07,2084,002566,40,0.1842751842751844,0.4598125135707502,0.61082832022212
2021-07,2084,600916,49,0.27454659161976236,0.2595969231095589,0.32745504238984746
2021-07,2084,688196,210,0.29077306733167085,0.320488155217016,0.5456080975927589
2021-07,2084,300899,74,0.27958797561488324,0.48238184290383795,0.49055070107701687
2021-07,2084,600117,54,0.18594104308390025,0.4864295435492925,0.6094391244870042
2021-07,2084,605068,108,0.2616441842708067,0.21808719129165396,0.5994692364373214
2021-07,2084,002435,30,0.22690437601296598,0.44608410461292514,0.5599541021227767
2021-07,2084,002038,46,0.2315789473684211,0.5671804442335523,0.5919232896920524
2021-07,2084,600299,82,0.25794251134644475,0.45429810530606246,0.5792913656690744
2021-07,2084,600956,31,0.19789132197891313,0.3002689525219147,0.48964272618114635
2021-07,2084,002315,62,0.24041297935103245,0.495900850258087,0.5725928591152127
2021-07,2084,600143,79,0.1981651376146789,0.5806649291337636,0.5383505400709554
2021-07,2084,002318,81,0.2798353909465021,0.4483570330750589,0.5898855666297527
2021-07,2084,601991,78,0.19330855018587356,0.5158300769109856,0.584207459207459
2021-07,2084,603839,41,0.29141104294478526,0.5778757117242245,0.602547865603814
2021-07,2084,605123,163,0.2904514098995522,0.2885313341220268,0.5693739747453556
2021-07,2084,002595,88,0.2259454284346577,0.4788013743261304,0.6038050212952064
2021-07,2084,600792,67,0.235930735930736,0.5304530356856858,0.5342492833844028
2021-07,2084,300110,170,0.2954545454545454,0.2574282391560036,0.36708264073237906
2021-07,2084,002893,32,0.27002700270027,0.3278497494339234,0.40727654698242954
2021-07,2084,003036,31,0.2896244430299173,0.24209718492035753,0.40589844937671016
2021-07,2084,000883,40,0.21145374449339205,0.3636755298475295,0.493241151583944
2021-07,2084,003037,54,0.2611256544502618,0.2425792678763643,0.5611657931739743
2021-07,2084,300536,197,0.2866468842729971,0.2555909540738307,0.5818951621569345
2021-07,2084,600163,69,0.22201138519924102,0.48371876642773154,0.6117054751415987
2021-07,2084,000692,36,0.25396825396825395,0.4856376248492817,0.5392857142857138
2021-07,2084,600814,39,0.2285298398835517,0.3485812253632432,0.5169167570034804
2021-07,2084,002474,31,0.19166666666666665,0.4383416262401348,0.5911070062013455
2021-07,2084,603630,17,0.28744065602071645,0.4290848256775177,0.43095716055183036
2021-07,2084,000900,98,0.11590296495956875,0.5330589275780758,0.565480584674443
2021-07,2084,600177,85,0.22202797202797198,0.5060702394851067,0.5549959709911366
2021-07,2084,300819,56,0.2675070028011205,0.4872840487830458,0.5446087786259542
2021-07,2084,002348,30,0.17883211678832123,0.46485537488342804,0.5289521138048491
2021-07,2084,600679,149,0.27921195652173925,0.37097342787552523,0.4972662403855064
2021-07,2084,000908,35,0.1880108991825613,0.48324148588305754,0.5279254231744216
2021-07,2084,000528,66,0.2855543113101904,0.39668815509132405,0.43387025595763423
2021-07,2084,600684,32,0.20610687022900764,0.40829518615644733,0.587641357027464
2021-07,2084,600686,137,0.28287841191067,0.38707194635370995,0.5046108024514576
2021-07,2084,002490,20,0.21955719557195563,0.5159204153938124,0.5906212900672726
2021-08,2106,603196,27,0.24767441860465111,0.29503058988938025,0.6013137316233973
2021-08,2106,605337,21,0.2159870811465482,0.5295994566280743,0.6227146814404434
2021-08,2106,002499,110,0.24962852897474008,0.3390323301285801,0.6178489702517158
2021-08,2106,000929,33,0.30190311418685123,0.4481056802597546,0.551366994136014
2021-08,2106,300300,37,0.21405750798722045,0.3984221379188426,0.54751905428527
2021-08,2106,600212,88,0.2573221757322176,0.5845043866307907,0.5491246873883529
2021-08,2106,600707,69,0.298342541436464,0.5838268032366258,0.4524200518582544
2021-08,2106,002381,86,0.2375434530706837,0.6161610846623784,0.542084133356607
2021-08,2106,002658,56,0.24008810572687223,0.40828806946101104,0.5304185731231994
2021-08,2106,002383,47,0.21215880893300254,0.325709289071376,0.5104381902386887
2021-08,2106,000038,75,0.2932835820895522,0.5453355301963627,0.43505995397472624
2021-08,2106,002261,32,0.29261083743842364,0.46666406495483537,0.5250955414012741
2021-08,2106,300598,19,0.25639787542250114,0.45367831174750683,0.46812080536912765
2021-08,2106,601808,113,0.26435246995994666,0.6103485424010676,0.5392580392580393
2021-08,2106,002537,76,0.2951048951048951,0.6038750104940993,0.5811585599531103
2021-08,2106,000589,116,0.3037735849056603,0.33819672826059766,0.48541791468297796
2021-08,2106,002679,22,0.16784037558685438,0.49955813437747615,0.5338691159586683
2021-08,2106,300608,19,0.17917675544794198,0.4432232079035286,0.4063511638661941
2021-08,2106,000062,38,0.21757836508912098,0.5967934984134047,0.5550871438306324
2021-08,2106,600095,27,0.23076923076923084,0.5132732521321561,0.5688278045621358
2021-08,2106,600257,39,0.24701195219123506,0.3489794802848235,0.5402005402005402
2021-08,2106,603998,65,0.23639455782312924,0.4707065015743097,0.5173160173160171
2021-08,2106,300615,22,0.2222222222222222,0.6087322948828714,0.4974990380915733
2021-08,2106,300204,15,0.24278676988036596,0.4514025020702993,0.3818689847873333
2021-08,2106,600744,21,0.2564705882352941,0.3272982205159148,0.4120604256475499
2021-08,2106,000993,58,0.3027681660899654,0.531263820859828,0.5211738148984199
2021-08,2106,000100,98,0.27586206896551724,0.5744699552636575,0.4627343552341152
2021-08,2106,000150,31,0.28971962616822433,0.21656039345018163,0.39263531499556326
2021-08,2106,002846,100,0.2721893491124261,0.5561408790731707,0.384020618556701
2021-08,2106,600608,23,0.13682678311499274,0.409829283764031,0.6166902404526166
2021-08,2106,300355,84,0.17324561403508765,0.6096770555297862,0.58529072006161
2021-08,2106,000813,64,0.2538167938931297,0.3805059732561045,0.6167499321638918
2021-08,2106,000158,24,0.18548387096774188,0.3239084547435333,0.3819444444444446
2021-08,2106,600613,65,0.1923774954627948,0.5976512517191108,0.5155608755129958
2021-08,2106,603110,97,0.2889777270131355,0.39431245632642165,0.6230822500098526
2021-08,2106,600917,58,0.29913606911447077,0.401021557539388,0.47277661280375
2021-08,2106,603283,15,0.24955647545830872,0.609016863281817,0.6156552330694812
2021-08,2106,003003,98,0.300783604581073,0.39096979103593155,0.44184214242710296
2021-08,2106,002162,52,0.303425774877651,0.20812783184967515,0.32671838142962767
2021-08,2106,002033,91,0.29607250755287007,0.6138819147617736,0.5568245994082788
2021-08,2106,000650,40,0.18974918211559433,0.4820594821635775,0.3917910447761194
2021-08,2106,002728,43,0.2711370262390671,0.475892909810242,0.4210998877665543
2021-08,2106,000850,172,0.2784810126582279,0.5595386097919575,0.5978870605833957
2021-08,2106,002875,59,0.25396825396825407,0.465799877884606,0.4282409030358269
2021-08,2106,003020,31,0.22446863659927418,0.2954975527256282,0.5701771955827959
2021-08,2106,600308,106,0.1911421911421911,0.6111720624041844,0.6250000000000002
2021-08,2106,003028,53,0.29151014274981224,0.6119816348618652,0.5437870757099241
2021-08,2106,600798,64,0.25493716337522443,0.5323560113959857,0.5005419253128386
2021-08,2106,600505,68,0.24937965260545913,0.5466739955094901,0.6044126099836408
2021-08,2106,002752,158,0.27522935779816515,0.5689359461269976,0.5649404597064521
2021-08,2106,603615,62,0.2939655172413793,0.5438389452866929,0.5712858765436074
2021-08,2106,600327,23,0.19561551433389546,0.4555759848568258,0.39781271360218723
2021-08,2106,002900,26,0.24396039603960396,0.4504104490081812,0.606898571951666
2021-08,2106,002067,126,0.22811059907834097,0.6087692138493462,0.48916473806017224
2021-08,2106,000691,90,0.30061349693251527,0.2600416411897396,0.4049796357488667
2021-08,2106,300130,53,0.23152270703472833,0.513754961800425,0.629164683484055
2021-08,2106,603657,25,0.24113475177304966,0.5025248999832012,0.5755990085375925
2021-08,2106,600007,37,0.2056396148555707,0.42090832449789506,0.598615332657886
2021-08,2106,603020,24,0.18619791666666663,0.49762905530235985,0.574513381995134
2021-08,2106,603177,64,0.2532467532467533,0.41431129772413633,0.6185373543265712
2021-08,2106,603025,24,0.24448012846246492,0.41024743422273213,0.5505610457982915
2021-08,2106,300137,68,0.23008849557522115,0.47827682894835094,0.5990308903694729
2021-08,2106,600526,56,0.29340511440107664,0.3503942127614256,0.5213401519858529
2021-08,2106,000712,124,0.2566037735849057,0.46664572858917974,0.6221047666275596
2021-09,2126,300287,32,0.2747068676716917,0.5035065562394695,0.46275197195442636
2021-09,2126,000004,36,0.2019272886552781,0.516463600510386,0.6200016836434045
2021-09,2126,600200,47,0.30687830687830686,0.3254030297599888,0.4590351672472206
2021-09,2126,002232,165,0.29115744069015104,0.5622069697937202,0.6230066614497366
2021-09,2126,603919,71,0.2681265206812653,0.3558435755534323,0.6127613562727422
2021-09,2126,002235,76,0.3071786310517529,0.3320824994139479,0.4657869785082174
2021-09,2126,002646,47,0.2631359466221851,0.531105806411771,0.6566617023714055
2021-09,2126,600846,103,0.182033096926714,0.38325245382324535,0.54121819960861
2021-09,2126,605369,32,0.2282913165266106,0.491902315584742,0.6259502453209757
2021-09,2126,300706,16,0.21708860759493676,0.3842291325326842,0.43885859944770966
2021-09,2126,688126,38,0.24869898657901945,0.5847642543081775,0.6464911458821327
2021-09,2126,600375,22,0.2748312439729991,0.3913399748163307,0.5550672706375496
2021-09,2126,300438,22,0.2918687589158344,0.6347566988431468,0.6543280182232349
2021-09,2126,300581,18,0.2297117516629712,0.5649550479204162,0.6114130434782605
2021-09,2126,300582,16,0.20319883678662298,0.5060135324643255,0.6017257909875354
2021-09,2126,000026,98,0.3040166204986149,0.5913543047140882,0.6100979192166462
2021-09,2126,600055,27,0.27739307535641555,0.554899173318118,0.6088362068965526
2021-09,2126,002516,21,0.22504537205081676,0.41284697988711316,0.6146087778740847
2021-09,2126,000948,70,0.3048452220726783,0.43411652835520065,0.6091061367443277
2021-09,2126,600071,129,0.26741440377804016,0.5028289298685974,0.6546727363516925
2021-09,2126,300456,22,0.22573839662447248,0.46705851757310124,0.5520518358531316
2021-09,2126,600234,48,0.2891649413388544,0.3969184827138728,0.45006257822277923
2021-09,2126,300184,26,0.12145110410094628,0.3938016389903905,0.44933920704845876
2021-09,2126,601111,107,0.3077777777777777,0.47717871853356425,0.6455977757182579
2021-09,2126,688689,37,0.2765333333333334,0.4776697981451729,0.5642289987635375
2021-09,2126,000790,62,0.26917293233082706,0.5366003864571932,0.5931648553096766
2021-09,2126,000066,38,0.3086956521739129,0.5889012604690964,0.6307977736549163
2021-09,2126,300752,16,0.243139407244786,0.40103840327916007,0.3821067821067822
2021-09,2126,300345,21,0.17636986301369872,0.26435022918491063,0.48727203647416434
2021-09,2126,300484,21,0.24512195121951208,0.403278744954568,0.5957320687611143
2021-09,2126,600896,105,0.29433962264150937,0.35311601845315843,0.26617714547957705
2021-09,2126,300353,31,0.189767441860465,0.45624952316290573,0.540746182505116
2021-09,2126,603528,77,0.3031536113936928,0.5103760273550095,0.606898618641528
2021-09,2126,002703,157,0.2693498452012384,0.5089604895495146,0.6546886699409896
2021-09,2126,600906,36,0.21250840618695355,0.47551246376759565,0.33223684210526305
2021-09,2126,002426,44,0.22023809523809523,0.5499868821473278,0.5815861440291699
2021-09,2126,603112,110,0.25360000000000005,0.6026419126790913,0.6090330025736994
2021-09,2126,600771,15,0.18009621166566447,0.5374717778523741,0.5662969106365331
2021-09,2126,605080,18,0.18842941535954372,0.2576695413091478,0.6638669964908237
2021-09,2126,300236,33,0.2632444282060651,0.5537158985054841,0.6489565180430997
2021-09,2126,003016,34,0.28873239436619713,0.3295055146643984,0.48840537338236895
2021-09,2126,601279,47,0.2901234567901234,0.323082598880034,0.23996913580246906
2021-09,2126,605116,187,0.3085585585585586,0.37872886427903235,0.5327467267188566
2021-09,2126,688063,18,0.18045856251158754,0.4267142969577574,0.5812090988660229
2021-09,2126,300102,43,0.30393996247654786,0.603894248350413,0.5573757549441439
2021-09,2126,300241,22,0.24552160168598525,0.5428132692403912,0.4769230769230769
2021-09,2126,688366,36,0.2778034148592524,0.5423029702841013,0.6249148668896526
2021-09,2126,002591,82,0.3080229226361032,0.44799872768919075,0.43018469656992087
2021-09,2126,688221,40,0.228213977566868,0.4205752321549267,0.5745315136797413
2021-09,2126,300108,38,0.2796780684104627,0.40023611198772857,0.5471210340775559
2021-09,2126,002595,130,0.2259454284346577,0.537419752067745,0.6339152981849608
2021-09,2126,003029,77,0.3043184885290148,0.43805935800396917,0.6115881146282445
2021-09,2126,600650,123,0.1982335623159961,0.5533140459571266,0.6408233906664013
2021-09,2126,300663,31,0.19045390734674783,0.6245110179055341,0.5786149334536429
2021-09,2126,002329,70,0.2815198618307426,0.45649422126271144,0.6405181720043179
2021-09,2126,300117,17,0.2582417582417583,0.5752839006029423,0.6023348936890197
2021-09,2126,603326,112,0.25733207190160834,0.24504717059013137,0.6492652348165658
2021-09,2126,003040,60,0.30467675378266845,0.36915062306182994,0.6201532280668972
2021-09,2126,002342,140,0.3064798598949212,0.439108648928502,0.511551865077658
2021-09,2126,300269,19,0.1589041095890411,0.4342605464310403,0.6074766355140192
2021-09,2126,300680,22,0.25246710526315796,0.4953333362410817,0.6441258292317564
2021-09,2126,600992,21,0.2756218905472637,0.37533853609803525,0.6092153460574516
2021-09,2126,601566,25,0.1942496493688639,0.46695862070451705,0.5981210855949887
2021-09,2126,603893,21,0.26219588271990024,0.5234069672907102,0.665431131101067
2021-09,2126,688609,24,0.2140533506831489,0.4854488849307715,0.6115789473684211
2021-09,2126,002351,95,0.28542234332425065,0.5028334557236369,0.5833505029964793
2021-09,2126,300279,31,0.2731648616125151,0.4932611941097221,0.5061031782588669
2021-10,2142,000920,19,0.3094795539033457,0.34910887764302356,0.5715045188729398
2021-10,2142,300007,30,0.28984962406015036,0.4767419428214078,0.6582367404285212
2021-10,2142,600549,24,0.2885085574572126,0.4660663759322244,0.5984974958263772
2021-10,2142,300160,56,0.29324169530355104,0.6051234791040048,0.5425247902364603
2021-10,2142,600211,92,0.30868885414339964,0.5169175993170237,0.643080380498324
2021-10,2142,000551,16,0.2070815450643777,0.2837616383566469,0.49054675523760893
2021-10,2142,300708,31,0.24810606060606055,0.6032470786732719,0.5565373670810244
2021-10,2142,000935,20,0.2002868068833652,0.4798441395316437,0.6367560660131841
2021-10,2142,688135,46,0.3148509334076345,0.5425924915453093,0.5851197982345523
2021-10,2142,300029,25,0.2570281124497992,0.4538208507206979,0.6296227810650892
2021-10,2142,605499,38,0.24826789838337182,0.43143639412877405,0.6121771217712179
2021-10,2142,600225,35,0.18152866242038224,0.41078669346816127,0.6084070796460175
2021-10,2142,600860,38,0.2939759036144578,0.440152881176819,0.5922953451043339
2021-10,2142,600230,18,0.21565217391304348,0.33198002679185,0.6142098273572378
2021-10,2142,300036,37,0.30050825921219826,0.4947071012870505,0.5680123425044997
2021-10,2142,600392,20,0.2991623454327882,0.3884866198161024,0.552841210833776
2021-10,2142,600576,89,0.23488773747841107,0.27419591701359836,0.4480360592401805
2021-10,2142,300183,15,0.241768155164637,0.38877908826022806,0.5570530098831985
2021-10,2142,000962,18,0.16978066612510156,0.5479683473703535,0.6124734072332327
2021-10,2142,300458,40,0.2452757423833397,0.5940535077870948,0.5764867930643331
2021-10,2142,600237,126,0.2997275204359673,0.5455400565715725,0.6423179396092362
2021-10,2142,688003,30,0.29256126653654313,0.46304101778078915,0.6396023856858851
2021-10,2142,300602,41,0.24404494382022468,0.3351518062156015,0.6610006208387742
2021-10,2142,688682,26,0.24739791833466773,0.3948727089314225,0.5872899205757165
2021-10,2142,600586,23,0.23166666666666658,0.5235495371730754,0.572262773722628
2021-10,2142,000970,25,0.2902723735408561,0.5995970391874225,0.6291370244355097
2021-10,2142,002400,128,0.31353135313531344,0.48021278260789585,0.5347324046920823
2021-10,2142,603993,24,0.28532608695652184,0.517870526247725,0.6347826086956521
2021-10,2142,002686,194,0.30969609261939224,0.39974617026700066,0.5750864753921894
2021-10,2142,300748,26,0.2675879396984925,0.4728411886806564,0.5569645936897638
2021-10,2142,300340,30,0.3006993006993006,0.39286930208172866,0.49995287020454343
2021-10,2142,300479,51,0.30687534935718275,0.5540091068893359,0.5458891259091729
2021-10,2142,688699,24,0.2910400673046587,0.5263231008133272,0.5590303648222944
2021-10,2142,300208,25,0.2592592592592592,0.39352685867682247,0.5443400081732734
2021-10,2142,600444,23,0.2986918604651162,0.3675231869486149,0.568842021488261
2021-10,2142,300218,25,0.25263157894736854,0.5696288866022864,0.620077509688711
2021-10,2142,688037,15,0.2609326955927571,0.573907230107764,0.5149821770465266
2021-10,2142,002023,39,0.30030581039755366,0.431033621163693,0.6202735317779569
2021-10,2142,300631,18,0.22486033519553084,0.39887312388529617,0.467899332306112
2021-10,2142,688551,27,0.24329993008622697,0.35625406779102997,0.6450808867585379
2021-10,2142,600122,81,0.21556886227544902,0.5914963468509953,0.6060294621445701
2021-10,2142,688560,24,0.2691975841242451,0.47810750197174684,0.5903702046750924
2021-10,2142,002167,19,0.23069306930693068,0.4894650660725859,0.5344426954501164
2021-10,2142,002724,30,0.1701244813278009,0.5975229318947962,0.5555555555555558
2021-10,2142,002580,25,0.25643469971401334,0.36487472206390364,0.5585240447625769
2021-10,2142,600478,21,0.24477244772447737,0.36593883149574225,0.6569929321053759
2021-10,2142,300376,30,0.2113207547169812,0.5022419949001548,0.5925714285714287
2021-10,2142,600137,95,0.2914746543778801,0.6069939918105542,0.5843707913149162
2021-10,2142,300378,41,0.30327868852459006,0.5796845535533279,0.617622196509613
2021-10,2142,002319,73,0.26190476190476186,0.42648843299038836,0.6595345190442781
2021-10,2142,300655,22,0.19126406353408332,0.5023789921832303,0.5100270346608564
2021-10,2142,000425,118,0.2708018154311649,0.5730099355909831,0.6044934640522878
2021-10,2142,002184,15,0.24927198602213163,0.4813269423546142,0.6543367346938775
2021-10,2142,601999,98,0.3142857142857143,0.42398357959729877,0.42114826170892766
2021-10,2142,300116,32,0.247557003257329,0.5014675416702572,0.6144547972802821
2021-10,2142,300802,31,0.25453301402668493,0.46440280102105713,0.6337633202467751
