年,未破,持有日,A实收,A峰值,B实收,B峰值,C实收,再创新高
2022,False,34,-0.1695447409733124,0.15070643642072223,-0.3249607535321821,0.15070643642072223,-0.12244897959183676,False
2023,False,40,-0.09810671256454384,0.018932874354561147,0.008605851979346157,0.058519793459552716,-0.23580034423407903,False
2014,False,98,0.13966480446927365,0.4692737430167597,1.7709497206703908,2.575418994413408,0.22905027932960897,True
2016,False,53,-0.050880626223092085,0.06066536203522488,-0.38747553816046976,0.44618395303326785,-0.0998043052837575,True
2017,False,50,-0.020905923344947785,0.28745644599303133,-0.35365853658536583,0.28745644599303133,-0.022648083623693416,False
2019,False,62,-0.11157024793388426,0.01446280991735538,-0.27066115702479343,0.01446280991735538,-0.26859504132231404,True
2020,False,49,-0.12387387387387394,0.03378378378378377,-0.11486486486486491,0.0855855855855856,-0.16891891891891897,True
2021,False,26,-0.12527472527472527,0.013186813186813362,-0.167032967032967,0.05934065934065935,-0.19340659340659339,True
2014,False,209,1.3747228381374725,3.3170731707317076,1.75609756097561,3.3170731707317076,0.7494456762749446,False
2017,False,29,-0.12019230769230771,0.02644230769230771,-0.027243589743589758,0.02644230769230771,-0.2612179487179487,False
2019,False,171,0.6478696741854637,0.8709273182957391,0.23057644110275688,1.6115288220551376,0.6127819548872178,True
2020,False,44,-0.08941027266962587,0.32149651236525045,-0.4927076727964489,0.32149651236525045,-0.3348129359543437,False
2022,False,60,-0.2492668621700881,0.04985337243401755,-0.16911045943304015,0.3900293255131966,-0.13880742913000976,True
2023,False,43,-0.20381613183000868,0.23330442324371226,-0.16392020815264519,0.23330442324371226,-0.2844752818733738,False
2014,False,103,0.16263736263736273,0.5923076923076924,2.5593406593406596,3.2758241758241757,0.12417582417582418,True
2016,False,7,-0.1588663546541862,0.011700468018720711,-0.5293811752470099,0.011700468018720711,-0.2363494539781591,False
2020,False,25,-0.2854661262304574,-0.035321366531557596,-0.7075854082223509,-0.035321366531557596,-0.4528083381586566,False
2014,False,70,0.09459459459459452,0.39054054054054044,0.010810810810810922,0.9783783783783784,0.6229729729729729,True
2017,False,51,-0.03070761014686252,0.07877169559412556,-0.17623497997329773,0.4018691588785046,0.14953271028037363,True
2020,False,75,0.23961661341853047,0.7667731629392973,0.09424920127795522,1.0862619808306713,0.5367412140575079,True
2023,False,145,0.198931909212283,0.36315086782376516,0.23230974632843804,0.36315086782376516,0.2016021361815754,False
2014,False,201,1.3473451327433628,3.643805309734513,1.9004424778761062,3.643805309734513,0.5066371681415929,False
2017,False,17,-0.1873401534526854,0.018542199488490896,-0.49168797953964194,0.018542199488490896,-0.026214833759590772,False
2021,False,35,-0.12466124661246614,0.16531165311653107,0.008130081300813163,0.7615176151761518,-0.0677506775067751,True
2022,False,35,-0.14678899082568808,0.49082568807339433,-0.6857798165137614,0.49082568807339433,0.04357798165137594,False
2014,False,26,-0.150663544106167,0.011709601873536313,0.49024199843871963,1.180327868852459,0.14207650273224037,True
2022,False,13,-0.12513842746400872,0.08084163898117391,-0.5891472868217054,0.3499446290143966,-0.022148394241417457,True
2014,False,52,-0.09989484752891686,0.0,0.22607781282860162,1.35751840168244,0.045215562565720235,True
2017,False,9,-0.12768817204301075,0.1001344086021505,-0.5981182795698925,0.1001344086021505,-0.22715053763440862,False
2020,False,43,-0.11299435028248583,0.2033898305084747,-0.1819209039548022,0.2033898305084747,-0.215819209039548,False
2021,False,17,-0.07621009268795054,0.05252317198764156,0.1967044284243047,0.34397528321318216,-0.3347064881565397,True
2022,False,28,-0.2560386473429951,0.21062801932367137,-0.18840579710144922,0.26086956521739135,0.05410628019323682,False
2023,False,43,-0.12175324675324672,0.059253246753246724,0.009740259740259605,0.3133116883116882,-0.25243506493506485,True
2014,False,218,2.2089552238805967,3.3475479744136454,1.315565031982942,3.3475479744136454,1.2686567164179103,False
2019,False,32,-0.2242503259452412,0.04823989569752274,-0.6492829204693611,0.04823989569752274,-0.44328552803129084,False
2023,False,54,0.05405405405405417,1.1824324324324325,-0.7432432432432432,1.1824324324324325,-0.7432432432432432,False
2015,False,93,0.3165760869565215,1.3369565217391304,1.5964673913043477,2.5122282608695654,1.4470108695652173,True
2019,False,62,-0.08884150675195446,0.06823027718550101,0.06538734896943854,0.8898365316275763,-0.02771855010660984,True
2022,False,51,-0.13913496612819187,0.13496612819176645,-0.1631057842626369,0.17404898384575307,-0.11412193850964047,True
2023,False,32,-0.16105550500454957,0.025022747952684332,-0.3252957233848953,0.025022747952684332,-0.09326660600545955,False
2015,False,57,-0.011993382961124843,0.49958643507030587,0.22663358147229107,0.5723738626964434,-0.14350703060380476,True
2015,False,18,-0.3069437138348238,-0.06864807995791711,-0.4363492898474488,-0.06864807995791711,-0.3953182535507629,False
2017,False,83,0.007365836548579363,0.1581901087337776,-0.3090143809189758,0.1581901087337776,0.15222728867064195,False
