长度,多头占比
259,0.015384615384615385
500,0.5748502994011976
500,0.8303393213572854
232,0.48497854077253216
423,0.41273584905660377
499,0.216
500,0.2654690618762475
316,0.3627760252365931
500,0.5289421157684631
216,1.0
500,0.3932135728542914
259,0.5769230769230769
486,0.5236139630390144
499,0.424
271,0.7463235294117647
500,0.5848303393213573
487,0.569672131147541
500,0.5708582834331337
500,0.5289421157684631
445,0.053811659192825115
480,0.6798336798336798
500,0.0718562874251497
495,0.6068548387096774
500,0.42115768463073855
77,1.0
437,0.4315068493150685
500,0.3373253493013972
102,0.24271844660194175
500,0.6087824351297405
457,0.2314410480349345
474,0.5663157894736842
278,0.10752688172043011
500,0.2994011976047904
245,0.5121951219512195
395,0.3838383838383838
495,0.4254032258064516
496,0.49899396378269617
500,0.6706586826347305
495,0.7439516129032258
500,0.469061876247505
261,0.04961832061068702
500,0.4930139720558882
394,0.4430379746835443
500,0.5788423153692615
486,0.29774127310061604
500,0.5728542914171657
499,0.574
463,0.5754310344827587
484,0.6329896907216495
500,0.2634730538922156
337,0.31952662721893493
430,0.5707656612529002
493,0.5870445344129555
488,0.32719836400818
385,0.41450777202072536
472,0.47357293868921774
459,0.45869565217391306
500,0.564870259481038
277,0.10431654676258993
500,0.34331337325349304
108,0.3577981651376147
430,0.4222737819025522
117,1.0
441,0.40497737556561086
291,0.613013698630137
500,0.5868263473053892
253,0.14566929133858267
500,0.3013972055888224
464,0.24946236559139784
491,0.43089430894308944
228,0.12663755458515283
491,0.3821138211382114
452,0.434878587196468
500,0.6127744510978044
500,0.5089820359281437
454,0.4901098901098901
500,0.4091816367265469
500,0.5249500998003992
500,0.7984031936127745
439,0.5181818181818182
495,0.5282258064516129
400,0.5311720698254364
214,0.15813953488372093
466,0.6081370449678801
500,0.36327345309381237
458,0.45751633986928103
64,0.8769230769230769
459,0.40652173913043477
279,0.6678571428571428
489,0.373469387755102
500,0.5209580838323353
156,0.6178343949044586
500,0.5489021956087824
378,0.5145118733509235
490,0.6109979633401222
250,1.0
500,0.1157684630738523
500,0.47704590818363274
345,0.28034682080924855
390,0.3989769820971867
500,0.34930139720558884
500,0.35728542914171657
500,0.6107784431137725
489,0.45102040816326533
500,0.08383233532934131
421,0.4099526066350711
106,1.0
490,0.5336048879837068
378,0.633245382585752
469,0.5191489361702127
499,0.452
436,0.4302059496567506
500,0.4530938123752495
500,0.5209580838323353
500,0.5848303393213573
101,1.0
166,0.20958083832335328
440,0.12018140589569161
495,0.4435483870967742
164,0.0
499,0.328
398,0.16791979949874686
489,0.49183673469387756
480,0.30145530145530147
500,0.39520958083832336
438,0.4054669703872437
398,0.7744360902255639
500,0.6846307385229541
500,0.1377245508982036
500,0.20159680638722555
188,0.37037037037037035
482,0.5093167701863354
478,0.3048016701461378
365,0.4344262295081967
288,0.5501730103806228
376,0.4376657824933687
176,0.0
144,0.013793103448275862
500,0.3073852295409182
496,0.30181086519114686
500,0.6686626746506986
81,0.0
463,0.46336206896551724
230,0.5281385281385281
500,0.0
351,0.0
500,0.6506986027944112
480,0.6403326403326404
339,0.49117647058823527
500,0.2634730538922156
427,0.22897196261682243
454,0.45274725274725275
490,0.37067209775967414
500,0.5588822355289421
500,0.48303393213572854
174,0.0
426,0.4168618266978923
463,0.26939655172413796
217,0.1926605504587156
500,0.48502994011976047
457,0.45633187772925765
374,0.26666666666666666
297,0.33557046979865773
499,0.502
270,0.9003690036900369
500,0.5269461077844312
321,0.4503105590062112
363,0.4532967032967033
176,0.0
500,0.6367265469061876
476,0.3249475890985325
420,0.4085510688836104
500,0.6506986027944112
314,0.5841269841269842
383,0.25
500,0.5808383233532934
406,0.47174447174447176
499,0.17
264,0.30943396226415093
115,0.4827586206896552
500,0.31736526946107785
233,0.1452991452991453
499,0.476
500,0.32934131736526945
500,0.0
325,0.0
267,0.0708955223880597
466,0.34475374732334046
500,0.37924151696606784
148,0.2483221476510067
500,0.6646706586826348
500,0.5069860279441117
500,0.6586826347305389
114,1.0
426,0.4707259953161593
487,0.2028688524590164
391,0.5051020408163265
488,0.6114519427402862
496,0.5331991951710262
495,0.49798387096774194
485,0.3888888888888889
500,0.499001996007984
500,0.592814371257485
455,0.34868421052631576
319,0.378125
500,0.5429141716566867
500,0.500998003992016
500,0.562874251497006
499,0.552
500,0.46506986027944114
500,0.6087824351297405
487,0.35450819672131145
262,0.053231939163498096
493,0.7854251012145749
418,0.40572792362768495
489,0.36122448979591837
389,0.5769230769230769
446,0.2953020134228188
500,0.4151696606786427
233,0.6709401709401709
234,0.09361702127659574
494,0.4444444444444444
498,0.6713426853707415
500,0.5568862275449101
500,0.6467065868263473
207,0.10096153846153846
498,0.1623246492985972
500,0.5389221556886228
500,0.624750499001996
170,0.0
499,0.256
463,0.3706896551724138
496,0.30181086519114686
152,0.0196078431372549
431,0.4236111111111111
498,0.4248496993987976
124,0.0
492,0.08519269776876268
248,0.07228915662650602
67,0.2647058823529412
500,0.5548902195608783
92,0.0
464,0.4645161290322581
78,0.7088607594936709
399,0.3075
500,0.48502994011976047
500,0.1497005988023952
375,0.20212765957446807
464,0.08387096774193549
149,0.04666666666666667
497,0.2791164658634538
485,0.5329218106995884
500,0.3273453093812375
500,0.6506986027944112
85,1.0
500,0.5469061876247505
500,0.5369261477045908
426,0.5245901639344263
371,0.1935483870967742
430,0.4222737819025522
465,0.12017167381974249
500,0.5409181636726547
309,0.7064516129032258
446,0.5592841163310962
110,0.0
482,0.5817805383022774
360,0.9030470914127424
457,0.5393013100436681
406,0.7248157248157249
132,0.21052631578947367
219,0.0
500,0.5409181636726547
499,0.226
180,0.0
425,0.4154929577464789
499,0.468
481,0.5954356846473029
498,0.7314629258517034
285,0.12937062937062938
500,0.36127744510978044
459,0.45869565217391306
500,0.3972055888223553
185,0.521505376344086
481,0.5228215767634855
189,0.24210526315789474
408,0.4743276283618582
484,0.4762886597938144
302,0.7326732673267327
290,0.14432989690721648
101,0.0
500,0.5169660678642715
500,0.7045908183632734
341,0.5672514619883041
278,0.10752688172043011
459,0.46304347826086956
498,0.43887775551102204
472,0.47357293868921774
496,0.5211267605633803
486,0.6036960985626283
218,0.4520547945205479
494,0.5474747474747474
176,0.0
425,0.39436619718309857
500,0.4031936127744511
187,0.31382978723404253
500,0.26746506986027946
453,0.4977973568281938
500,0.4930139720558882
482,0.6107660455486542
500,0.4590818363273453
489,0.5061224489795918
473,0.34177215189873417
343,0.7063953488372093
500,0.47904191616766467
491,0.8170731707317073
500,0.2554890219560878
500,0.48502994011976047
376,0.8381962864721485
205,0.9951456310679612
500,0.27345309381237526
185,0.6236559139784946
468,0.279317697228145
500,0.6027944111776448
275,1.0
500,0.7285429141716567
500,0.7724550898203593
424,0.8964705882352941
500,0.21357285429141717
500,0.5668662674650699
500,0.5029940119760479
268,0.8252788104089219
178,0.0
371,0.6155913978494624
500,0.3473053892215569
357,0.3324022346368715
457,0.45633187772925765
420,0.4085510688836104
491,0.5
500,0.5868263473053892
233,0.7008547008547008
375,0.24202127659574468
145,0.5068493150684932
500,0.16966067864271456
500,0.6287425149700598
267,0.19402985074626866
464,0.4129032258064516
500,0.40119760479041916
383,0.9427083333333334
259,0.04230769230769231
500,0.46107784431137727
497,0.4799196787148594
468,0.5927505330490405
500,0.249500998003992
129,0.06923076923076923
500,0.6087824351297405
406,0.0
494,0.3838383838383838
422,0.6099290780141844
490,0.4623217922606925
292,0.32764505119453924
479,0.48125
183,0.0
500,0.592814371257485
437,0.4726027397260274
491,0.508130081300813
499,0.332
465,0.3626609442060086
473,0.47468354430379744
500,0.34530938123752497
498,0.4288577154308617
257,0.49612403100775193
500,0.5389221556886228
499,0.394
351,0.4431818181818182
500,0.5109780439121756
316,0.09779179810725552
500,0.5029940119760479
500,0.26746506986027946
500,0.47904191616766467
498,0.593186372745491
52,0.0
500,0.21357285429141717
500,0.3812375249500998
21,1.0
499,0.622
106,1.0
490,0.725050916496945
421,0.4099526066350711
208,0.05741626794258373
461,0.461038961038961
91,0.0
500,0.46706586826347307
497,0.6465863453815262
493,0.6902834008097166
397,0.6155778894472361
487,0.4733606557377049
500,0.5788423153692615
497,0.13052208835341367
346,0.11239193083573487
176,0.15819209039548024
425,0.3615023474178404
500,0.3093812375249501
230,0.19913419913419914
492,0.5740365111561866
269,1.0
407,0.3897058823529412
500,0.35728542914171657
282,0.6042402826855123
176,0.3672316384180791
500,0.49500998003992014
500,0.2435129740518962
500,0.2375249500998004
471,0.5720338983050848
421,0.4099526066350711
79,1.0
500,0.32335329341317365
486,0.3203285420944558
490,0.4786150712830957
500,0.5868263473053892
225,0.0
400,0.20199501246882792
244,0.15918367346938775
115,0.22413793103448276
500,0.42714570858283435
351,0.46875
477,0.5146443514644351
256,0.17120622568093385
467,0.6132478632478633
500,0.4930139720558882
500,0.6506986027944112
424,0.8023529411764706
131,0.0
484,0.31752577319587627
263,0.45075757575757575
435,0.6811926605504587
493,0.6275303643724697
278,0.25089605734767023
459,0.45869565217391306
500,0.25748502994011974
500,0.49500998003992014
498,0.2865731462925852
375,0.3803191489361702
295,0.26013513513513514
494,0.6909090909090909
500,0.5868263473053892
467,0.6068376068376068
500,0.626746506986028
390,0.4373401534526854
500,0.5748502994011976
499,0.486
470,0.4713375796178344
178,0.12290502793296089
443,0.32657657657657657
476,0.3710691823899371
476,0.1530398322851153
262,0.23574144486692014
500,0.14171656686626746
500,0.5668662674650699
136,1.0
500,0.530938123752495
499,0.448
464,0.7763440860215054
493,0.37044534412955465
402,0.45409429280397023
426,0.3793911007025761
500,0.36926147704590817
485,0.23045267489711935
168,0.01775147928994083
500,0.5688622754491018
473,0.25949367088607594
475,0.4810924369747899
499,0.036
470,0.4713375796178344
267,0.35074626865671643
500,0.3812375249500998
459,0.45
499,0.418
268,0.6877323420074349
437,0.3447488584474886
500,0.5948103792415169
365,0.5792349726775956
500,0.6167664670658682
500,0.7524950099800399
500,0.405189620758483
496,0.3762575452716298
425,0.2746478873239437
107,1.0
499,0.38
428,0.11655011655011654
247,0.20161290322580644
445,0.4080717488789238
308,0.5307443365695793
476,0.5660377358490566
460,0.4598698481561822
376,0.4217506631299735
461,0.27705627705627706
314,0.47619047619047616
500,0.313373253493014
114,0.0
482,0.4057971014492754
500,0.5708582834331337
489,0.44693877551020406
500,0.9001996007984032
410,0.878345498783455
499,0.502
500,0.3393213572854291
499,0.428
129,0.17692307692307693
421,0.0971563981042654
439,0.41363636363636364
379,0.3605263157894737
499,0.296
500,0.6107784431137725
468,0.34541577825159914
500,0.5968063872255489
119,1.0
470,0.4713375796178344
424,0.41411764705882353
461,0.461038961038961
500,0.5089820359281437
437,0.4315068493150685
500,0.6626746506986028
500,0.6447105788423154
421,0.4099526066350711
347,0.3850574712643678
370,0.1940700808625337
250,0.1553784860557769
140,0.24113475177304963
215,0.0
273,0.4343065693430657
202,0.29064039408866993
500,0.3872255489021956
479,0.48541666666666666
463,0.46336206896551724
493,0.23481781376518218
489,0.32653061224489793
276,0.34296028880866425
484,0.5567010309278351
430,0.4222737819025522
475,0.2689075630252101
499,0.588
250,0.49800796812749004
496,0.4768611670020121
402,0.6029776674937966
404,0.8617283950617284
439,0.4340909090909091
118,1.0
500,0.35728542914171657
500,0.40718562874251496
425,0.4154929577464789
116,1.0
439,0.4340909090909091
475,0.4831932773109244
264,0.1660377358490566
500,0.5828343313373253
290,0.49828178694158076
500,0.26746506986027946
274,0.2
109,0.12727272727272726
251,0.1626984126984127
499,0.502
355,0.4101123595505618
176,0.0
500,0.249500998003992
437,0.4315068493150685
466,0.5396145610278372
482,0.7370600414078675
499,0.332
500,0.564870259481038
459,0.45869565217391306
110,1.0
499,0.262
274,0.0036363636363636364
433,0.6797235023041475
487,0.7049180327868853
229,0.3739130434782609
467,0.5683760683760684
204,0.004878048780487805
500,0.4231536926147705
500,0.5888223552894212
268,1.0
500,0.3592814371257485
108,0.6422018348623854
473,0.4936708860759494
500,0.6007984031936128
119,1.0
421,0.32701421800947866
500,0.5708582834331337
123,1.0
415,0.3004807692307692
487,0.5901639344262295
500,0.3393213572854291
496,0.3038229376257545
278,0.45878136200716846
265,0.06390977443609022
269,0.5259259259259259
500,0.46706586826347307
500,0.7265469061876247
420,0.4085510688836104
134,0.4148148148148148
371,0.1478494623655914
230,0.06926406926406926
416,0.24940047961630696
500,0.5349301397205589
427,0.2827102803738318
500,0.5528942115768463
473,0.47468354430379744
104,0.0
432,0.42494226327944573
500,0.13572854291417166
357,0.2905027932960894
199,0.02
475,0.5021008403361344
362,0.6584022038567493
498,0.4709418837675351
391,0.3239795918367347
500,0.3193612774451098
438,0.38724373576309795
500,0.5029940119760479
452,0.4503311258278146
268,0.07434944237918216
267,0.5186567164179104
145,0.3561643835616438
260,0.04597701149425287
500,0.2894211576846307
500,0.31736526946107785
500,0.48502994011976047
218,0.7579908675799086
473,0.41350210970464135
460,0.4598698481561822
500,0.38323353293413176
500,0.592814371257485
111,0.9017857142857143
500,0.6766467065868264
500,0.36327345309381237
254,0.24705882352941178
203,0.014705882352941176
114,0.02608695652173913
462,0.46220302375809935
500,0.6506986027944112
500,0.5708582834331337
107,1.0
347,0.3275862068965517
274,0.0
191,0.0
500,0.469061876247505
319,0.3875
444,0.47191011235955055
500,0.5249500998003992
499,0.592
500,0.5369261477045908
178,0.41899441340782123
492,0.45233265720081134
250,0.8446215139442231
500,0.48502994011976047
500,0.31137724550898205
266,0.06741573033707865
500,0.6686626746506986
500,0.7345309381237525
499,0.45
277,0.10431654676258993
247,0.0967741935483871
472,0.19238900634249473
149,0.22
499,0.252
293,0.2891156462585034
364,0.20273972602739726
278,0.26523297491039427
500,0.3473053892215569
484,0.4865979381443299
472,0.19661733615221988
500,0.1656686626746507
500,0.4530938123752495
185,0.3709677419354839
500,0.5229540918163673
407,0.3897058823529412
432,0.3441108545034642
498,0.4709418837675351
500,0.20159680638722555
430,0.27842227378190254
112,0.008849557522123894
500,0.4091816367265469
495,0.2862903225806452
500,0.562874251497006
492,0.42190669371196754
426,0.3442622950819672
266,0.06741573033707865
410,0.46228710462287104
500,0.2894211576846307
493,0.3117408906882591
307,0.5681818181818182
500,0.590818363273453
393,0.9086294416243654
500,0.9281437125748503
478,0.5615866388308977
439,0.5227272727272727
500,0.5848303393213573
111,1.0
500,0.3333333333333333
500,0.6127744510978044
491,0.4715447154471545
500,0.08183632734530938
483,0.5082644628099173
270,0.6457564575645757
423,0.41273584905660377
482,0.2981366459627329
193,0.13402061855670103
499,0.574
500,0.5788423153692615
82,1.0
500,0.003992015968063872
371,0.013440860215053764
104,0.0
492,0.2515212981744422
500,0.3073852295409182
496,0.2012072434607646
365,0.4644808743169399
287,0.5902777777777778
449,0.4666666666666667
483,0.6900826446280992
498,0.5671342685370742
432,0.42494226327944573
381,0.3403141361256545
500,0.5728542914171657
498,0.1743486973947896
499,0.302
350,0.2905982905982906
500,0.4171656686626746
500,0.45708582834331335
500,0.44510978043912175
279,0.4607142857142857
170,0.2046783625730994
448,0.3273942093541203
463,0.7047413793103449
463,0.46336206896551724
407,0.40441176470588236
500,0.5469061876247505
422,0.41843971631205673
492,0.5699797160243407
389,0.44358974358974357
500,0.48502994011976047
417,0.4043062200956938
383,0.3932291666666667
500,0.564870259481038
146,0.013605442176870748
500,0.3592814371257485
496,0.8672032193158954
500,0.4431137724550898
500,0.5349301397205589
498,0.3587174348697395
500,0.5449101796407185
82,0.8554216867469879
428,0.41025641025641024
492,0.6064908722109533
500,0.35129740518962077
104,1.0
239,0.45
500,0.530938123752495
479,0.32916666666666666
500,0.34930139720558884
93,0.6702127659574468
500,0.33532934131736525
500,0.5329341317365269
74,0.9466666666666667
500,0.36327345309381237
222,0.15246636771300448
474,0.40210526315789474
488,0.5316973415132924
500,0.40718562874251496
292,0.6143344709897611
500,0.3852295409181637
497,0.29116465863453816
107,0.6851851851851852
467,0.11324786324786325
309,0.17096774193548386
399,0.605
71,1.0
374,0.08266666666666667
460,0.4598698481561822
500,0.2834331337325349
500,0.4491017964071856
470,0.39278131634819535
334,0.2835820895522388
500,0.5528942115768463
477,0.18200836820083682
497,0.3473895582329317
288,0.22145328719723184
182,0.0
498,0.30060120240480964
324,0.15076923076923077
143,0.3402777777777778
364,0.1589041095890411
500,0.5508982035928144
500,0.0998003992015968
500,0.13972055888223553
500,0.4630738522954092
114,1.0
459,0.5434782608695652
273,0.08394160583941605
500,0.5848303393213573
368,0.1951219512195122
494,0.3575757575757576
500,0.3193612774451098
59,0.0
489,0.4122448979591837
500,0.4231536926147705
477,0.5460251046025104
498,0.7134268537074149
474,0.44
485,0.6111111111111112
343,0.37790697674418605
500,0.4091816367265469
498,0.20841683366733466
481,0.27385892116182575
457,0.45633187772925765
478,0.5010438413361169
390,0.44501278772378516
500,0.2934131736526946
419,0.4595238095238095
500,0.5149700598802395
496,0.6016096579476862
223,0.5044642857142857
499,0.41
407,0.5
179,0.2
500,0.499001996007984
137,0.0
331,0.25
476,0.8029350104821803
339,0.2676470588235294
500,0.4750499001996008
319,0.221875
196,0.5380710659898477
330,0.24773413897280966
279,0.11071428571428571
500,0.4491017964071856
205,0.0
499,0.352
499,0.266
341,0.2719298245614035
324,0.23384615384615384
463,0.33189655172413796
112,0.46017699115044247
500,0.37325349301397204
430,0.3665893271461717
328,0.24316109422492402
375,0.574468085106383
331,0.25
269,0.2962962962962963
331,0.25
496,0.32796780684104626
500,0.8802395209580839
53,0.0
423,0.09669811320754718
332,0.26126126126126126
328,0.24316109422492402
485,0.32098765432098764
500,0.5269461077844312
298,0.7391304347826086
400,0.42144638403990026
311,0.20192307692307693
500,0.1497005988023952
327,0.24085365853658536
500,0.25748502994011974
57,0.08620689655172414
439,0.49318181818181817
458,0.4400871459694989
107,0.9259259259259259
463,0.41810344827586204
311,0.20192307692307693
321,0.33229813664596275
500,0.469061876247505
444,0.4404494382022472
288,1.0
326,0.23853211009174313
500,0.5429141716566867
81,0.0
392,0.42748091603053434
452,0.4503311258278146
251,0.19444444444444445
203,0.0
229,0.0
497,0.5160642570281124
260,0.8390804597701149
334,0.39104477611940297
202,0.0
198,0.0
500,0.34530938123752497
394,0.46835443037974683
259,0.4230769230769231
203,0.0
65,0.8484848484848485
500,0.2994011976047904
500,0.4930139720558882
436,0.19221967963386727
199,0.0
496,0.3038229376257545
489,0.5040816326530613
105,0.0
176,0.0
188,0.0
382,0.48825065274151436
500,0.6027944111776448
207,0.0
75,0.0
498,0.5751503006012024
296,1.0
500,0.3093812375249501
173,0.0
500,0.7504990019960079
488,0.5173824130879345
191,0.0
110,0.0
497,0.38353413654618473
158,0.0
495,0.5584677419354839
145,0.0
468,0.39658848614072495
393,0.4720812182741117
500,0.3592814371257485
486,0.5071868583162218
150,0.0
414,0.2987951807228916
124,0.04
394,0.369620253164557
155,0.0
500,0.37924151696606784
168,0.0
329,0.09696969696969697
489,0.17755102040816326
500,0.4431137724550898
186,0.35294117647058826
140,0.0
63,0.0
500,0.3393213572854291
25,0.0
444,0.2696629213483146
140,0.0
499,0.24
157,0.0
144,0.0
119,0.0
492,0.4847870182555781
392,0.04580152671755725
247,0.07258064516129033
500,0.3712574850299401
500,0.5329341317365269
227,0.0
124,0.312
103,0.0
497,0.321285140562249
367,0.3967391304347826
181,0.8021978021978022
96,0.0
409,0.2658536585365854
500,0.4810379241516966
245,0.32926829268292684
57,0.43103448275862066
88,0.0
499,0.668
500,0.6686626746506986
21,0.0
494,0.4222222222222222
466,0.4625267665952891
85,0.0
497,0.4457831325301205
500,0.5868263473053892
101,0.0
449,0.5288888888888889
88,0.0
406,0.14496314496314497
198,0.09547738693467336
206,0.0
55,0.0
499,0.116
202,0.0
386,0.4728682170542636
500,0.6407185628742516
428,0.013986013986013986
500,0.499001996007984
500,0.4491017964071856
64,0.0
64,0.0
26,0.0
169,0.0
178,0.0
64,0.0
486,0.32854209445585214
145,0.0547945205479452
176,0.0
463,0.3017241379310345
485,0.2716049382716049
322,0.006191950464396285
402,0.4987593052109181
175,0.0
54,0.0
141,0.007042253521126761
318,0.0
494,0.35555555555555557
500,0.37924151696606784
44,0.0
500,0.3592814371257485
498,0.8136272545090181
500,0.8542914171656687
24,0.0
470,0.267515923566879
42,0.0
496,0.2937625754527163
484,0.3422680412371134
388,0.4267352185089974
24,0.0
500,0.2694610778443114
25,0.0
500,0.21357285429141717
439,0.0
22,0.0
500,0.5389221556886228
91,1.0
438,0.25968109339407747
24,0.0
23,0.0
497,0.5441767068273092
23,0.0
22,0.0
500,0.5129740518962076
365,0.43989071038251365
149,0.0
57,0.0
500,0.29141716566866266
121,0.45081967213114754
23,0.0
500,0.44510978043912175
24,0.0
29,0.0
466,0.6552462526766595
26,0.0
412,0.2736077481840194
24,0.0
331,0.3192771084337349
496,0.3058350100603622
24,0.0
261,0.17938931297709923
291,0.14726027397260275
440,0.4557823129251701
500,0.5528942115768463
409,0.24146341463414633
27,0.0
37,0.0
500,0.7045908183632734
424,0.8635294117647059
20,0.0
495,0.3487903225806452
19,0.0
500,0.2754491017964072
431,0.30324074074074076
440,0.5147392290249433
487,0.44672131147540983
22,0.0
335,0.38392857142857145
174,0.7371428571428571
500,0.5888223552894212
366,0.14168937329700274
496,0.32595573440643866
493,0.562753036437247
498,0.20240480961923848
121,0.0
499,0.208
419,0.2119047619047619
206,0.2946859903381642
155,0.0
500,0.6606786427145709
488,0.5112474437627812
316,0.21451104100946372
422,0.37825059101654845
139,0.14285714285714285
364,0.038356164383561646
497,0.3072289156626506
13,0.0
428,0.4755244755244755
264,0.06037735849056604
500,0.4550898203592814
65,1.0
477,0.4602510460251046
129,0.0
426,0.48711943793911006
397,0.3793969849246231
440,0.3854875283446712
131,0.0
470,0.5435244161358811
18,0.0
365,0.3551912568306011
500,0.25748502994011974
500,0.46107784431137727
102,0.0
499,0.52
126,0.0
500,0.39520958083832336
254,0.25882352941176473
60,0.0
500,0.8023952095808383
119,0.09166666666666666
441,0.11764705882352941
500,0.6087824351297405
257,1.0
500,0.6107784431137725
239,0.0
497,0.39759036144578314
119,0.0
464,0.5397849462365591
132,0.0
233,0.1581196581196581
88,0.0
422,0.5437352245862884
500,0.7724550898203593
155,0.3782051282051282
480,0.43243243243243246
239,0.0
436,0.17620137299771166
467,0.4700854700854701
120,0.0
496,0.3561368209255533
72,0.0
169,0.058823529411764705
454,0.34285714285714286
190,0.4293193717277487
117,0.0
152,0.1503267973856209
90,0.0
500,0.3772455089820359
118,0.0
500,0.6327345309381237
403,0.7772277227722773
101,0.0
325,0.37423312883435583
151,0.29605263157894735
250,0.23904382470119523
101,0.0
500,0.500998003992016
500,0.43912175648702595
96,0.0
500,0.18962075848303392
219,0.0
269,0.2962962962962963
160,0.4409937888198758
384,0.24155844155844156
482,0.4989648033126294
218,0.0
499,0.402
311,0.8782051282051282
484,0.5216494845360825
138,0.0
497,0.3614457831325301
134,0.0
422,0.5153664302600472
344,0.6318840579710145
498,0.3166332665330661
117,0.0
144,0.0
120,0.0
493,0.34615384615384615
500,0.4930139720558882
151,0.0
430,0.05568445475638051
96,0.0
495,0.2600806451612903
245,0.09349593495934959
402,0.456575682382134
193,0.0
197,0.1717171717171717
110,0.0
456,0.1400437636761488
240,0.2572614107883817
166,0.11976047904191617
180,0.0
500,0.42115768463073855
478,0.07933194154488518
172,0.0
476,0.3081761006289308
500,0.6027944111776448
33,0.0
175,0.0
500,0.14770459081836326
396,0.5591939546599496
497,0.572289156626506
148,0.0
492,0.40162271805273836
44,0.0
411,0.3932038834951456
288,0.5605536332179931
48,0.0
317,0.0
154,0.0
493,0.4230769230769231
500,0.5708582834331337
47,0.0
468,0.5202558635394456
72,0.0
42,0.0
456,0.23194748358862144
200,0.25870646766169153
454,0.5494505494505495
59,0.0
25,0.0
231,0.0
23,0.0
339,0.38235294117647056
21,0.0
500,0.36726546906187624
22,0.0
18,0.0
485,0.3868312757201646
327,0.5487804878048781
473,0.23417721518987342
38,0.0
40,0.0
478,0.4196242171189979
32,0.0
457,0.18777292576419213
116,0.3247863247863248
487,0.5471311475409836
99,0.0
500,0.19760479041916168
20,0.0
22,0.0
409,0.28536585365853656
500,0.564870259481038
67,0.0
496,0.19919517102615694
78,0.0
19,0.0
473,0.47257383966244726
17,0.0
500,0.7924151696606786
353,1.0
22,0.0
500,0.5788423153692615
281,1.0
134,0.0
393,0.09390862944162437
74,0.0
64,0.0
13,0.0
500,0.41916167664670656
300,0.3289036544850498
159,0.0
275,0.36231884057971014
84,0.7529411764705882
16,0.0
32,0.0
488,0.23517382413087934
500,0.48303393213572854
15,0.0
488,0.37423312883435583
59,0.0
443,0.5202702702702703
348,0.66189111747851
35,0.0
491,0.3800813008130081
13,0.0
497,0.3534136546184739
500,0.3592814371257485
43,0.0
491,0.6117886178861789
40,0.0
485,0.4444444444444444
494,0.301010101010101
170,0.0
49,0.0
27,0.0
40,0.0
297,0.2483221476510067
327,0.3445121951219512
35,0.0
452,0.3598233995584989
29,0.0
500,0.27345309381237526
280,0.302491103202847
500,0.4091816367265469
500,0.4471057884231537
25,0.0
500,0.23353293413173654
154,0.03870967741935484
289,0.041379310344827586
179,0.06666666666666667
19,0.0
19,0.0
500,0.5109780439121756
392,0.42493638676844786
420,0.2042755344418052
17,0.0
487,0.19672131147540983
83,0.8214285714285714
23,0.0
490,0.36863543788187375
468,0.4115138592750533
238,0.0
379,0.4631578947368421
25,0.0
18,0.0
496,0.5875251509054326
14,0.0
495,0.4576612903225806
15,0.0
453,0.7797356828193832
177,0.0
14,0.0
478,0.5156576200417536
500,0.4151696606786427
84,0.0
19,0.0
499,0.31
351,0.32386363636363635
15,0.0
499,0.238
17,0.0
413,0.6207729468599034
500,0.4091816367265469
408,0.39119804400978
250,0.18326693227091634
493,0.22064777327935223
500,0.6207584830339321
500,0.4231536926147705
500,0.29740518962075846
379,0.04473684210526316
500,0.3772455089820359
356,0.1484593837535014
487,0.38114754098360654
444,0.6853932584269663
423,0.4882075471698113
68,0.0
499,0.138
136,1.0
500,0.4750499001996008
471,0.3601694915254237
60,0.0
494,0.32727272727272727
500,0.4550898203592814
354,0.29859154929577464
206,0.642512077294686
39,0.0
500,0.4431137724550898
468,0.27078891257995735
60,0.0
493,0.3603238866396761
500,0.5748502994011976
284,1.0
394,0.5974683544303797
252,0.4189723320158103
63,0.0
500,0.36726546906187624
371,0.4220430107526882
500,0.313373253493014
500,0.6287425149700598
468,0.39232409381663114
332,0.08408408408408409
500,0.08982035928143713
500,0.29141716566866266
189,0.0
219,0.06363636363636363
499,0.446
376,0.15384615384615385
376,0.4217506631299735
500,0.5229540918163673
500,0.7784431137724551
414,0.7469879518072289
49,0.0
109,0.24545454545454545
448,0.42761692650334077
46,0.0
500,0.27944111776447106
433,0.3271889400921659
496,0.2977867203219316
408,0.36185819070904646
46,0.0
365,0.2650273224043716
41,0.0
434,0.36091954022988504
358,0.4373259052924791
335,0.6607142857142857
46,0.0
497,0.45180722891566266
477,0.4916317991631799
362,0.0881542699724518
499,0.506
42,0.0
36,0.0
34,0.0
500,0.17365269461077845
173,0.0
36,0.0
38,0.0
474,0.2231578947368421
337,0.2781065088757396
248,0.23694779116465864
369,0.21891891891891893
353,0.2966101694915254
386,0.16279069767441862
500,0.4550898203592814
466,0.6124197002141327
499,0.588
33,0.0
493,0.2692307692307692
356,0.3389355742296919
344,0.2782608695652174
498,0.5791583166332666
483,0.6239669421487604
500,0.7564870259481038
494,0.3090909090909091
33,0.0
33,0.0
337,0.15088757396449703
500,0.49101796407185627
499,0.316
179,0.0
459,0.49130434782608695
442,0.2618510158013544
404,0.4839506172839506
30,0.0
26,0.0
379,0.5710526315789474
487,0.4672131147540984
372,0.3941018766756032
30,0.0
401,0.43034825870646765
500,0.6347305389221557
23,0.0
500,0.34930139720558884
27,0.0
445,0.10089686098654709
203,0.0196078431372549
