样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS50,RPS60,RPS250,距一年高点价格差,平台调整天数,平台深度,平台缩量比,平台收敛比,R09核心质量分
历史观察,2017-03-15,601318,中国平安,24.87,0,无信号,MA20持续度≥55%；RPS50=60.9,,0,未触发,无平台信号,False,缺失,回踩修复,0.1893830703012913,0.013860578883000407,0.5916666666666667,60.89541797831409,33.6734693877551,50.6576475009395,-0.028894962905115174,,,,,
历史观察,2017-03-16,601318,中国平安,24.95,0,无信号,MA20持续度≥55%；RPS50=55.4,,0,未触发,无平台信号,False,缺失,回踩修复,0.19320899091343846,0.027171675586661115,0.5833333333333334,55.44692737430168,24.797748856841366,49.51164537941398,-0.025771183131589215,,,,,
历史观察,2017-03-17,601318,中国平安,24.73,0,无信号,MA20持续度≥55%；RPS50=56.5,,0,未触发,无平台信号,False,缺失,回踩修复,0.1826877092300334,0.029987505206164,0.575,56.5050575514475,46.94092827004219,43.95645645645646,-0.034361577508785546,,,,,
历史观察,2017-03-20,601318,中国平安,24.78,0,无信号,MA20持续度≥55%；RPS50=52.3,,0,未触发,无平台信号,False,缺失,回踩修复,0.17385125532922796,0.044688026981450246,0.575,52.317880794701985,52.143359100491914,44.16510318949343,-0.032409215150331794,,,,,
历史观察,2017-03-21,601318,中国平安,25.09,0,无信号,MA20持续度≥55%；RPS50=58.0,,0,未触发,无平台信号,False,缺失,回踩修复,0.1857277882797732,0.037205456800330605,0.575,58.02856147683734,58.377239199157,44.57786116322702,-0.02030456852791873,,,,,
历史观察,2017-03-22,601318,中国平安,24.9,0,无信号,MA20持续度≥55%；RPS50=61.4,,0,未触发,无平台信号,False,缺失,回踩修复,0.17452830188679247,0.03319502074688785,0.5666666666666667,61.364427427775844,64.57383374254647,50.95684803001876,-0.027723545490042967,,,,,
历史观察,2017-03-23,601318,中国平安,25.29,0,无信号,MA20持续度≥55%；RPS50=66.3,,0,未触发,无平台信号,False,高,回踩修复,0.19292452830188678,0.054628857381150864,0.5666666666666667,66.31908237747653,72.62530669470732,50.63765941485371,-0.012495119094103835,,,,,0.7047518414675494
历史观察,2017-03-24,601318,中国平安,25.28,0,无信号,MA20持续度≥55%；RPS50=64.7,,0,未触发,无平台信号,True,高,多头趋势,0.19245283018867942,0.04419661296984723,0.5666666666666667,64.65277777777779,71.44358794674142,43.569553805774284,-0.012885591565794496,,,,,0.7034523785728182
历史观察,2017-03-27,601318,中国平安,25.41,0,无信号,MA20持续度≥55%；RPS50=69.2,,0,未触发,无平台信号,True,高,多头趋势,0.19858490566037745,0.05304600082884381,0.5666666666666667,69.24678930926763,69.47847392369619,52.155980502437195,-0.007809449433814897,,,,,0.7030306031163381
历史观察,2017-03-28,601318,中国平安,25.4,0,无信号,MA20持续度≥55%；RPS50=72.1,,0,未触发,无平台信号,True,高,多头趋势,0.19811320754716988,0.06812447434819169,0.575,72.06239168110919,68.5444366689993,58.04274465691789,-0.00819992190550567,,,,,0.7006816286882542
历史观察,2017-03-29,601318,中国平安,25.44,0,无信号,MA20持续度≥55%；RPS50=70.7,,0,未触发,无平台信号,True,高,多头趋势,0.20000000000000018,0.07070707070707072,0.5833333333333334,70.67174515235457,70.02448408534453,60.10498687664042,-0.006638032018742579,,,,,0.7007752143418768
历史观察,2017-03-30,601318,中国平安,25.42,0,无信号,MA20持续度≥55%；RPS50=73.4,,0,未触发,无平台信号,True,中,多头趋势,0.19905660377358503,0.0766624311732318,0.5916666666666667,73.44398340248964,73.2891061452514,67.21618583739229,-0.007418976962124124,,,,,0.6984735762785619
历史观察,2017-03-31,601318,中国平安,25.6,0,无信号,MA20持续度≥55%；RPS50=66.7,,0,未触发,无平台信号,True,中,多头趋势,0.20754716981132093,0.08245243128964064,0.6,66.67817679558011,74.64248343215904,68.22780067440989,-0.00039047247169066157,,,,,0.6963492744343198
历史观察,2017-04-05,601318,中国平安,25.66,0,无信号,MA20持续度≥55%；RPS50=36.6,,0,未触发,无平台信号,True,中,多头趋势,0.21037735849056616,0.0859077443927212,0.6083333333333333,36.55505695547118,67.93307772743115,65.0187265917603,0.0,,,,,0.695886605298264
历史观察,2017-04-06,601318,中国平安,25.56,0,无信号,MA20持续度≥55%；RPS50=41.1,,0,未触发,无平台信号,True,中,多头趋势,0.20566037735849063,0.06811533639782685,0.6166666666666667,41.10344827586207,67.81609195402298,64.11985018726591,-0.0038971161340608518,,,,,0.6952097274148799
历史观察,2017-04-07,601318,中国平安,25.31,0,无信号,MA20持续度≥55%；RPS50=30.9,,0,未触发,无平台信号,True,中,多头趋势,0.19386792452830193,0.06433978132884777,0.625,30.85143054119269,68.15175774451792,64.50767502807938,-0.01363990646921287,,,,,0.6953279898458907
历史观察,2017-04-10,601318,中国平安,25.21,0,无信号,MA20持续度≥55%；RPS50=37.0,,0,未触发,无平台信号,True,中,多头趋势,0.1891509433962264,0.06281618887015195,0.6333333333333333,37.03958691910499,68.68265554396942,63.21107784431138,-0.0175370226032735,,,,,0.693974312328988
历史观察,2017-04-11,601318,中国平安,25.03,0,无信号,MA20持续度≥55%；RPS50=31.2,,0,未触发,无平台信号,True,中,多头趋势,0.18066037735849072,0.060593220338982956,0.6333333333333333,31.168384879725085,65.9375,63.136227544910184,-0.024551831644582967,,,,,0.6937484646673636
历史观察,2017-04-12,601318,中国平安,24.91,0,无信号,MA20持续度≥55%；RPS50=36.6,,0,未触发,无平台信号,True,中,多头趋势,0.17500000000000004,0.055955913522679035,0.6333333333333333,36.59457603844834,68.86497743838945,64.47270007479432,-0.029228371005455944,,,,,0.6937268972505812
历史观察,2017-04-13,601318,中国平安,24.83,0,无信号,MA20持续度≥55%；RPS50=32.3,,0,未触发,无平台信号,True,中,多头趋势,0.17122641509433967,0.057946314443970914,0.6333333333333333,32.25806451612903,67.6949740034662,62.228870605833954,-0.03234606391270467,,,,,0.6938303958419685
历史观察,2017-04-14,601318,中国平安,24.82,0,无信号,MA20持续度≥55%；RPS50=37.8,,0,未触发,无平台信号,False,中,回踩修复,0.1707547169811321,0.04947145877378434,0.6333333333333333,37.75265501884207,67.797783933518,68.43679880329096,-0.03273577552611062,,,,,0.6941651758380445
历史观察,2017-04-17,601318,中国平安,24.91,0,无信号,MA20持续度≥55%；RPS50=47.9,,0,未触发,无平台信号,False,中,回踩修复,0.17500000000000004,0.05550847457627106,0.6333333333333333,47.87816563997262,69.0179806362379,72.74766355140187,-0.029228371005455944,,,,,0.6941655491337266
历史观察,2017-04-18,601318,中国平安,24.69,0,无信号,MA20持续度≥55%；RPS50=61.1,,0,未触发,无平台信号,False,中,回踩修复,0.16462264150943406,0.04574332909783996,0.6333333333333333,61.08829568788501,62.77624309392266,72.37383177570094,-0.03780202650038966,,,,,0.6943602593273663
历史观察,2017-04-19,601318,中国平安,24.56,0,无信号,MA20持续度≥55%；RPS50=59.9,,0,未触发,无平台信号,False,中,回踩修复,0.1584905660377358,0.037600337980566056,0.6333333333333333,59.883720930232556,41.38764238867794,73.7196261682243,-0.042868277474668814,,,,,0.6945606984686143
历史观察,2017-04-20,601318,中国平安,24.76,0,无信号,MA20持续度≥55%；RPS50=62.4,,0,未触发,无平台信号,False,中,回踩修复,0.16792452830188687,0.03815513626834388,0.625,62.35052955244278,52.724137931034484,77.19626168224299,-0.03507404520654711,,,,,0.6953439215274929
历史观察,2017-04-21,601318,中国平安,24.96,0,无信号,MA20持续度≥55%；RPS50=71.8,,0,未触发,无平台信号,True,中,多头趋势,0.17735849056603792,0.04435146443514659,0.6166666666666667,71.79399727148704,52.292312995518785,77.72795216741405,-0.02727981293842552,,,,,0.6951895131443704
历史观察,2017-04-24,601318,中国平安,25.02,0,无信号,MA20持续度≥55%；RPS50=78.2,,0,未触发,无平台信号,True,中,多头趋势,0.18018867924528315,0.05081898362032766,0.6083333333333333,78.2282793867121,64.54388984509465,81.53961136023916,-0.02494154325798914,,,,,0.693939251676554
历史观察,2017-04-25,601318,中国平安,25.23,0,无信号,MA20持续度≥55%；RPS50=78.7,,0,未触发,无平台信号,True,中,多头趋势,0.19009433962264155,0.0668076109936575,0.6166666666666667,78.7465940054496,69.20962199312714,83.10911808669657,-0.016757599376461374,,,,,0.6923121631761749
历史观察,2017-04-26,601318,中国平安,25.94,0,无信号,MA20持续度≥55%；RPS50=83.0,,0,未触发,无平台信号,True,中,多头趋势,0.22358490566037736,0.08626465661641558,0.6166666666666667,82.96497789867392,77.27428767593545,84.572282405678,0.0,,,,,0.6901957642184421
历史观察,2017-04-27,601318,中国平安,26.16,0,无信号,MA20持续度≥55%；RPS50=84.3,,0,未触发,无平台信号,True,中,多头趋势,0.23396226415094334,0.09273182957393478,0.6166666666666667,84.33038749150238,76.87028140013726,84.35399551904406,0.0,,,,,0.6898273516714801
历史观察,2017-04-28,601318,中国平安,26.25,0,无信号,MA20持续度≥55%；RPS50=82.2,,0,未触发,无平台信号,True,中,多头趋势,0.2382075471698113,0.08247422680412364,0.6166666666666667,82.24711473183979,76.05344295991779,84.06121687196715,0.0,,,,,0.6890353195229233
历史观察,2017-05-02,601318,中国平安,26.22,0,无信号,MA20持续度≥55%；RPS50=82.8,,0,未触发,无平台信号,True,中,多头趋势,0.23679245283018857,0.09523809523809512,0.6166666666666667,82.75627970128988,76.93360711841206,78.72340425531915,-0.0011428571428572232,,,,,0.5195349093187305
历史观察,2017-05-03,601318,中国平安,26.28,0,无信号,MA20持续度≥55%；RPS50=81.8,,0,未触发,无平台信号,True,中,多头趋势,0.23962264150943402,0.08639933856965687,0.6166666666666667,81.75033921302578,80.25325119780972,77.79850746268657,0.0,,,,,0.5198503835000272
历史观察,2017-05-04,601318,中国平安,26.16,0,无信号,MA20持续度≥55%；RPS50=80.4,,0,未触发,无平台信号,True,中,多头趋势,0.23396226415094334,0.08278145695364247,0.6166666666666667,80.41341917993901,80.47195622435021,78.2089552238806,-0.004566210045662156,,,,,0.5196239221476632
历史观察,2017-05-05,601318,中国平安,25.77,0,无信号,MA20持续度≥55%；RPS50=81.4,,0,未触发,无平台信号,True,中,多头趋势,0.21556603773584904,0.06487603305785128,0.6166666666666667,81.43631436314364,79.63785445848993,77.95598657217457,-0.019406392694063967,,,,,0.5195682470082197
历史观察,2017-05-08,601318,中国平安,26.14,0,无信号,MA20持续度≥55%；RPS50=86.0,,0,未触发,无平台信号,True,中,多头趋势,0.23301886792452842,0.0797191243287898,0.6166666666666667,86.01895734597157,85.2319236016371,82.65572547556881,-0.0053272450532724225,,,,,0.5195273520337294
历史观察,2017-05-09,601318,中国平安,26.28,0,无信号,MA20持续度≥55%；RPS50=87.2,,0,未触发,无平台信号,True,中,多头趋势,0.23962264150943402,0.09454394002498967,0.6166666666666667,87.23764387271497,85.82623509369677,82.92319164802386,0.0,,,,,0.5193840964323968
历史观察,2017-05-10,601318,中国平安,27.55,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=92.6,,0,未触发,无平台信号,True,中,多头趋势,0.29952830188679247,0.1398427803061646,0.6166666666666667,92.55247122545701,90.66757493188011,87.66306373462542,0.0,,,,,0.5194551569839573
历史观察,2017-05-11,601318,中国平安,27.51,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=92.3,,0,未触发,无平台信号,True,中,多头趋势,0.2976415094339624,0.13677685950413232,0.6166666666666667,92.2816519972918,90.64943896633798,88.15201192250373,-0.0014519056261342866,,,,,0.5189253859782084
历史观察,2017-05-12,601318,中国平安,28.32,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=94.3,,0,未触发,无平台信号,True,中,多头趋势,0.33584905660377373,0.17170045510963994,0.6166666666666667,94.28087986463622,92.82800815771583,90.54003724394786,0.0,,,,,0.5186292283495362
历史观察,2017-05-15,601318,中国平安,28.29,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=93.8,,0,未触发,无平台信号,True,中,多头趋势,0.334433962264151,0.16997518610421825,0.6166666666666667,93.84303112313937,91.68363883231501,90.35740878629933,-0.0010593220338983578,,,,,0.5179618210973504
历史观察,2017-05-16,601318,中国平安,28.42,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=93.1,,0,未触发,无平台信号,True,中,多头趋势,0.34056603773584926,0.17341040462427748,0.6166666666666667,93.10111599594183,90.93686354378818,90.05956813104989,0.0,,,,,0.5173984630022705
历史观察,2017-05-17,601318,中国平安,27.96,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=92.7,,0,未触发,无平台信号,True,中,多头趋势,0.3188679245283019,0.15489467162329618,0.6166666666666667,92.66148123097734,89.24694708276797,88.24404761904762,-0.016185784658691138,,,,,0.5175378213526522
历史观察,2017-05-18,601318,中国平安,28.09,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=93.7,,0,未触发,无平台信号,True,中,多头趋势,0.323751178133836,0.1602643535729038,0.6166666666666667,93.71833839918946,88.98678414096916,87.07217261904762,-0.01161154116819152,,,,,0.5174334831411609
历史观察,2017-05-19,601318,中国平安,28.36,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=94.2,,0,未触发,无平台信号,True,中,多头趋势,0.3339604891815615,0.14216673378977052,0.6166666666666667,94.1613229834627,90.58265582655827,87.54183711416884,-0.002111189303307559,,,,,0.5172523021002995
历史观察,2017-05-22,601318,中国平安,29.63,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=96.5,,0,未触发,无平台信号,True,中,多头趋势,0.382641157256183,0.1861489191353083,0.6166666666666667,96.49122807017544,94.3127962085308,89.81412639405204,0.0,,,,,0.5173164586150293
历史观察,2017-05-23,601318,中国平安,29.86,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=96.8,,0,未触发,无平台信号,True,中,多头趋势,0.39337377508166127,0.1996785857774206,0.6166666666666667,96.7948717948718,95.5991875423155,90.33457249070632,0.0,,,,,0.5172215603673788
历史观察,2017-05-24,601318,中国平安,29.76,0,无信号,120日收益≥10%；MA20持续度≥55%；RPS50=96.6,,0,未触发,无平台信号,True,中,多头趋势,0.38870741950536636,0.18142119888844777,0.6166666666666667,96.63072776280323,95.6668923493568,89.88847583643123,-0.0033489618218351946,,,,,0.5172850208595315
历史观察,2017-05-25,601318,中国平安,31.46,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.8,2017-05-25,1,新触发,无平台信号,True,中,多头趋势,0.46803546430237986,0.2366352201257862,0.6166666666666667,97.84511784511784,97.0209884901828,92.49349684132294,0.0,,,,,0.5176186616186077
历史观察,2017-05-26,601318,中国平安,31.25,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.7,2017-05-25,2,持续,无平台信号,True,中,多头趋势,0.45619757688723195,0.23420221169036326,0.6166666666666667,97.7463841237807,97.08967851099831,92.6049795615013,-0.006675143038779474,,,,,0.5174581743857124
历史观察,2017-05-31,601318,中国平安,31.17,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.1,2017-05-25,3,持续,无平台信号,True,中,多头趋势,0.4524697110904008,0.22571765631144336,0.6166666666666667,98.05042016806723,97.32746955345061,90.96989966555184,-0.009218054672600062,,,,,0.5182334019449104
历史观察,2017-06-01,601318,中国平安,31.79,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.7,2017-05-25,4,持续,无平台信号,True,中,多头趋势,0.48136067101584334,0.26502188619180256,0.6166666666666667,98.65591397849462,98.00473452823807,92.5705794947994,0.0,,,,,0.5180755413170227
历史观察,2017-06-02,601318,中国平安,31.1,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.3,2017-05-25,5,持续,无平台信号,True,中,多头趋势,0.4492078285181733,0.23461691147280672,0.6166666666666667,98.25444780127559,97.36219141021306,91.79049034175334,-0.02170493865995593,,,,,0.5177834943708779
历史观察,2017-06-05,601318,中国平安,30.9,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.0,2017-05-25,6,持续,无平台信号,True,中,多头趋势,0.439888164026095,0.2315663611000398,0.6166666666666667,97.95370680979538,97.56838905775076,91.97622585438336,-0.027996225228059113,,,,,0.5177759477374374
历史观察,2017-06-06,601318,中国平安,31.84,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.3,2017-05-25,7,持续,无平台信号,True,中,多头趋势,0.48369058713886304,0.26953748006379596,0.6166666666666667,98.29088471849866,98.00877489031386,92.86775631500743,0.0,,,,,0.5179205909794393
历史观察,2017-06-07,601318,中国平安,31.8,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.1,2017-05-25,8,持续,无平台信号,True,中,多头趋势,0.48182665424044724,0.2709832134292567,0.6166666666666667,98.12332439678283,97.63832658569501,91.79353880430746,-0.0012562814070351536,,,,,0.5183449986122645
历史观察,2017-06-08,601318,中国平安,32.94,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.3,2017-05-25,9,持续,无平台信号,True,中,多头趋势,0.5349487418452934,0.3061062648691515,0.6166666666666667,98.25853985264568,97.8744939271255,93.31848552338529,0.0,,,,,0.5184483289421647
历史观察,2017-06-09,601318,中国平安,33.3,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.5,2017-05-25,10,持续,无平台信号,True,中,多头趋势,0.5517241379310343,0.3193343898573693,0.6166666666666667,98.46205282514208,98.14690026954179,93.80103934669636,0.0,,,,,0.5185524078339145
历史观察,2017-06-12,601318,中国平安,33.84,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.8,2017-05-25,11,持续,无平台信号,True,中,多头趋势,0.5768872320596459,0.32757944291879193,0.6166666666666667,98.79679144385027,98.61952861952862,94.10237388724035,0.0,,,,,0.5188930309678628
历史观察,2017-06-13,601318,中国平安,33.5,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.5,2017-05-25,12,持续,无平台信号,True,中,多头趋势,0.5610438024231128,0.3126959247648904,0.6166666666666667,98.49749582637729,98.31819710729903,93.69436201780415,-0.010047281323877222,,,,,0.5188139832225364
历史观察,2017-06-14,601318,中国平安,32.65,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.4,2017-05-25,13,持续,无平台信号,True,中,多头趋势,0.52143522833178,0.2879684418145956,0.6166666666666667,98.36448598130842,98.25210084033613,93.5459940652819,-0.03516548463356983,,,,,0.5186625906373756
历史观察,2017-06-15,601318,中国平安,31.94,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.7,2017-05-25,14,持续,无平台信号,True,中,多头趋势,0.4883504193849022,0.24716907458024218,0.6166666666666667,97.66511007338225,98.15188172043011,92.91805710048202,-0.056146572104018966,,,,,0.5189233925641411
历史观察,2017-06-16,601318,中国平安,32.3,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.8,2017-05-25,15,持续,无平台信号,True,中,多头趋势,0.5051258154706428,0.31194151096669365,0.625,97.76741086304565,98.22087948976167,93.25426241660489,-0.04550827423167869,,,,,0.5188635998391474
历史观察,2017-06-19,601318,中国平安,33.59,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.8,2017-05-25,16,持续,无平台信号,True,中,多头趋势,0.5652376514445481,0.36878565607171976,0.6333333333333333,98.83411059293805,98.69171418986917,94.62763986661726,-0.007387706855791931,,,,,0.5194849524418788
历史观察,2017-06-20,601318,中国平安,33.27,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.9,2017-05-25,17,持续,无平台信号,True,中,多头趋势,0.5503261882572228,0.35906862745098045,0.6416666666666667,98.9351081530782,98.39142091152814,94.22222222222221,-0.016843971631205656,,,,,0.5198824061743257
历史观察,2017-06-21,601318,中国平安,34.19,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.3,2017-05-25,18,持续,无平台信号,True,中,多头趋势,0.5931966449207826,0.42636629119733005,0.65,99.26837379447954,98.76005361930295,94.59659511472984,0.0,,,,,0.5199738877276948
历史观察,2017-06-22,601318,中国平安,33.99,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.3,2017-05-25,19,持续,无平台信号,True,中,多头趋势,0.5838769804287045,0.41448189762796517,0.6583333333333333,99.33532735127949,98.69390488948426,94.18948926720947,-0.005849663644340364,,,,,0.5197588870095392
历史观察,2017-06-23,601318,中国平安,34.39,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.3,2017-05-25,20,持续,无平台信号,True,中,多头趋势,0.6025163094128612,0.42993762993762985,0.6666666666666666,99.30232558139535,98.79638916750251,94.26350851221318,0.0,,,,,0.5196866684719554
历史观察,2017-06-26,601318,中国平安,34.39,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-05-25,21,持续,无平台信号,True,中,多头趋势,0.6025163094128612,0.4317235636969192,0.675,99.1041804910418,98.62967914438502,94.56159822419534,0.0,,,,,0.5196132439214509
历史观察,2017-06-27,601318,中国平安,34.53,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.3,2017-05-25,22,持续,无平台信号,True,中,多头趋势,0.6090400745573159,0.4215726636475916,0.6833333333333333,99.27079880676169,98.56427378964942,94.33962264150944,0.0,,,,,0.5197670900752971
历史观察,2017-06-28,601318,中国平安,33.62,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-05-25,23,持续,无平台信号,True,中,多头趋势,0.5666356011183595,0.37843378433784314,0.6916666666666667,99.13878767803908,98.46461949265688,94.15464298927118,-0.026353895163625962,,,,,0.5197593688000877
历史观察,2017-06-29,601318,中国平安,34.55,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.2,2017-05-25,24,持续,无平台信号,True,中,多头趋势,0.6099720410065235,0.4154035231462514,0.7,99.17245945051307,98.76584389593062,95.0425453200148,0.0,,,,,0.5201846310351906
历史观察,2017-06-30,601318,中国平安,34.31,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.2,2017-05-25,25,持续,无平台信号,True,中,多头趋势,0.5987884436160298,0.411934156378601,0.7083333333333334,99.23941798941799,98.66711096301233,94.30262671106179,-0.006946454413892744,,,,,0.5196404282783109
历史观察,2017-07-03,601318,中国平安,33.85,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-05-25,26,持续,无平台信号,True,中,多头趋势,0.5773532152842498,0.3816326530612246,0.7166666666666667,99.10714285714286,98.90073284477016,94.19378698224851,-0.020260492040520828,,,,,0.5197994839556657
历史观察,2017-07-04,601318,中国平安,33.14,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.0,2017-05-25,27,持续,无平台信号,True,中,多头趋势,0.5442684063373717,0.3427876823338736,0.7166666666666667,99.00859220092532,98.73544093178036,93.75,-0.04081041968162069,,,,,0.5196138461879211
历史观察,2017-07-05,601318,中国平安,34.87,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-05-25,28,持续,无平台信号,True,中,多头趋势,0.6180974477958234,0.41403081914030815,0.725,99.07621247113164,99.23511805786498,95.0110864745011,0.0,,,,,0.5191035228646411
历史观察,2017-07-06,601318,中国平安,35.54,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-05-25,29,持续,无平台信号,True,中,多头趋势,0.6400553760959851,0.4382840955078915,0.725,99.14219729462224,99.23562645397142,96.0088691796009,0.0,,,,,0.5189951375274228
历史观察,2017-07-07,601318,中国平安,35.28,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=98.9,2017-05-25,30,持续,无平台信号,True,中,多头趋势,0.618348623853211,0.4394124847001224,0.7333333333333333,98.9452867501648,99.2358803986711,95.7886959734023,-0.00731570061902076,,,,,0.5185586764108283
历史观察,2017-07-10,601318,中国平安,35.36,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.0,2017-05-25,31,持续,无平台信号,True,中,多头趋势,0.6220183486238531,0.44326530612244897,0.7416666666666667,99.04511030622325,99.30325149303252,95.5703211517165,-0.005064715813168252,,,,,0.5185691896381903
历史观察,2017-07-11,601318,中国平安,35.82,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.5,2017-05-25,32,持续,无平台信号,True,中,多头趋势,0.6393592677345536,0.46983996717275334,0.75,99.50641658440277,99.37023533311236,96.30860095976375,0.0,,,,,0.5182439587487545
历史观察,2017-07-12,601318,中国平安,35.38,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.2,2017-05-25,33,持续,无平台信号,True,中,多头趋势,0.6192219679633868,0.4517849815346737,0.7583333333333333,99.21026653504443,99.37065253395164,95.75645756457564,-0.012283640424343933,,,,,0.5184207829651989
历史观察,2017-07-13,601318,中国平安,36.1,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.6,2017-05-25,34,持续,无平台信号,True,中,多头趋势,0.6521739130434783,0.48254620123203273,0.7666666666666667,99.60526315789474,99.37106918238993,96.53136531365314,0.0,,,,,0.5178696275016694
历史观察,2017-07-14,601318,中国平安,36.89,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.5,2017-05-25,35,持续,无平台信号,True,中,多头趋势,0.6883295194508008,0.5002033346888979,0.7666666666666667,99.47437582128778,99.40476190476191,97.08702064896755,0.0,,,,,0.5177713359666474
历史观察,2017-07-17,601318,中国平安,37.68,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.6,2017-05-25,36,持续,无平台信号,True,中,多头趋势,0.7244851258581235,0.5053935277666799,0.7666666666666667,99.60591133004925,99.76851851851852,97.8252856616292,0.0,,,,,0.5174853349325921
历史观察,2017-07-18,601318,中国平安,37.38,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.5,2017-05-25,37,持续,无平台信号,True,中,多头趋势,0.7107551487414188,0.5018079550020089,0.7666666666666667,99.47506561679789,99.7025776602776,97.60501105379514,-0.007961783439490389,,,,,0.5176283582062171
历史观察,2017-07-19,601318,中国平安,37.64,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.1,2017-05-25,38,持续,无平台信号,True,中,多头趋势,0.7218664226898446,0.5031948881789139,0.7666666666666667,99.11417322834646,99.43912900032993,97.38489871086557,-0.0010615711252653925,,,,,0.5175255546076569
历史观察,2017-07-20,601318,中国平安,37.76,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=99.0,2017-05-25,39,持续,无平台信号,True,中,多头趋势,0.707824513794663,0.5146409947853992,0.7666666666666667,98.9839396919043,99.27416694160344,97.45856353591161,0.0,,,,,0.5178988602871831
历史观察,2017-07-21,601318,中国平安,36.33,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.4,2017-05-25,40,持续,无平台信号,True,中,多头趋势,0.6431478968792401,0.4485645933014355,0.7666666666666667,97.41238126433018,98.9452867501648,96.6139124033861,-0.0378707627118644,,,,,0.517826420989818
历史观察,2017-07-24,601318,中国平安,36.78,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=97.6,2017-05-25,41,持续,无平台信号,True,中,多头趋势,0.6635006784260518,0.4688498402555912,0.7666666666666667,97.61125654450262,99.11096476786302,97.16599190283401,-0.025953389830508433,,,,,0.517262130230418
