时点,观察日,档,代码,名称,行业,上市日,距低点涨幅,120日收益,MA20持续度,RPS60,目标年,翻倍
2025-01,2024-12-31,观察档,301300,远翔新材,化工-化学原料,2022-08-19,0.7153739612188366,0.22745292368681858,0.5166666666666667,43.31473444926638,2025.0,False
2025-01,2024-12-31,观察档,301171,易点天下,传媒-广告营销,2022-08-19,1.238341968911917,0.9251336898395721,0.475,96.48687745401942,2025.0,False
2025-01,2024-12-31,观察档,001231,农心科技,化工-农用化工,2022-08-19,0.47814451382694023,0.21037253469685901,0.6333333333333333,64.64145484604256,2025.0,False
2025-01,2024-12-31,观察档,688292,浩瀚深度,通信-通信设备,2022-08-18,0.5835351089588379,0.3283683141503049,0.4083333333333333,40.070262450919614,2025.0,False
2025-01,2024-12-31,观察档,603255,鼎际得,化工-塑料,2022-08-18,0.5978157644824311,0.5323315118397085,0.7083333333333334,80.38851002273198,2025.0,False
2025-01,2024-12-31,观察档,301321,翰博高新,电子-光学光电,2022-08-18,0.5703380588876772,0.352112676056338,0.6,1.715230419508163,2025.0,False
2025-01,2024-12-31,观察档,001330,博纳影业,传媒-影视院线,2022-08-18,0.559796437659033,0.15442561205273075,0.49166666666666664,84.99690018598885,2025.0,False
2025-01,2024-12-31,观察档,001222,源飞宠物,轻工制造-文娱用品,2022-08-18,0.7076086956521741,0.31684828164291723,0.5333333333333333,91.21719363504856,2025.0,False
2025-01,2024-12-31,观察档,688401,路维光电,电子-半导体,2022-08-17,0.426220515633571,0.12994350282485878,0.4,27.526348419094855,2025.0,False
2025-01,2024-12-31,观察档,001339,智微智能,计算机-IT设备,2022-08-15,0.77897403419886,0.36226964112512117,0.6666666666666666,44.017358958462495,2025.0,False
2025-01,2024-12-31,观察档,688041,海光信息,电子-半导体,2022-08-12,1.295608108108108,1.0948710762331841,0.675,91.54784046290555,2025.0,False
2025-01,2024-12-31,观察档,301336,趣睡科技,轻工制造-家居用品,2022-08-12,1.3365439093484421,0.8771051433773329,0.575,97.7061376317421,2025.0,False
2025-01,2024-12-31,观察档,301318,维海德,计算机-IT设备,2022-08-10,1.2241245136186771,0.11423001949317735,0.5083333333333333,21.926017772267,2025.0,False
2025-01,2024-12-31,观察档,688205,德科立,通信-通信设备,2022-08-09,2.7977099236641223,2.3647342995169085,0.6833333333333333,99.4007026245092,2025.0,False
2025-01,2024-12-31,观察档,301197,工大科雅,计算机-软件服务,2022-08-08,0.6692737430167599,0.18759936406995226,0.5,43.04608390163257,2025.0,False
2025-01,2024-12-31,观察档,301121,紫建电子,电力设备-电池,2022-08-08,1.6009615384615383,0.5565145910398686,0.575,83.69497830130193,2025.0,False
2025-01,2024-12-31,观察档,001229,魅视科技,计算机-IT设备,2022-08-08,0.831858407079646,0.3815350389321468,0.48333333333333334,91.42384790245919,2025.0,False
2025-01,2024-12-31,观察档,688380,中微半导,电子-半导体,2022-08-05,1.2847168347556241,0.9148244473342002,0.6666666666666666,66.00537301095267,2025.0,False
2025-01,2024-12-31,观察档,688373,盟科药业-U,医药医疗-化学制药,2022-08-05,0.41547277936962757,0.1542056074766356,0.5833333333333334,48.7704071089068,2025.0,False
2025-01,2024-12-31,观察档,301095,广立微,电子-半导体,2022-08-05,0.49811648797450037,0.3165266106442577,0.39166666666666666,28.14631122132672,2025.0,False
2025-01,2024-12-31,观察档,001236,弘业期货,非银金融-多元金融,2022-08-05,0.5408000000000002,0.4140969162995596,0.5083333333333333,0.6406282289729284,2025.0,False
2025-01,2024-12-31,观察档,688371,菲沃泰,电子-电子化学品,2022-08-02,0.8235294117647058,0.6559829059829061,0.5083333333333333,60.136391816491006,2025.0,False
2025-01,2024-12-31,观察档,301333,诺思格,医药医疗-医疗服务,2022-08-02,0.4960843373493975,0.30504466631634264,0.4666666666666667,28.270303781773094,2025.0,False
2025-01,2024-12-31,观察档,688130,晶华微,电子-半导体,2022-07-29,0.6182108626198084,0.30122029543994877,0.36666666666666664,58.338499690018594,2025.0,False
2025-01,2024-12-31,观察档,301269,华大九天,电子-半导体,2022-07-29,0.7285734725997997,0.660618556701031,0.6416666666666667,82.10374044224014,2025.0,False
2025-01,2024-12-31,观察档,001258,立新能源,公用事业-电力,2022-07-27,0.4175627240143369,0.16323529411764715,0.5,87.51808224839843,2025.0,False
2025-01,2024-12-31,观察档,301306,西测测试,社会服务-专业服务,2022-07-26,0.857355864811133,0.10203479799469184,0.43333333333333335,12.00661293655714,2025.0,True
2025-01,2024-12-31,观察档,688382,益方生物-U,医药医疗-生物制品,2022-07-25,0.9791666666666667,0.8549511854951186,0.65,91.75449473031618,2025.0,True
2025-01,2024-12-31,观察档,688375,国博电子,国防军工-军工电子,2022-07-22,0.5193026151930262,0.15530303030303028,0.3333333333333333,33.76730729489564,2025.0,False
2025-01,2024-12-31,观察档,688332,中科蓝讯,电子-半导体,2022-07-15,1.9394457748888128,1.4485608435451693,0.625,99.31804091754495,2025.0,False
2025-01,2024-12-31,观察档,603170,宝立食品,食品饮料-调味品,2022-07-15,0.4537223340040242,0.30532971996386626,0.575,72.32899359371771,2025.0,False
2025-01,2024-12-31,观察档,688353,华盛锂电,电力设备-电池,2022-07-13,0.6202356202356203,0.407585791691752,0.5333333333333333,81.9590824550527,2025.0,True
2025-01,2024-12-31,观察档,301312,智立方,机械设备-自动化设备,2022-07-11,0.4717887154861944,0.4051575931232092,0.625,29.964868774540193,2025.0,False
2025-01,2024-12-31,观察档,688322,奥比中光-W,电子-光学光电,2022-07-07,1.3413897280966767,0.81924882629108,0.5416666666666666,95.680925811118,2025.0,False
2025-01,2024-12-31,观察档,301208,中亦科技,计算机-软件服务,2022-07-07,1.1359060402684564,0.5023603461841069,0.48333333333333334,11.53130812151271,2025.0,False
2025-01,2024-12-31,观察档,688400,凌云光,机械设备-专用设备,2022-07-06,0.6010248901903368,0.41828793774319073,0.5916666666666667,44.36867121306055,2025.0,False
2025-01,2024-12-31,观察档,301233,盛帮股份,汽车-汽车零部件,2022-07-06,0.8276059564719358,0.25679401339109886,0.5583333333333333,68.15457739202314,2025.0,False
2025-01,2024-12-31,观察档,301239,普瑞眼科,医药医疗-医疗服务,2022-07-05,0.626777662157475,0.3625798954096455,0.5416666666666666,25.935110560033063,2025.0,False
2025-01,2024-12-31,观察档,301234,五洲医疗,医药医疗-医疗器械,2022-07-05,0.43837209302325575,0.16423529411764703,0.5583333333333333,34.51126265757388,2025.0,False
2025-01,2024-12-31,观察档,688237,超卓航科,国防军工-航空装备,2022-07-01,0.4623513870541611,0.21715228147333687,0.35,45.732589377970655,2025.0,True
2025-01,2024-12-31,观察档,688297,中无人机,国防军工-航空装备,2022-06-29,0.4683266202856098,0.29605688429217847,0.39166666666666666,35.77185368877867,2025.0,False
2025-01,2024-12-31,观察档,688047,龙芯中科,电子-半导体,2022-06-24,0.8678339452132169,0.5155820348304307,0.5833333333333334,43.170076462078946,2025.0,False
2025-01,2024-12-31,观察档,301302,华如科技,国防军工-军工电子,2022-06-23,0.8069120961682945,0.4864029666254637,0.5166666666666667,89.10932010746022,2025.0,False
2025-01,2024-12-31,观察档,001323,慕思股份,轻工制造-家居用品,2022-06-23,0.4073741007194245,0.3445017182130583,0.5916666666666667,87.55941310188055,2025.0,False
2025-01,2024-12-31,观察档,688349,三一重能,电力设备-风电设备,2022-06-22,0.43916349809885946,0.2389525368248775,0.55,70.11779293242405,2025.0,False
2025-01,2024-12-31,观察档,301289,国缆检测,社会服务-专业服务,2022-06-22,0.417897223862965,0.2026553106212423,0.55,65.77805331680099,2025.0,False
2025-01,2024-12-31,观察档,301220,亚香股份,化工-化学制品,2022-06-22,0.6269302038295244,0.5034246575342467,0.5916666666666667,92.7257697871461,2025.0,False
2025-01,2024-12-31,观察档,688120,华海清科,电子-半导体,2022-06-08,0.6431736653302385,0.3196068462972379,0.4666666666666667,17.4416201694565,2025.0,False
2025-01,2024-12-31,标准启动档,301550,斯菱智驱,汽车-汽车零部件,2023-09-15,1.9080882352941178,0.657122905027933,0.6,93.55238685678859,2025.0,True
2025-01,2024-12-31,标准启动档,688702,盛科通信-U,电子-半导体,2023-09-14,1.9005524861878453,1.0984261803647266,0.625,97.8094647654474,2025.0,False
2025-01,2024-12-31,标准启动档,301498,乖宝宠物,农林牧渔-饲料,2023-08-16,1.1732548359966355,0.49421742482652253,0.675,90.3285802851829,2025.0,False
2025-01,2024-12-31,标准启动档,300904,威力传动,电力设备-风电设备,2023-08-09,0.7250573394495412,0.4856790123456791,0.6166666666666667,88.36536474478198,2025.0,False
2025-01,2024-12-31,标准启动档,603296,华勤技术,电子-消费电子,2023-08-08,0.9001536098310292,0.3279656468062264,0.5833333333333334,90.26658400495971,2025.0,False
2025-01,2024-12-31,标准启动档,688627,精智达,机械设备-专用设备,2023-07-18,0.9466487935656838,0.8551354113438936,0.5583333333333333,86.52614176482744,2025.0,True
2025-01,2024-12-31,标准启动档,688603,天承科技,电子-电子化学品,2023-07-10,2.3974842767295597,1.6172480620155039,0.7666666666666667,95.84624922504649,2025.0,False
2025-01,2024-12-31,标准启动档,301315,威士顿,计算机-软件服务,2023-06-21,1.3735875706214689,1.2801899592944368,0.6583333333333333,84.97623475924779,2025.0,False
2025-01,2024-12-31,标准启动档,301383,天键股份,电子-消费电子,2023-06-09,1.4476279943635508,1.1453272951832032,0.65,94.52366191361851,2025.0,False
2025-01,2024-12-31,标准启动档,301399,英特科技,机械设备-通用设备,2023-05-23,0.9914621131270012,0.43981481481481466,0.5833333333333334,85.01756561272991,2025.0,False
2025-01,2024-12-31,标准启动档,688249,晶合集成,电子-半导体,2023-05-05,0.9512605042016806,0.5563002680965148,0.5666666666666667,84.81091134531928,2025.0,False
2025-01,2024-12-31,标准启动档,001328,登康口腔,化工-日用化工,2023-04-10,0.7452667814113598,0.2955706984667803,0.6666666666666666,86.48481091134532,2025.0,False
2025-01,2024-12-31,标准启动档,688343,云天励飞-U,计算机-软件服务,2023-04-04,1.3652837386742966,0.8036363636363637,0.6083333333333333,95.88758007852863,2025.0,False
2025-01,2024-12-31,标准启动档,301157,华塑科技,电力设备-其他发电设备,2023-03-09,0.8267266040049042,0.5015115888478334,0.5916666666666667,82.33106013639183,2025.0,False
2025-01,2024-12-31,标准启动档,301303,真兰仪表,机械设备-通用设备,2023-02-20,0.6098901098901099,0.3653308480894688,0.6083333333333333,83.054350072329,2025.0,False
2025-01,2024-12-31,标准启动档,001314,亿道信息,电子-消费电子,2023-02-14,0.6462519936204145,0.4595588235294117,0.6916666666666667,87.58007852862161,2025.0,False
2025-01,2024-12-31,标准启动档,688515,裕太微-U,电子-半导体,2023-02-10,1.0253682487725038,0.8679245283018868,0.575,82.93035751188262,2025.0,False
2025-01,2024-12-31,标准启动档,001301,尚太科技,电力设备-电池,2022-12-28,1.967741935483871,0.5705843729481288,0.5583333333333333,92.36412481917752,2025.0,False
2025-01,2024-12-31,标准启动档,688141,杰华特,电子-半导体,2022-12-23,1.33842627960275,1.161723163841808,0.625,95.45360611696631,2025.0,False
2025-01,2024-12-31,标准启动档,001223,欧克科技,机械设备-专用设备,2022-12-12,0.45484293193717296,0.2474747474747474,0.55,82.76503409795413,2025.0,False
2025-01,2024-12-31,标准启动档,688503,聚和材料,电力设备-光伏设备,2022-12-09,0.8117989198171998,0.6798921417565484,0.5666666666666667,83.9222979954536,2025.0,False
2025-01,2024-12-31,标准启动档,301365,矩阵股份,建筑-工程咨询服务,2022-11-22,0.8575129533678756,0.48140495867768607,0.575,82.57904525728456,2025.0,False
2025-01,2024-12-31,标准启动档,301165,锐捷网络,通信-通信设备,2022-11-21,1.8749010292953288,1.5162855162855164,0.6333333333333333,96.90018598884068,2025.0,False
2025-01,2024-12-31,标准启动档,603130,云中马,纺织服饰-纺织制造,2022-11-18,0.4908350305498981,0.2827102803738317,0.675,85.63752841496178,2025.0,True
2025-01,2024-12-31,标准启动档,688362,甬矽电子,电子-半导体,2022-11-16,1.1589743589743589,0.7972251867662754,0.6333333333333333,93.30440173589585,2025.0,False
2025-01,2024-12-31,标准启动档,688073,毕得医药,医药医疗-医疗服务,2022-10-11,0.7006139400505598,0.623793103448276,0.675,91.07253564786113,2025.0,False
2025-01,2024-12-31,标准启动档,603057,紫燕食品,食品饮料-休闲食品,2022-09-26,0.5254901960784313,0.38434163701067603,0.7,80.03719776813392,2025.0,False
2025-01,2024-12-31,标准启动档,301326,捷邦科技,电子-消费电子,2022-09-21,3.325443786982248,1.5215591583304588,0.5916666666666667,98.51208927464353,2025.0,False
2025-01,2024-12-31,标准启动档,001332,锡装股份,机械设备-专用设备,2022-09-20,0.7055516514406184,0.6009234828496042,0.7333333333333333,81.40111593304403,2025.0,False
2025-01,2024-12-31,标准启动档,301161,唯万密封,机械设备-工程机械,2022-09-14,0.6895450917797288,0.4323410013531801,0.55,86.5468071915685,2025.0,False
2025-01,2024-12-31,标准启动档,001283,豪鹏科技,电力设备-电池,2022-09-05,1.03985171455051,0.346177370030581,0.6,95.32961355651994,2025.0,False
2025-01,2024-12-31,标准启动档,301296,新巨丰,轻工制造-包装印刷,2022-09-02,0.5311077389984826,0.4231311706629055,0.6166666666666667,80.90514569125853,2025.0,False
2025-01,2024-12-31,标准启动档,603255,鼎际得,化工-塑料,2022-08-18,0.5978157644824311,0.5323315118397085,0.7083333333333334,80.38851002273198,2025.0,False
2025-01,2024-12-31,标准启动档,688041,海光信息,电子-半导体,2022-08-12,1.295608108108108,1.0948710762331841,0.675,91.54784046290555,2025.0,False
2025-01,2024-12-31,标准启动档,301336,趣睡科技,轻工制造-家居用品,2022-08-12,1.3365439093484421,0.8771051433773329,0.575,97.7061376317421,2025.0,False
2025-01,2024-12-31,标准启动档,688205,德科立,通信-通信设备,2022-08-09,2.7977099236641223,2.3647342995169085,0.6833333333333333,99.4007026245092,2025.0,False
2025-01,2024-12-31,标准启动档,301121,紫建电子,电力设备-电池,2022-08-08,1.6009615384615383,0.5565145910398686,0.575,83.69497830130193,2025.0,False
2025-01,2024-12-31,标准启动档,301269,华大九天,电子-半导体,2022-07-29,0.7285734725997997,0.660618556701031,0.6416666666666667,82.10374044224014,2025.0,False
2025-01,2024-12-31,标准启动档,688382,益方生物-U,医药医疗-生物制品,2022-07-25,0.9791666666666667,0.8549511854951186,0.65,91.75449473031618,2025.0,True
2025-01,2024-12-31,标准启动档,688332,中科蓝讯,电子-半导体,2022-07-15,1.9394457748888128,1.4485608435451693,0.625,99.31804091754495,2025.0,False
2025-01,2024-12-31,标准启动档,001323,慕思股份,轻工制造-家居用品,2022-06-23,0.4073741007194245,0.3445017182130583,0.5916666666666667,87.55941310188055,2025.0,False
2025-01,2024-12-31,标准启动档,301220,亚香股份,化工-化学制品,2022-06-22,0.6269302038295244,0.5034246575342467,0.5916666666666667,92.7257697871461,2025.0,False
2025-01,2024-12-31,强确认档,301550,斯菱智驱,汽车-汽车零部件,2023-09-15,1.9080882352941178,0.657122905027933,0.6,93.55238685678859,2025.0,True
2025-01,2024-12-31,强确认档,688702,盛科通信-U,电子-半导体,2023-09-14,1.9005524861878453,1.0984261803647266,0.625,97.8094647654474,2025.0,False
2025-01,2024-12-31,强确认档,301498,乖宝宠物,农林牧渔-饲料,2023-08-16,1.1732548359966355,0.49421742482652253,0.675,90.3285802851829,2025.0,False
2025-01,2024-12-31,强确认档,603296,华勤技术,电子-消费电子,2023-08-08,0.9001536098310292,0.3279656468062264,0.5833333333333334,90.26658400495971,2025.0,False
2025-01,2024-12-31,强确认档,688603,天承科技,电子-电子化学品,2023-07-10,2.3974842767295597,1.6172480620155039,0.7666666666666667,95.84624922504649,2025.0,False
2025-01,2024-12-31,强确认档,301383,天键股份,电子-消费电子,2023-06-09,1.4476279943635508,1.1453272951832032,0.65,94.52366191361851,2025.0,False
2025-01,2024-12-31,强确认档,688343,云天励飞-U,计算机-软件服务,2023-04-04,1.3652837386742966,0.8036363636363637,0.6083333333333333,95.88758007852863,2025.0,False
2025-01,2024-12-31,强确认档,001301,尚太科技,电力设备-电池,2022-12-28,1.967741935483871,0.5705843729481288,0.5583333333333333,92.36412481917752,2025.0,False
2025-01,2024-12-31,强确认档,688141,杰华特,电子-半导体,2022-12-23,1.33842627960275,1.161723163841808,0.625,95.45360611696631,2025.0,False
2025-01,2024-12-31,强确认档,301165,锐捷网络,通信-通信设备,2022-11-21,1.8749010292953288,1.5162855162855164,0.6333333333333333,96.90018598884068,2025.0,False
2025-01,2024-12-31,强确认档,688362,甬矽电子,电子-半导体,2022-11-16,1.1589743589743589,0.7972251867662754,0.6333333333333333,93.30440173589585,2025.0,False
2025-01,2024-12-31,强确认档,688073,毕得医药,医药医疗-医疗服务,2022-10-11,0.7006139400505598,0.623793103448276,0.675,91.07253564786113,2025.0,False
2025-01,2024-12-31,强确认档,301326,捷邦科技,电子-消费电子,2022-09-21,3.325443786982248,1.5215591583304588,0.5916666666666667,98.51208927464353,2025.0,False
2025-01,2024-12-31,强确认档,001283,豪鹏科技,电力设备-电池,2022-09-05,1.03985171455051,0.346177370030581,0.6,95.32961355651994,2025.0,False
2025-01,2024-12-31,强确认档,688041,海光信息,电子-半导体,2022-08-12,1.295608108108108,1.0948710762331841,0.675,91.54784046290555,2025.0,False
2025-01,2024-12-31,强确认档,301336,趣睡科技,轻工制造-家居用品,2022-08-12,1.3365439093484421,0.8771051433773329,0.575,97.7061376317421,2025.0,False
2025-01,2024-12-31,强确认档,688205,德科立,通信-通信设备,2022-08-09,2.7977099236641223,2.3647342995169085,0.6833333333333333,99.4007026245092,2025.0,False
2025-01,2024-12-31,强确认档,688382,益方生物-U,医药医疗-生物制品,2022-07-25,0.9791666666666667,0.8549511854951186,0.65,91.75449473031618,2025.0,True
2025-01,2024-12-31,强确认档,688332,中科蓝讯,电子-半导体,2022-07-15,1.9394457748888128,1.4485608435451693,0.625,99.31804091754495,2025.0,False
2025-01,2024-12-31,强确认档,301220,亚香股份,化工-化学制品,2022-06-22,0.6269302038295244,0.5034246575342467,0.5916666666666667,92.7257697871461,2025.0,False
2026-08-03(当前),2026-08-03,观察档,688545,兴福电子,电子-电子化学品,2025-01-22,1.1567870922483339,0.221008737092931,0.5916666666666667,87.29806778587268,,
2026-08-03(当前),2026-08-03,观察档,688758,赛分科技,化工-化学原料,2025-01-10,0.4372267332916926,0.25600436681222716,0.525,97.49762432689262,,
2026-08-03(当前),2026-08-03,观察档,301626,苏州天脉,电子-消费电子,2024-10-24,0.7458159884461815,0.13604953286527732,0.625,20.652518213493824,,
2026-08-03(当前),2026-08-03,观察档,688710,益诺思,医药医疗-医疗服务,2024-09-03,0.8405218317358889,0.1796928327645051,0.44166666666666665,94.04497941083308,,
2026-08-03(当前),2026-08-03,观察档,301603,乔锋智能,机械设备-通用设备,2024-07-10,0.8324084350721421,0.4033149171270718,0.5333333333333333,34.11466582198289,,
2026-08-03(当前),2026-08-03,观察档,301580,爱迪特,医药医疗-医疗器械,2024-06-26,0.6455186304128904,0.3545178226029291,0.475,72.69559708584099,,
2026-08-03(当前),2026-08-03,观察档,688530,欧莱新材,电子-半导体,2024-05-09,1.4061907770056856,0.7424519670631291,0.6083333333333333,28.28634779854292,,
2026-08-03(当前),2026-08-03,观察档,001389,广合科技,电子-元器件,2024-04-02,1.283254831898652,0.34372012999426493,0.6833333333333333,56.95280329426671,,
2026-08-03(当前),2026-08-03,观察档,301536,星宸科技,电子-半导体,2024-03-28,0.9446308724832215,0.5047605308713217,0.6833333333333333,97.59265125118783,,
2026-08-03(当前),2026-08-03,观察档,001359,平安电工,化工-非金属材料,2024-03-28,1.0313989346790016,0.2553707553707554,0.575,89.73709217611656,,
2026-08-03(当前),2026-08-03,观察档,301588,美新科技,轻工制造-家居用品,2024-03-13,0.6676168757126568,0.3265306122448979,0.6,57.1111815014254,,
2026-08-03(当前),2026-08-03,观察档,301526,国际复材,建材-玻璃玻纤,2023-12-26,4.820459290187891,2.189931350114416,0.7,99.49318973709218,,
2026-08-03(当前),2026-08-03,观察档,301568,思泰克,机械设备-专用设备,2023-11-28,0.45456960680127523,0.1105476673427992,0.6083333333333333,79.88596769084573,,
2026-08-03(当前),2026-08-03,观察档,301520,万邦医药,医药医疗-医疗服务,2023-09-25,0.776220806794055,0.3183107469271982,0.4083333333333333,99.27146024707,,
2026-08-03(当前),2026-08-03,观察档,688702,盛科通信-U,电子-半导体,2023-09-14,4.056532663316583,1.0696747653940095,0.675,92.96800760215395,,
2026-08-03(当前),2026-08-03,观察档,688549,中巨芯-U,电子-电子化学品,2023-09-08,1.3896103896103895,0.8021547502448576,0.5916666666666667,99.39816281279697,,
2026-08-03(当前),2026-08-03,观察档,301511,德福科技,电力设备-电池,2023-08-17,1.3817224520496425,1.1351989211058666,0.7166666666666667,15.806145074437758,,
2026-08-03(当前),2026-08-03,观察档,688548,广钢气体,电子-电子化学品,2023-08-15,1.9645030425963492,0.45422885572139293,0.575,93.75989863794742,,
2026-08-03(当前),2026-08-03,观察档,688610,埃科光电,机械设备-通用设备,2023-07-19,1.932673267326733,0.3469758981355162,0.625,74.88121634463097,,
2026-08-03(当前),2026-08-03,观察档,688627,精智达,机械设备-专用设备,2023-07-18,3.3637643745599624,0.30118964310706775,0.6166666666666667,98.22616407982262,,
2026-08-03(当前),2026-08-03,观察档,301292,海科新源,电力设备-电池,2023-07-07,2.720943290286356,0.30401416765053124,0.525,51.31453911941717,,
2026-08-03(当前),2026-08-03,观察档,301295,美硕科技,电力设备-电网设备,2023-06-28,0.562348178137652,0.10795291415446462,0.475,57.713018688628445,,
2026-08-03(当前),2026-08-03,观察档,688629,华丰科技,国防军工-军工电子,2023-06-27,1.5360989230155564,0.3527659574468085,0.5916666666666667,81.4063984795692,,
2026-08-03(当前),2026-08-03,观察档,301323,新莱福,化工-橡胶,2023-06-06,0.48659700136301676,0.14907813871817366,0.55,77.19353816914793,,
2026-08-03(当前),2026-08-03,观察档,301310,鑫宏业,汽车-汽车零部件,2023-06-02,0.9060883406287306,0.69078715142958,0.5166666666666667,93.9182768451061,,
2026-08-03(当前),2026-08-03,观察档,688361,中科飞测,电子-半导体,2023-05-19,2.6943055724911598,0.6372331802215618,0.5333333333333333,99.77827050997783,,
2026-08-03(当前),2026-08-03,观察档,688479,友车科技,计算机-软件服务,2023-05-11,1.1915887850467288,0.7787610619469028,0.7333333333333333,80.86791257522965,,
2026-08-03(当前),2026-08-03,观察档,301307,美利信,通信-通信设备,2023-04-24,0.767306088407006,0.2799758381153732,0.6916666666666667,55.8124802027241,,
2026-08-03(当前),2026-08-03,观察档,688507,索辰科技,计算机-软件服务,2023-04-18,0.803159323707269,0.3759299369055469,0.45,99.4298384542287,,
2026-08-03(当前),2026-08-03,观察档,603065,宿迁联盛,化工-塑料,2023-03-21,0.8761904761904762,0.5742009132420092,0.5166666666666667,99.84162179284131,,
2026-08-03(当前),2026-08-03,观察档,301345,涛涛车业,汽车-摩托车及其他,2023-03-21,0.8603084294055994,0.20036711428847442,0.5666666666666667,81.311371555274,,
2026-08-03(当前),2026-08-03,观察档,603061,金海通,电子-半导体,2023-03-03,2.947806230631218,0.16854149567904209,0.6,81.84985745961356,,
2026-08-03(当前),2026-08-03,观察档,688307,中润光学,电子-光学光电,2023-02-16,0.6902417188898835,0.1466747646522928,0.6416666666666667,1.2036743744060818,,
2026-08-03(当前),2026-08-03,观察档,301373,凌玮科技,化工-化学原料,2023-02-08,1.419816138917262,0.9556962025316451,0.7,2.3439974659486857,,
2026-08-03(当前),2026-08-03,观察档,688485,九州一轨,机械设备-轨交设备,2023-01-18,3.038029386343993,0.6989090909090909,0.6166666666666667,29.775102945834654,,
2026-08-03(当前),2026-08-03,观察档,688525,佰维存储,电子-半导体,2022-12-30,2.288281125775163,0.1049369523402437,0.6416666666666667,24.865378523915112,,
2026-08-03(当前),2026-08-03,观察档,688147,微导纳米,电力设备-光伏设备,2022-12-23,1.4735696517412937,0.12406386887099052,0.5416666666666666,89.00855242318657,,
2026-08-03(当前),2026-08-03,观察档,688141,杰华特,电子-半导体,2022-12-23,2.6403026134800553,1.0279693486590036,0.6583333333333333,96.51567944250871,,
2026-08-03(当前),2026-08-03,观察档,688498,源杰科技,电子-半导体,2022-12-21,7.532396042550026,1.0198105233500034,0.775,93.47481786506177,,
2026-08-03(当前),2026-08-03,观察档,301265,华新科技,环保-环境治理,2022-12-16,0.5462878093492209,0.12918340026773767,0.6,10.009502692429521,,
2026-08-03(当前),2026-08-03,观察档,301377,鼎泰高科,机械设备-通用设备,2022-11-22,6.218271924154277,0.8600777345918935,0.7083333333333334,99.33481152993349,,
2026-08-03(当前),2026-08-03,观察档,301365,矩阵股份,建筑-工程咨询服务,2022-11-22,0.945111492281304,0.39540607054963095,0.6583333333333333,75.51472917326576,,
2026-08-03(当前),2026-08-03,观察档,301165,锐捷网络,通信-通信设备,2022-11-21,1.4888372093023254,0.8557308826079417,0.6416666666666667,99.52486537852391,,
2026-08-03(当前),2026-08-03,观察档,688362,甬矽电子,电子-半导体,2022-11-16,0.8490701001430616,0.10140605027694938,0.5416666666666666,94.52011403230915,,
2026-08-03(当前),2026-08-03,观察档,301396,宏景科技,计算机-软件服务,2022-11-11,2.9182858663827522,0.8435817157169696,0.675,6.746911624960406,,
2026-08-03(当前),2026-08-03,观察档,688432,有研硅,电子-半导体,2022-11-10,1.3506607929515417,0.8527777777777776,0.7,99.46151409566045,,
2026-08-03(当前),2026-08-03,观察档,301273,瑞晨环保,机械设备-通用设备,2022-10-25,0.9971862689926845,0.6499302649930265,0.6666666666666666,97.94108330693696,,
2026-08-03(当前),2026-08-03,观察档,688409,富创精密,电子-半导体,2022-10-10,1.7710888846952253,0.39092545230652664,0.6416666666666667,97.90940766550523,,
2026-08-03(当前),2026-08-03,观察档,301319,唯特偶,电子-电子化学品,2022-09-29,3.3772070626003208,1.459711365003007,0.5416666666666666,98.4478935698448,,
2026-08-03(当前),2026-08-03,观察档,301176,逸豪新材,电子-元器件,2022-09-28,0.6362076362076363,0.5991614255765199,0.5916666666666667,79.6008869179601,,
2026-08-03(当前),2026-08-03,观察档,301366,一博科技,电子-元器件,2022-09-26,0.46028037383177556,0.22138470128419874,0.55,92.27114349065569,,
2026-08-03(当前),2026-08-03,观察档,301369,联动科技,电子-半导体,2022-09-22,1.9144912093766648,0.2867223332941313,0.7166666666666667,31.48558758314856,,
2026-08-03(当前),2026-08-03,观察档,301205,联特科技,通信-通信设备,2022-09-13,1.9386574074074074,0.13928026563761997,0.55,75.16629711751663,,
2026-08-03(当前),2026-08-03,观察档,301328,维峰电子,电子-其他电子,2022-09-08,0.5460144927536232,0.1706447187928668,0.48333333333333334,74.18435223313273,,
2026-08-03(当前),2026-08-03,观察档,301115,联检科技,社会服务-专业服务,2022-08-31,0.5079470198675498,0.2248520710059172,0.6333333333333333,77.60532150776052,,
2026-08-03(当前),2026-08-03,观察档,001259,利仁科技,家电-小家电,2022-08-31,0.7597087378640777,0.31024096385542155,0.43333333333333335,97.30757047830218,,
2026-08-03(当前),2026-08-03,观察档,301321,翰博高新,电子-光学光电,2022-08-18,0.9350563286944997,0.2977777777777777,0.625,92.08108964206525,,
2026-08-03(当前),2026-08-03,观察档,688401,路维光电,电子-半导体,2022-08-17,0.7507365939893933,0.10982443033246181,0.5583333333333333,74.78618942033576,,
2026-08-03(当前),2026-08-03,观察档,001339,智微智能,计算机-IT设备,2022-08-15,0.8,0.49009337280801657,0.5916666666666667,65.44187519797275,,
2026-08-03(当前),2026-08-03,观察档,001229,魅视科技,计算机-IT设备,2022-08-08,0.572134831460674,0.2998885172798216,0.475,98.7012987012987,,
2026-08-03(当前),2026-08-03,观察档,688253,英诺特,医药医疗-医疗器械,2022-07-28,0.8693904889484261,0.5857954545454545,0.5333333333333333,95.66043712385176,,
