观察日,排名,代码,名称,申万一级,距一年低点涨幅,换手加速,流通市值亿,未来60日最大涨幅,启动(>=50%)
2022-07-29,74,603067,振华股份,基础化工,1.2344,1.1265,105.0,0.1224,False
2022-07-29,75,002182,宝武镁业,有色金属,1.2201,0.2291,150.4,-0.029,False
2022-07-29,76,003038,鑫铂股份,有色金属,1.2122,0.3733,29.3,0.2074,False
2022-07-29,77,002145,钛能化学,基础化工,1.2005,0.6572,229.2,-0.0155,False
2022-07-29,78,002911,佛燃能源,公用事业,1.1996,1.4279,165.1,0.0201,False
2022-07-29,79,300928,华安鑫创,汽车,1.1993,0.3863,32.6,-0.0092,False
2022-07-29,80,002748,世龙实业,基础化工,1.1982,0.1382,35.3,0.1062,False
2022-07-29,81,300693,盛弘股份,电力设备,1.1817,0.2049,60.9,0.5688,True
2022-07-29,82,600101,明星电力,公用事业,1.1755,0.0985,46.7,-0.0244,False
2022-07-29,83,002126,银轮股份,汽车,1.1671,0.2917,119.9,0.0113,False
2022-07-29,84,600933,爱柯迪,汽车,1.1597,0.1554,173.0,0.0673,False
2022-07-29,85,002837,英维克,机械设备,1.1566,0.1799,110.9,0.2337,False
2022-07-29,86,600212,绿能慧充,综合,1.1531,0.153,33.9,0.3737,False
2022-07-29,87,300274,阳光电源,电力设备,1.1525,0.2078,1402.7,0.1683,False
2022-07-29,88,600699,均胜电子,汽车,1.1368,0.4116,291.4,0.0213,False
2022-07-29,89,603667,五洲新春,机械设备,1.1337,0.2064,58.3,0.1162,False
2022-07-29,90,000404,长虹华意,家用电器,1.1301,0.7453,50.8,-0.0273,False
2022-07-29,91,002090,金智科技,电力设备,1.1278,1.7824,55.1,0.1742,False
2022-07-29,92,002906,华阳集团,汽车,1.1265,0.1095,273.7,-0.0059,False
2022-07-29,93,002454,松芝股份,汽车,1.1159,1.136,64.3,0.0389,False
2022-07-29,94,600481,双良节能,机械设备,1.112,0.1808,285.1,0.1249,False
2022-07-29,95,002909,集泰股份,基础化工,1.1105,0.7878,42.4,0.0713,False
2022-07-29,96,002057,中钢天源,有色金属,1.1086,0.2265,104.7,-0.0092,False
2022-07-29,97,000688,国城矿业,有色金属,1.09,0.1031,215.7,0.168,False
2022-07-29,98,601369,陕鼓动力,机械设备,1.0826,0.9202,218.5,0.0649,False
2022-07-29,99,002765,蓝黛科技,电子,1.0753,0.2385,48.9,0.2102,False
2022-07-29,100,002374,中锐股份,轻工制造,1.0723,0.3762,55.1,0.1977,False
2022-08-31,1,002865,钧达股份,电力设备,4.6757,0.1064,213.2,0.6363,True
2022-08-31,2,603665,康隆达,纺织服饰,3.1922,0.1839,75.0,0.0596,False
2022-08-31,3,603688,石英股份,基础化工,3.0643,0.1306,474.9,0.1042,False
2022-08-31,4,600992,贵绳股份,机械设备,2.8474,0.0871,69.4,0.3672,False
2022-08-31,5,002965,祥鑫科技,汽车,2.5458,0.0852,63.5,-0.0153,False
2022-08-31,6,688070,纵横股份,国防军工,2.3086,0.0866,23.4,0.0196,False
2022-08-31,7,000537,绿发电力,公用事业,2.2905,0.1642,277.3,0.1129,False
2022-08-31,8,002077,大港股份,电子,2.163,0.5384,91.5,0.3073,False
2022-08-31,9,000595,新能股份,机械设备,2.082,0.2385,86.1,0.1556,False
2022-08-31,10,000810,创维数字,家用电器,1.9475,0.0716,224.7,0.0623,False
2022-08-31,11,600256,广汇能源,石油石化,1.769,0.103,834.1,0.1636,False
2022-08-31,12,688560,明冠新材,电力设备,1.722,0.5858,52.4,0.1082,False
2022-08-31,13,600996,贵广网络,传媒,1.6445,0.092,119.3,0.1864,False
2022-08-31,14,002896,中大力德,机械设备,1.6419,0.3929,47.0,0.1792,False
2022-08-31,15,688639,华恒生物,基础化工,1.5629,0.0773,95.7,0.1889,False
2022-08-31,16,600353,旭光电子,电子,1.5119,0.0868,65.2,0.2464,False
2022-08-31,17,300856,科思股份,美容护理,1.4906,0.1756,35.3,0.2005,False
2022-08-31,18,300666,江丰电子,电子,1.4047,0.1784,177.4,0.145,False
2022-08-31,19,600212,绿能慧充,综合,1.3779,0.2046,37.4,0.3918,False
2022-08-31,20,603366,日出东方,家用电器,1.3616,0.9102,69.2,0.3086,False
2022-08-31,21,300820,英杰电气,电力设备,1.334,0.2599,40.5,0.3517,False
2022-08-31,22,300910,瑞丰新材,基础化工,1.3333,0.1806,62.0,0.8079,True
2022-08-31,23,002962,五方光电,电子,1.3061,1.5796,32.6,-0.0947,False
2022-08-31,24,002876,三利谱,电子,1.3038,0.0984,83.9,0.1409,False
2022-08-31,25,002334,英威腾,机械设备,1.2633,0.589,68.9,0.0143,False
2022-08-31,26,300109,新开源,基础化工,1.2605,0.3002,74.7,0.2089,False
2022-08-31,27,603757,大元泵业,机械设备,1.2339,1.1179,45.9,0.1121,False
2022-08-31,28,002715,登云股份,汽车,1.2339,0.2254,27.8,0.1595,False
2022-08-31,29,002868,绿康生化,农林牧渔,1.2302,0.6806,31.2,1.319,True
2022-08-31,30,600106,重庆路桥,交通运输,1.2288,0.1647,72.2,0.1008,False
2022-08-31,31,603088,宁波精达,机械设备,1.2,0.1148,40.2,0.0467,False
2022-08-31,32,300421,力星股份,机械设备,1.1976,0.343,31.4,0.1564,False
2022-08-31,33,688516,奥特维,电力设备,1.1969,0.1906,196.5,0.0459,False
2022-08-31,34,002037,保利联合,基础化工,1.1702,0.078,62.6,0.1653,False
2022-08-31,35,002543,万和电气,家用电器,1.1465,0.4408,74.8,0.272,False
2022-08-31,36,600428,中远海特,交通运输,1.1206,0.8858,165.4,0.0689,False
2022-08-31,37,300041,回天新材,基础化工,1.1062,0.2297,79.8,0.0847,False
2022-08-31,38,603787,新日股份,汽车,1.0958,0.1463,45.1,0.0905,False
2022-08-31,39,600400,红豆股份,纺织服饰,1.0942,0.1197,135.6,-0.0017,False
2022-08-31,40,600586,金晶科技,建筑材料,1.0913,1.0574,154.2,0.1622,False
2022-08-31,41,000593,德龙汇能,公用事业,1.0704,0.9794,34.8,0.1298,False
2022-08-31,42,300056,中创环保,环保,1.0703,0.3188,36.4,0.0425,False
2022-08-31,43,688686,奥普特,机械设备,1.0682,0.2326,55.4,0.1254,False
2022-08-31,44,002090,金智科技,电力设备,1.0678,0.0948,53.6,0.0679,False
2022-08-31,45,300833,浩洋股份,机械设备,1.0585,0.4744,23.0,0.0694,False
2022-08-31,46,001205,盛航股份,交通运输,1.0537,0.1654,33.4,0.169,False
2022-08-31,47,002517,恺英网络,传媒,1.0526,0.7019,126.6,0.0567,False
2022-08-31,48,688596,正帆科技,机械设备,1.0324,0.828,56.1,0.7562,True
2022-08-31,49,002112,三变科技,电力设备,1.0174,0.1279,24.2,0.0463,False
2022-08-31,50,600778,友好集团,商贸零售,1.0104,0.3803,24.0,0.0777,False
2022-08-31,51,003043,华亚智能,电子,1.0033,0.0711,22.7,0.1427,False
2022-08-31,52,002329,皇氏集团,食品饮料,1.0,1.2666,43.9,0.0175,False
2022-08-31,53,300787,海能实业,电子,1.0,0.0883,34.1,0.0343,False
2022-08-31,54,688559,海目星,机械设备,0.9975,0.1579,107.0,0.1233,False
2022-08-31,55,002920,德赛西威,计算机,0.9965,0.1847,843.1,0.0461,False
2022-08-31,56,002148,北纬科技,通信,0.995,1.3596,35.9,0.0324,False
2022-08-31,57,002733,雄韬股份,电力设备,0.9938,0.1433,72.5,0.0991,False
2022-08-31,58,300554,三超新材,机械设备,0.9811,0.7712,16.1,0.2801,False
2022-08-31,59,300115,长盈精密,电子,0.9655,0.2638,158.6,0.0351,False
2022-08-31,60,300648,星云股份,电力设备,0.9577,0.3121,42.6,0.0956,False
2022-08-31,61,688160,步科股份,机械设备,0.9507,0.9193,10.1,0.1125,False
2022-08-31,62,603308,应流股份,机械设备,0.9497,0.0941,127.8,0.1373,False
2022-08-31,63,688678,福立旺,电子,0.9432,0.1964,22.9,0.1289,False
2022-08-31,64,002860,星帅尔,家用电器,0.9301,0.5004,37.5,0.0459,False
2022-08-31,65,002869,金溢科技,电子,0.93,0.1637,32.1,0.1471,False
2022-08-31,66,688518,联赢激光,机械设备,0.9162,0.3117,96.9,0.097,False
2022-08-31,67,002350,北京科锐,电力设备,0.9136,0.6703,52.0,-0.0072,False
2022-08-31,68,002553,南方精工,汽车,0.913,0.9202,31.7,0.1218,False
2022-08-31,69,688195,腾景科技,电子,0.9055,0.1315,22.8,0.1487,False
2022-08-31,70,603327,福蓉科技,电子,0.8991,0.2239,93.0,0.0847,False
2022-08-31,71,300313,天山生物,农林牧渔,0.8981,0.116,14.8,0.0137,False
2022-08-31,72,002472,双环传动,汽车,0.8925,0.0763,214.8,0.1097,False
2022-08-31,73,300950,德固特,机械设备,0.8904,1.0595,15.2,-0.032,False
2022-08-31,74,002045,国光电器,电子,0.89,1.1913,60.4,0.1699,False
2022-08-31,75,300481,濮阳惠成,电子,0.8773,0.6708,100.8,0.2502,False
2022-08-31,76,605008,长鸿高科,基础化工,0.8769,0.0831,32.9,0.1444,False
2022-08-31,77,603355,莱克电气,家用电器,0.8643,0.0877,188.5,0.0692,False
2022-08-31,78,002434,万里扬,汽车,0.8598,0.1857,142.4,0.0281,False
2022-08-31,79,002250,联化科技,基础化工,0.8561,0.2227,200.3,0.0052,False
2022-08-31,80,002047,宝鹰股份,建筑装饰,0.8554,0.085,61.8,0.132,False
2022-08-31,81,600152,维科技术,电力设备,0.8501,0.3172,45.2,0.7647,True
2022-08-31,82,300691,联合光电,计算机,0.8498,0.5231,36.9,0.1023,False
2022-08-31,83,600933,爱柯迪,汽车,0.8462,0.0905,147.9,0.3815,False
2022-08-31,84,603297,永新光学,电子,0.8462,0.0968,107.1,0.1682,False
2022-08-31,85,688268,华特气体,电子,0.8389,0.2692,30.9,0.3977,False
2022-08-31,86,002580,圣阳股份,电力设备,0.8385,0.7174,34.5,0.1416,False
2022-08-31,87,002801,微光股份,电力设备,0.8385,0.217,33.4,0.0609,False
2022-08-31,88,000009,中国宝安,电力设备,0.8375,0.2783,378.9,0.0418,False
2022-08-31,89,002937,兴瑞科技,电子,0.8371,0.1014,57.7,0.3861,False
2022-08-31,90,300698,万马科技,通信,0.8323,0.5261,26.7,0.4793,False
2022-08-31,91,300403,汉宇集团,家用电器,0.8312,0.2655,31.3,0.1006,False
2022-08-31,92,002847,盐津铺子,食品饮料,0.8312,0.1554,108.1,0.1494,False
2022-08-31,93,300345,华民股份,机械设备,0.8307,0.4374,35.3,0.2188,False
2022-08-31,94,002158,汉钟精机,机械设备,0.8279,0.1471,129.9,0.2265,False
2022-08-31,95,601869,长飞光纤,通信,0.8243,0.5484,160.0,0.1953,False
2022-08-31,96,000503,国新健康,计算机,0.8202,0.4149,97.5,0.1053,False
2022-08-31,97,000530,冰山冷热,机械设备,0.8168,0.43,37.4,0.0364,False
2022-08-31,98,688383,新益昌,机械设备,0.8166,0.2162,35.1,0.2266,False
2022-08-31,99,300769,德方纳米,电力设备,0.8105,0.0886,454.0,0.0342,False
2022-08-31,100,002903,宇环数控,机械设备,0.8075,0.8568,19.6,0.3497,False
2022-09-30,1,300565,科信技术,通信,3.4463,0.003,60.5,0.0665,False
2022-09-30,2,688533,上声电子,汽车,2.7773,-0.0194,23.0,0.1069,False
2022-09-30,3,600026,中远海能,交通运输,2.6831,0.0917,522.3,0.1184,False
2022-09-30,4,002518,科士达,电力设备,2.4809,0.0716,257.9,0.2685,False
2022-09-30,5,603399,永杉锂业,有色金属,2.3024,-0.0115,88.5,0.0736,False
2022-09-30,6,603908,牧高笛,纺织服饰,2.1505,0.0419,60.0,0.0135,False
2022-09-30,7,600996,贵广网络,传媒,1.936,0.0834,149.1,0.2139,False
2022-09-30,8,300910,瑞丰新材,基础化工,1.8494,0.1836,100.6,0.4805,False
2022-09-30,9,002868,绿康生化,农林牧渔,1.8018,0.295,38.6,1.2697,True
2022-09-30,10,688377,迪威尔,机械设备,1.7864,0.3179,43.4,0.1292,False
2022-09-30,11,601975,招商南油,交通运输,1.7809,0.3759,241.4,0.2222,False
2022-09-30,12,000736,中交发展,房地产,1.7792,0.4218,93.5,0.6874,True
2022-09-30,13,300820,英杰电气,电力设备,1.7698,0.0037,48.3,0.139,False
2022-09-30,14,600992,贵绳股份,机械设备,1.7616,0.0552,50.9,0.296,False
2022-09-30,15,002244,滨江集团,房地产,1.7562,0.3896,281.7,0.1236,False
2022-09-30,16,603366,日出东方,家用电器,1.6073,-0.0185,76.3,-0.013,False
2022-09-30,17,300856,科思股份,美容护理,1.6023,-0.0497,36.9,0.1037,False
2022-09-30,18,688390,固德威,电力设备,1.4734,0.0982,228.7,0.3717,False
2022-09-30,19,600188,兖矿能源,煤炭,1.4241,-0.0326,1500.1,0.0124,False
2022-09-30,20,300109,新开源,基础化工,1.4,0.132,79.5,0.0154,False
2022-09-30,21,002068,黑猫股份,基础化工,1.3945,-0.0263,101.3,0.1243,False
2022-09-30,22,603100,川仪股份,机械设备,1.3842,0.3093,111.4,0.2984,False
2022-09-30,23,002543,万和电气,家用电器,1.3694,0.3138,82.6,0.0242,False
2022-09-30,24,301035,,基础化工,1.2844,0.1432,89.2,-0.0261,False
2022-09-30,25,003023,彩虹集团,家用电器,1.2443,1.2494,17.3,0.1953,False
2022-09-30,26,600256,广汇能源,石油石化,1.2236,-0.0071,810.3,0.0441,False
2022-09-30,27,600152,维科技术,电力设备,1.2074,0.3955,52.6,0.7898,True
2022-09-30,28,688600,皖仪科技,环保,1.1824,0.0794,15.6,0.6474,True
2022-09-30,29,300345,华民股份,机械设备,1.1716,-0.0526,41.9,0.1012,False
2022-09-30,30,300776,帝尔激光,电力设备,1.1668,0.1108,173.4,0.0831,False
2022-09-30,31,002896,中大力德,机械设备,1.1641,0.1001,39.1,0.1091,False
2022-09-30,32,002805,丰元股份,电力设备,1.1559,0.1561,62.9,0.116,False
2022-09-30,33,000593,德龙汇能,公用事业,1.1514,0.8431,36.2,0.0872,False
2022-09-30,34,601225,陕西煤业,煤炭,1.1145,0.0132,2210.2,0.0151,False
2022-09-30,35,000620,盈新发展,房地产,1.0809,1.3867,68.4,0.0444,False
2022-09-30,36,000983,山西焦煤,煤炭,1.0642,0.0297,614.7,0.0173,False
2022-09-30,37,601001,晋控煤业,煤炭,1.0603,0.0531,294.2,0.016,False
2022-09-30,38,603757,大元泵业,机械设备,1.0562,0.1217,42.2,0.1021,False
2022-09-30,39,000965,天保基建,房地产,1.0452,0.264,51.1,0.2633,False
2022-09-30,40,600325,华发股份,房地产,1.0277,0.4509,209.4,0.1526,False
2022-09-30,41,003021,兆威机电,电力设备,1.01,0.1304,30.9,0.244,False
2022-09-30,42,688516,奥特维,电力设备,0.9969,0.0212,178.6,0.0647,False
2022-09-30,43,300698,万马科技,通信,0.9966,0.0147,29.2,0.3576,False
2022-09-30,44,002084,海鸥住工,轻工制造,0.9821,0.9026,44.3,-0.0991,False
2022-09-30,45,688776,国光电气,国防军工,0.9761,0.3127,55.7,0.053,False
2022-09-30,46,300699,光威复材,国防军工,0.9703,0.0473,423.0,-0.0144,False
2022-09-30,47,300763,锦浪科技,电力设备,0.961,-0.0402,663.5,0.0068,False
2022-09-30,48,603308,应流股份,机械设备,0.9582,0.1879,128.4,0.134,False
2022-09-30,49,688138,清溢光电,电子,0.9501,0.0634,16.4,0.1479,False
2022-09-30,50,601869,长飞光纤,通信,0.9475,0.3125,171.2,0.0915,False
2022-09-30,51,300633,开立医疗,医药生物,0.9362,-0.0027,116.3,0.3171,False
2022-09-30,52,002003,伟星股份,纺织服饰,0.9275,0.2549,99.3,0.0427,False
2022-09-30,53,300203,聚光科技,环保,0.9215,-0.0172,139.6,0.365,False
2022-09-30,54,300986,志特新材,建筑装饰,0.9138,-0.0094,24.9,0.1852,False
2022-09-30,55,601666,平煤股份,煤炭,0.9137,-0.0202,313.8,0.0103,False
2022-09-30,56,600153,建发股份,交通运输,0.9044,0.1274,392.7,0.138,False
2022-09-30,57,601872,招商轮船,交通运输,0.8973,0.2156,545.7,0.2197,False
2022-09-30,58,688258,卓易信息,计算机,0.8772,-0.0007,17.9,0.3625,False
2022-09-30,59,600027,华电国际,公用事业,0.8764,0.1348,486.3,0.1337,False
2022-09-30,60,002037,保利联合,基础化工,0.8678,0.5843,55.5,0.1425,False
2022-09-30,61,600875,东方电气,电力设备,0.8518,0.131,410.0,0.2508,False
2022-09-30,62,603136,天目湖,社会服务,0.8515,-0.0134,48.7,0.2424,False
2022-09-30,63,600536,中国软件,计算机,0.8477,0.3237,276.9,0.7209,True
2022-09-30,64,605598,上海港湾,建筑装饰,0.8394,0.7442,12.9,0.3586,False
2022-09-30,65,601898,中煤能源,煤炭,0.839,0.0251,974.5,0.0497,False
2022-09-30,66,600123,兰花科创,煤炭,0.8358,0.0166,178.2,0.0239,False
2022-09-30,67,688358,祥生医疗,医药生物,0.8276,-0.0152,10.6,0.3629,False
2022-09-30,68,688085,三友医疗,医药生物,0.8241,0.1762,27.8,0.2115,False
2022-09-30,69,002334,英威腾,机械设备,0.8014,0.0073,55.1,0.2744,False
2022-09-30,70,001979,,房地产,0.8005,0.1274,1265.5,0.0451,False
2022-09-30,71,688686,奥普特,机械设备,0.7962,-0.0394,48.1,0.1062,False
2022-09-30,72,000688,国城矿业,有色金属,0.7864,0.1319,187.6,0.1588,False
2022-09-30,73,002919,名臣健康,美容护理,0.7791,0.0092,46.8,0.3673,False
2022-09-30,74,002468,申通快递,交通运输,0.779,0.2949,191.6,0.121,False
2022-09-30,75,688501,青达环保,环保,0.7777,0.6126,14.5,0.562,True
2022-09-30,76,300855,图南股份,有色金属,0.7745,0.0407,75.5,0.2121,False
2022-09-30,77,603619,中曼石油,石油石化,0.771,0.034,83.3,0.095,False
2022-09-30,78,002685,华东重机,机械设备,0.7551,0.2105,35.0,0.193,False
2022-09-30,79,002847,盐津铺子,食品饮料,0.7534,0.0533,103.9,0.2157,False
2022-09-30,80,002149,西部材料,有色金属,0.7471,0.2925,76.4,0.0851,False
2022-09-30,81,000868,安凯客车,汽车,0.7449,0.4516,44.8,0.1894,False
2022-09-30,82,688301,奕瑞科技,医药生物,0.7439,0.1831,213.8,-0.0033,False
2022-09-30,83,688677,海泰新光,医药生物,0.7427,0.9025,58.8,0.2553,False
2022-09-30,84,601965,中国汽研,汽车,0.7354,0.4198,184.5,0.0885,False
2022-09-30,85,300751,迈为股份,电力设备,0.7311,-0.0448,572.3,0.079,False
2022-09-30,86,688636,智明达,国防军工,0.7289,0.2214,38.3,0.1589,False
2022-09-30,87,600428,中远海特,交通运输,0.727,0.1695,134.7,0.3125,False
2022-09-30,88,003000,劲仔食品,食品饮料,0.7261,0.4236,26.7,0.0646,False
2022-09-30,89,000948,南天信息,计算机,0.7247,1.0301,56.7,0.6392,True
2022-09-30,90,600778,友好集团,商贸零售,0.7188,0.2931,20.5,0.1652,False
2022-09-30,91,300871,回盛生物,农林牧渔,0.7171,0.2531,21.9,0.1198,False
2022-09-30,92,003027,同兴科技,环保,0.6967,1.1919,16.9,0.3457,False
2022-09-30,93,603330,天洋新材,基础化工,0.6915,-0.0196,41.7,0.1026,False
2022-09-30,94,600230,沧州大化,基础化工,0.6843,0.3795,81.5,0.2901,False
2022-09-30,95,605108,同庆楼,社会服务,0.6806,0.0375,20.5,0.5128,True
2022-09-30,96,003002,壶化股份,基础化工,0.6756,0.2493,12.8,0.4357,False
2022-09-30,97,002389,航天彩虹,国防军工,0.6726,0.4657,194.3,0.2907,False
2022-09-30,98,603826,坤彩科技,基础化工,0.6721,-0.0395,284.0,0.0227,False
2022-09-30,99,002987,京北方,计算机,0.6718,0.5722,34.0,0.3196,False
2022-09-30,100,300566,激智科技,电子,0.6584,-0.0195,48.2,0.317,False
2022-10-31,1,002432,九安医疗,医药生物,7.5208,0.2449,238.1,0.3152,False
2022-10-31,2,300910,瑞丰新材,基础化工,2.7297,0.1422,132.1,0.0813,False
2022-10-31,3,300260,新莱应材,机械设备,2.4678,0.1489,164.9,-0.0233,False
2022-10-31,4,300990,同飞股份,机械设备,2.3767,0.1956,26.5,0.0664,False
2022-10-31,5,688600,皖仪科技,环保,2.2465,0.6746,23.2,-0.0148,False
2022-10-31,6,002101,广东鸿图,汽车,2.2429,0.0793,118.9,0.2247,False
2022-10-31,7,600536,中国软件,计算机,2.115,0.4477,458.9,0.1034,False
2022-10-31,8,603100,川仪股份,机械设备,1.8255,0.2511,132.0,0.0957,False
2022-10-31,9,603505,金石资源,基础化工,1.8166,0.098,198.5,0.1157,False
2022-10-31,10,688676,金盘科技,电力设备,1.7468,0.0434,72.7,0.1518,False
2022-10-31,11,300298,三诺生物,医药生物,1.7461,0.4464,171.7,0.0079,False
2022-10-31,12,688063,派能科技,电力设备,1.7178,0.0735,255.0,0.1751,False
2022-10-31,13,002317,众生药业,医药生物,1.6601,0.6046,149.8,0.8559,True
2022-10-31,14,601975,招商南油,交通运输,1.6124,0.0318,226.8,0.1419,False
2022-10-31,15,605117,德业股份,家用电器,1.5832,0.1109,266.1,0.2061,False
2022-10-31,16,603283,赛腾股份,机械设备,1.5722,0.5481,65.9,0.1628,False
2022-10-31,17,002335,科华数据,电力设备,1.5646,0.053,169.9,0.2585,False
2022-10-31,18,688639,华恒生物,基础化工,1.5622,0.0261,99.9,0.1951,False
2022-10-31,19,002349,精华制药,医药生物,1.5462,0.7464,107.3,0.2492,False
2022-10-31,20,002907,华森制药,医药生物,1.5068,1.4281,73.6,0.2851,False
2022-10-31,21,000948,南天信息,计算机,1.4954,0.8387,84.5,0.105,False
2022-10-31,22,600522,中天科技,通信,1.4917,0.087,749.9,-0.0296,False
2022-10-31,23,688258,卓易信息,计算机,1.4897,0.0823,23.8,-0.0077,False
2022-10-31,24,688663,新风光,电力设备,1.4537,0.1276,42.8,0.1119,False
2022-10-31,25,688501,青达环保,环保,1.4497,0.0246,20.1,0.1335,False
2022-10-31,26,000756,新华制药,医药生物,1.4473,0.5713,78.1,1.5743,True
2022-10-31,27,603529,爱玛科技,汽车,1.4403,0.2039,87.5,-0.0063,False
2022-10-31,28,603086,先达股份,基础化工,1.4303,0.1115,46.4,0.0554,False
2022-10-31,29,300203,聚光科技,环保,1.412,0.9059,174.6,0.0,False
2022-10-31,30,003033,征和工业,汽车,1.4014,0.2986,11.1,0.1498,False
2022-10-31,31,300633,开立医疗,医药生物,1.3899,0.5999,143.9,-0.0368,False
2022-10-31,32,300395,菲利华,国防军工,1.3835,0.0584,320.1,-0.006,False
2022-10-31,33,688617,惠泰医疗,医药生物,1.3675,0.9378,152.4,0.0435,False
2022-10-31,34,301018,申菱环境,机械设备,1.3574,0.0601,37.1,0.0766,False
2022-10-31,35,002244,滨江集团,房地产,1.3435,0.1189,238.8,0.3215,False
2022-10-31,36,000999,华润三九,医药生物,1.3374,0.3392,532.6,0.0921,False
2022-10-31,37,002937,兴瑞科技,电子,1.3229,0.0589,72.9,0.1281,False
2022-10-31,38,603668,天马科技,农林牧渔,1.3141,0.1741,66.4,0.4443,False
2022-10-31,39,603348,文灿股份,汽车,1.2827,0.0437,174.5,0.1811,False
2022-10-31,40,603676,卫信康,医药生物,1.2757,0.5282,65.8,0.1117,False
2022-10-31,41,002897,意华股份,通信,1.2751,0.1705,80.9,0.3282,False
2022-10-31,42,603606,东方电缆,电力设备,1.2678,0.071,530.0,-0.0077,False
2022-10-31,43,300718,长盛轴承,机械设备,1.2122,0.2302,45.3,0.1055,False
2022-10-31,44,002987,京北方,计算机,1.2062,0.3325,44.5,-0.005,False
2022-10-31,45,002837,英维克,机械设备,1.194,0.1762,120.5,0.0635,False
2022-10-31,46,600129,太极集团,医药生物,1.1887,0.3203,182.3,0.1392,False
2022-10-31,47,002885,京泉华,电子,1.1817,0.1972,31.2,0.3287,False
2022-10-31,48,002693,双成药业,医药生物,1.168,0.8885,33.5,0.3604,False
2022-10-31,49,688138,清溢光电,电子,1.1647,0.2739,18.2,0.0341,False
2022-10-31,50,002955,鸿合科技,电子,1.1579,1.0108,55.8,0.0175,False
2022-10-31,51,688358,祥生医疗,医药生物,1.1552,0.5337,12.6,-0.0089,False
2022-10-31,52,000034,神州数码,计算机,1.147,0.3849,144.9,-0.0087,False
2022-10-31,53,603613,国联股份,商贸零售,1.1463,0.0676,618.3,0.038,False
2022-10-31,54,002446,盛路通信,国防军工,1.1437,0.52,92.5,0.0525,False
2022-10-31,55,688659,元琛科技,基础化工,1.142,0.2628,15.5,0.5777,True
2022-10-31,56,300199,翰宇药业,医药生物,1.1399,0.1255,73.0,1.2308,True
2022-10-31,57,603383,顶点软件,计算机,1.1385,0.095,76.7,0.2352,False
2022-10-31,58,600152,维科技术,电力设备,1.1314,0.1849,50.8,0.8536,True
2022-10-31,59,603730,岱美股份,汽车,1.1303,0.1866,146.6,0.1901,False
2022-10-31,60,600566,济川药业,医药生物,1.1232,0.6261,292.3,0.0614,False
2022-10-31,61,003043,华亚智能,电子,1.1216,0.1438,23.9,-0.0053,False
2022-10-31,62,300996,普联软件,计算机,1.0977,0.6312,36.6,0.1613,False
2022-10-31,63,600416,湘电股份,电力设备,1.0963,0.1463,143.8,0.0048,False
2022-10-31,64,300730,科创信息,计算机,1.0805,1.5307,29.7,-0.0465,False
2022-10-31,65,688329,艾隆科技,机械设备,1.0733,0.3575,20.6,0.073,False
2022-10-31,66,600557,康缘药业,医药生物,1.0703,0.5446,110.5,0.3574,False
2022-10-31,67,601369,陕鼓动力,机械设备,1.0525,0.3449,216.7,0.074,False
2022-10-31,68,300532,今天国际,计算机,1.0488,0.1226,37.0,0.123,False
2022-10-31,69,603868,飞科电器,家用电器,1.0451,0.0379,345.4,0.0165,False
2022-10-31,70,688677,海泰新光,医药生物,1.0411,0.3806,68.8,0.0456,False
2022-10-31,71,605116,,医药生物,1.0354,0.0895,19.1,0.2206,False
2022-10-31,72,300553,集智股份,机械设备,1.0349,0.244,19.8,0.198,False
2022-10-31,73,688776,国光电气,国防军工,1.0336,0.1978,57.3,-0.0346,False
2022-10-31,74,300845,捷安高科,计算机,1.0236,0.8753,15.1,0.1256,False
2022-10-31,75,300705,九典制药,医药生物,1.0203,0.3274,53.8,0.0369,False
2022-10-31,76,600685,中船防务,国防军工,1.0145,0.0519,220.0,0.0197,False
2022-10-31,77,300586,美联新材,基础化工,1.0136,0.2274,67.8,0.2878,False
2022-10-31,78,301004,嘉益股份,轻工制造,1.0128,0.153,8.5,0.1618,False
2022-10-31,79,002085,万丰奥威,汽车,1.0031,0.1557,147.1,0.0512,False
2022-10-31,80,300593,新雷能,电力设备,1.0005,0.1038,158.7,-0.0133,False
2022-10-31,81,000913,钱江摩托,汽车,0.9951,0.1251,87.2,0.37,False
2022-10-31,82,000915,华特达因,医药生物,0.9925,0.297,111.2,0.0435,False
2022-10-31,83,605108,同庆楼,社会服务,0.9785,0.0982,24.1,0.285,False
2022-10-31,84,002279,久其软件,计算机,0.976,1.2645,51.1,0.3914,False
2022-10-31,85,002603,以岭药业,医药生物,0.9745,0.7841,419.5,0.6982,True
2022-10-31,86,601882,海天精工,机械设备,0.9733,0.7954,147.7,0.1194,False
2022-10-31,87,002782,可立克,电子,0.9648,0.0294,76.2,0.2458,False
2022-10-31,88,301035,,基础化工,0.963,0.0668,78.2,0.0547,False
2022-10-31,89,688636,智明达,国防军工,0.9567,0.2907,43.2,0.0178,False
2022-10-31,90,603908,牧高笛,纺织服饰,0.9538,0.2729,37.2,0.2272,False
2022-10-31,91,300416,苏试试验,社会服务,0.9505,0.212,130.7,-0.0333,False
2022-10-31,92,300354,东华测试,机械设备,0.94,0.6546,31.1,0.1777,False
2022-10-31,93,002685,华东重机,机械设备,0.9388,0.0443,38.7,0.0442,False
2022-10-31,94,300634,彩讯股份,计算机,0.9296,0.8622,79.7,0.0515,False
2022-10-31,95,002389,航天彩虹,国防军工,0.929,0.0859,224.1,0.1191,False
