代码,名称,日期,样本类型,他_收盘,我_收盘,他_rec250,我_rec250,他_r120,我_r120,他_mfrac,我_mfrac,他_gap_hi,我_gap_hi,他_rps60,我_rps60,他_rps250,我_rps250,他_dep,我_dep,他_shr,我_shr,他_cnv,我_cnv,他_平台信号,我_三条全中,我_突破买点,补_相对MA250,补_距一年高点天数,补_行业
300750,宁德时代,2022-06-30,月末观察,273.9572654063925,274.95,0.4491268854408823,0.44908822599346454,-0.08718009841815777,-0.08718170047475182,0.43333333333333335,0.43333333333333335,-0.223834136877615,-0.22383130081300817,61.2978515625,61.871476888387825,73.4533462524414,73.635477582846,0.465986923400435,0.4659752,1.4136544298985423,1.4136544,0.9892735190719414,0.98922783,无平台信号,False,False,0.010701414651145269,138.0,电力设备
600066,宇通客车,2022-06-30,月末观察,6.629131935532869,6.63,0.269881176857921,0.2701149425287357,-0.1657064202143349,-0.16603773584905668,0.30833333333333335,0.30833333333333335,-0.2965597280941723,-0.29617834394904463,71.5686264038086,72.17587373167981,14.984786987304688,15.692007797270954,,,,,,,无平台信号,False,False,-0.12139812988995613,237.0,汽车
300308,中际旭创,2022-07-29,月末观察,23.309371347971602,23.31,0.14800447594181243,0.14827586206896548,-0.07172155869224295,-0.07168458781362008,0.425,0.425,-0.24939030338503576,-0.24927536231884062,22.268712997436523,22.465876034907136,51.71550369262695,52.14664737095996,,,,,,,无平台信号,False,False,-0.06356508925658877,240.0,通信
300476,胜宏科技,2022-07-29,月末观察,15.335494705737505,15.34,0.08015321322173374,0.08028169014084519,-0.3921443397732717,-0.3919936583432422,0.26666666666666666,0.26666666666666666,-0.5028078882068694,-0.5025940337224384,9.948861122131348,10.382635936451107,22.263961791992188,22.74481427882296,0.5524187991547985,0.55254775,0.7718929922441247,0.77189296,0.5523683515591653,0.55229455,无平台信号,False,False,-0.3312477330431629,155.0,电子
300750,宁德时代,2022-07-29,月末观察,260.92603880663677,261.87,0.3801967886684323,0.38015178665542315,-0.11546323886078591,-0.11545347069751732,0.475,0.475,-0.26075373901460863,-0.2607554200542005,78.59135437011719,78.74244797493847,48.66015625,49.083453931500244,0.465986923400435,0.4659752,1.380965424469431,1.3809655,0.9784404081368697,0.9783955,无平台信号,False,False,-0.03873571667066533,159.0,电力设备
600066,宇通客车,2022-07-29,月末观察,6.038997323472257,6.04,0.15683457543922663,0.15708812260536398,-0.16495268547725006,-0.16459197786998625,0.26666666666666666,0.26666666666666666,-0.3456635460224484,-0.34561213434452875,37.49419021606445,37.70418438129335,13.523666381835938,13.892908827785819,,,,,,,无平台信号,False,False,-0.17349943622809227,224.0,汽车
300308,中际旭创,2022-08-31,月末观察,20.843476451974613,20.84,0.026557254755688264,0.026600985221674867,-0.15280428492273568,-0.15284552845528465,0.44166666666666665,0.44166666666666665,-0.3193352129396051,-0.3193990855649902,10.103567123413086,10.031138790035588,25.826343536376953,25.957649298120387,,,,,,,无平台信号,False,False,-0.147557613488551,162.0,通信
300476,胜宏科技,2022-08-31,月末观察,15.754431256669129,15.75,0.10966094481486732,0.10915492957746475,-0.3788612721353134,-0.3789432176656151,0.3416666666666667,0.3416666666666667,-0.4892255452527099,-0.4892996108949417,27.456846237182617,27.379893238434168,21.164281845092773,21.29431358553414,0.5524187991547985,0.55254775,0.9439355967069923,0.9439356,0.5461292772939923,0.54605407,无平台信号,False,False,-0.2968825334014278,178.0,电子
300750,宁德时代,2022-08-31,月末观察,247.7926065080595,248.69,0.31072606368600275,0.31068831031938426,0.060494718194344044,0.06046650462666836,0.525,0.525,-0.29796290665855896,-0.2979618337850045,62.41657257080078,62.21085409252669,52.98470687866211,52.98596240780395,0.465986923400435,0.4659752,1.3541050657769647,1.3541051,0.9627991745978632,0.9627576,无平台信号,False,False,-0.08560345906552347,182.0,电力设备
600066,宇通客车,2022-08-31,月末观察,5.878065724207647,5.88,0.12600640507617245,0.12643678160919536,-0.07673996269755579,-0.07692307692307698,0.325,0.325,-0.3631007804432106,-0.36294691224268694,22.600690841674805,22.77580071174377,16.428218841552734,16.535807756364502,,,,,,,无平台信号,False,False,-0.16878710771840533,247.0,汽车
300308,中际旭创,2022-09-30,月末观察,18.539652043613778,18.54,0.0,0.0,-0.14988192804556177,-0.14993122420907834,0.44166666666666665,0.44166666666666665,-0.39456892714052527,-0.394513389941215,41.38010025024414,41.08132062929315,39.3924560546875,39.57939508506616,,,,,,,无平台信号,False,False,-0.22662866829961759,183.0,通信
300476,胜宏科技,2022-09-30,月末观察,13.029329557580235,13.03,0.0,0.0,-0.37750192455735176,-0.3774486383182035,0.35833333333333334,0.35833333333333334,-0.5775760741804883,-0.5774967574578469,31.22420883178711,30.977177044094837,8.451739311218262,8.695652173913043,0.5856589165328667,0.5856688,0.93755106187769,0.9375511,0.5229042813643946,0.52285874,无平台信号,False,False,-0.39869346195663213,199.0,电子
300750,宁德时代,2022-09-30,月末观察,205.98025512013766,206.73,0.08955506298318627,0.08954358595973422,-0.18889604378798253,-0.18888060579903487,0.425,0.425,-0.41642415555459034,-0.41641260162601634,7.381935119628906,7.267892754265455,46.202842712402344,46.36105860113421,0.465986923400435,0.4659752,1.346555677423217,1.3465557,0.9320847848071917,0.932043,无平台信号,False,False,-0.23094207271025502,203.0,电力设备
600066,宇通客车,2022-09-30,月末观察,5.372303018557607,5.37,0.02912214540121494,0.028735632183908066,-0.06979764094794938,-0.0709342560553633,0.35833333333333334,0.35833333333333334,-0.36856796562236027,-0.36897767332549936,21.435121536254883,20.93950808774651,22.09701156616211,22.32986767485822,,,,,,,无平台信号,False,False,-0.21311763671531558,234.0,汽车
300308,中际旭创,2022-10-31,月末观察,20.81469758033828,20.81,0.15323934206109424,0.1529085872576177,-0.07573311810599959,-0.07593250444049737,0.525,0.525,-0.32027501607557995,-0.3203788373612019,50.696189880371094,50.57395143487858,51.78962707519531,51.9962423673086,,,,,,,无平台信号,False,False,-0.12137297189575713,199.0,通信
300476,胜宏科技,2022-10-31,月末观察,13.07766839038004,13.08,0.06757645511344967,0.06775510204081625,-0.17465361637218757,-0.1742424242424242,0.38333333333333336,0.38333333333333336,-0.5760088807627006,-0.5758754863813229,37.68545913696289,37.50551876379691,2.337472677230835,2.5364020666979803,0.6143063972045912,0.6143312,0.9244706956595964,0.9244707,0.5101582163147116,0.5101159,无平台信号,False,False,-0.3728134781808139,215.0,电子
300750,宁德时代,2022-10-31,月末观察,191.58969272605458,192.28,0.020191025606139057,0.02016129032258074,-0.0067819959202054525,-0.006818181818181834,0.475,0.475,-0.4571949789341093,-0.4572041553748871,9.860762596130371,9.823399558498897,13.172632217407227,13.48050728041334,0.465986923400435,0.4659752,1.3360917509388615,1.3360918,0.9117850158855814,0.91174644,无平台信号,False,False,-0.27408835191930936,219.0,电力设备
600066,宇通客车,2022-10-31,月末观察,5.433550772840837,5.43,0.040854808296668654,0.04022988505747116,-0.009738595592004184,-0.010928961748634003,0.375,0.375,-0.361369229074081,-0.3619271445358402,53.34398651123047,52.980132450331126,13.830046653747559,14.020666979802723,,,,,,,无平台信号,False,False,-0.18252931151805663,246.0,汽车
300308,中际旭创,2022-11-30,月末观察,20.35272095670248,20.35,0.12764350453172213,0.12742382271468156,-0.15792442188381262,-0.1580471659081506,0.49166666666666664,0.49166666666666664,-0.3353613295741207,-0.3354016982364467,48.61205291748047,48.48220135400743,43.51696014404297,43.5802182493615,,,,,,,无平台信号,False,False,-0.13048902835246667,221.0,通信
300476,胜宏科技,2022-11-30,月末观察,13.700030862677501,13.7,0.11838211114764863,0.11836734693877538,-0.18714149139579384,-0.18694362017804167,0.48333333333333334,0.48333333333333334,-0.5558312655086848,-0.5557717250324254,21.033626556396484,21.118148067263594,1.6117392778396606,1.62526120269329,0.6143063972045912,0.6143312,0.9151488282280923,0.91514885,0.48480918445592536,0.48477566,无平台信号,False,False,-0.30595380185335663,237.0,电子
300750,宁德时代,2022-11-30,月末观察,197.81913006923187,198.53,0.053361996244795984,0.053321307300509435,-0.15993923611111105,-0.15994583844624044,0.38333333333333336,0.38333333333333336,-0.4395459612850917,-0.43956074977416437,6.003159523010254,6.114872242847783,9.598267555236816,9.798003250522406,0.465986923400435,0.4659752,1.3183665210068636,1.3183665,0.8810759362934437,0.8810387,无平台信号,False,False,-0.21786764869260622,241.0,电力设备
600066,宇通客车,2022-11-30,月末观察,6.100401322026617,6.1,0.16859716859716833,0.1685823754789273,-0.007473689562255581,-0.008130081300813163,0.39166666666666666,0.39166666666666666,-0.2519303354856014,-0.25153374233128845,70.6161117553711,70.75780738152434,28.193408966064453,28.34919897840724,,,,,,,无平台信号,False,False,-0.050713676570368627,237.0,汽车
300308,中际旭创,2022-12-30,月末观察,19.215198188340228,19.22,0.06461899966431695,0.06481994459833795,-0.10346289752650162,-0.10312645823611766,0.425,0.425,-0.3725082851065934,-0.37230568256041807,49.529991149902344,49.945875730677635,17.838354110717773,18.246828143021915,,,,,,,无平台信号,False,False,-0.15338004866523014,243.0,通信
300476,胜宏科技,2022-12-30,月末观察,12.600322416481985,12.6,0.028609010194015294,0.02857142857142847,-0.19099961205224347,-0.19127086007702188,0.38333333333333336,0.38333333333333336,-0.5878787878787879,-0.5878312070657508,24.127126693725586,24.507469149166486,1.099952220916748,1.314878892733564,,,,,,,无平台信号,False,False,-0.31170709750160597,248.0,电子
300750,宁德时代,2022-12-30,月末观察,202.1424311293861,202.88,0.07638303083077091,0.07640067911714765,-0.2836004708865344,-0.2835905222642042,0.325,0.325,-0.3665972778222578,-0.3665938182953481,28.267681121826172,28.75081186403984,19.392635345458984,19.792387543252595,,,,,,,无平台信号,False,False,-0.16366493501996437,248.0,电力设备
600066,宇通客车,2022-12-30,月末观察,5.755570215641187,5.76,0.10254107928526524,0.10344827586206895,-0.13775104161790197,-0.13772455089820357,0.39166666666666666,0.39166666666666666,-0.28855884738692117,-0.2880098887515451,61.1235466003418,61.64754275817277,32.56814956665039,33.102652825836216,,,,,,,无平台信号,False,False,-0.0780518723870135,237.0,汽车
300308,中际旭创,2023-01-31,月末观察,20.68746467415662,20.69,0.146189996643169,0.14626038781163442,-0.11248294236142686,-0.11239811239811226,0.475,0.475,-0.26993799444088096,-0.2699364855328158,16.32880401611328,16.961206896551726,25.02968406677246,25.67629527739569,,,,,,,无平台信号,False,False,-0.06373481567024653,248.0,通信
300476,胜宏科技,2023-01-31,月末观察,13.83699088894361,13.84,0.12956264386714889,0.12979591836734694,-0.09771473601260838,-0.09778357235984358,0.4666666666666667,0.4666666666666667,-0.534395120298204,-0.5343203230148048,37.40253829956055,37.7801724137931,1.4010924100875854,1.9027968821641448,,,,,,,无平台信号,False,False,-0.20039933813401867,247.0,电子
300750,宁德时代,2023-01-31,月末观察,239.02335754916515,239.89,0.2727693270565188,0.2727610356536503,-0.08394210619087705,-0.08393477679764771,0.39166666666666666,0.39166666666666666,-0.23226039426817457,-0.23225372847724512,86.16618347167969,86.35775862068965,37.21206283569336,37.94131132508024,,,,,,,无平台信号,False,False,0.0076891694984515535,248.0,电力设备
600066,宇通客车,2023-01-31,月末观察,6.360860522001476,6.36,0.21849091616533456,0.21839080459770122,0.053297456728157,0.052980132450331174,0.5,0.5,-0.19212985930585613,-0.19186785260482841,74.35954284667969,74.74137931034483,32.272621154785156,32.943603851444294,,,,,,,无平台信号,False,False,0.037879331840702024,249.0,汽车
300308,中际旭创,2023-02-28,月末观察,25.236041070151078,25.24,0.3982040953340049,0.39833795013850404,0.17820521886712393,0.17833800186741344,0.5333333333333333,0.5333333333333333,-0.07577522604981424,-0.07579641157085315,90.73213958740234,90.77846879691187,55.60527420043945,55.96810933940775,,,,,,,无平台信号,False,False,0.1510691626564704,248.0,通信
300476,胜宏科技,2023-02-28,月末观察,16.914563243864404,16.91,0.3807957908582704,0.38040816326530624,0.0864165588615784,0.08606294155427108,0.49166666666666664,0.49166666666666664,-0.38054141771778405,-0.38081288905162936,89.25016784667969,89.32018014153978,4.0508713722229,4.646924829157175,,,,,,,无平台信号,False,False,0.023154389217368676,241.0,电子
300750,宁德时代,2023-02-28,月末观察,207.52867145728513,208.28,0.1050640833764187,0.1050509337860781,-0.20178473150404885,-0.20177825470432686,0.38333333333333336,0.38333333333333336,-0.28214102632090654,-0.2821396567174467,57.973899841308594,58.54600042890843,12.364578247070312,13.029612756264235,,,,,,,无平台信号,False,False,-0.1064713133018399,165.0,电力设备
600066,宇通客车,2023-02-28,月末观察,7.656125529674887,7.66,0.4666127921941874,0.46743295019157105,0.28571053736356,0.28739495798319337,0.6083333333333333,0.6083333333333333,0.0,0.0,94.95687103271484,95.06755307741798,63.306640625,63.62186788154898,,,,,,,无平台信号,False,False,0.2610963306377261,0.0,汽车
300308,中际旭创,2023-03-31,月末观察,41.87174355340354,41.87,1.3199060087277612,1.3196675900277004,1.1978056924789318,1.1979002624671913,0.6583333333333333,0.6583333333333333,0.0,0.0,99.51595306396484,99.53081680528898,97.24298858642578,97.21719457013575,,,,,,,无平台信号,False,False,0.8780029208395079,0.0,通信
300476,胜宏科技,2023-03-31,月末观察,17.410036280062382,17.41,0.4212430121670503,0.4212244897959183,0.30989543870283387,0.3100075244544771,0.5833333333333334,0.5833333333333334,-0.2951153877517737,-0.2951417004048583,92.9813003540039,93.11153764128812,7.009346008300781,7.918552036199094,,,,,,,无平台信号,False,False,0.10466459058249633,249.0,电子
300750,宁德时代,2023-03-31,月末观察,208.6324930045585,209.39,0.11094179433453966,0.11094015280135827,-0.030905810862134397,-0.030915906882029054,0.43333333333333335,0.43333333333333335,-0.2783228155768859,-0.278313917419177,35.225521087646484,35.977820430795475,14.929906845092773,15.859728506787329,,,,,,,无平台信号,False,False,-0.08206502621719436,188.0,电力设备
600066,宇通客车,2023-03-31,月末观察,9.449497273712934,9.45,0.8101523450360657,0.8103448275862069,0.7514407344125569,0.7499999999999998,0.7333333333333333,0.7333333333333333,0.0,0.0,97.9097900390625,97.95265515035189,92.8504638671875,92.9185520361991,,,,,,,无平台信号,False,False,0.5253646347841243,0.0,汽车
300308,中际旭创,2023-04-28,月末观察,63.97997567992206,63.98,2.544813695871098,2.5445983379501382,2.0518026154179614,2.052480916030534,0.6916666666666667,0.6916666666666667,0.0,0.0,99.77997589111328,99.78595890410958,99.62747192382812,99.61573236889693,,,,,,,无平台信号,False,False,1.599587186529929,0.0,通信
300476,胜宏科技,2023-04-28,月末观察,18.024342280226545,18.02,0.4713909898059847,0.4710204081632652,0.31835592221567466,0.31821506949524503,0.675,0.675,-0.1755113322277504,-0.17566331198536134,93.33333587646484,93.45034246575342,30.40744972229004,31.21609403254973,,,,,,,无平台信号,False,False,0.1543290542444975,16.0,电子
300750,宁德时代,2023-04-28,月末观察,214.90792291220555,215.69,0.1443576695964517,0.14436544991511036,0.06836369179178425,0.06840697444026156,0.475,0.475,-0.2566155804210639,-0.2566002619425105,34.67546844482422,35.38099315068493,48.96391296386719,49.5253164556962,,,,,,,无平台信号,False,False,-0.04103630145987991,207.0,电力设备
600066,宇通客车,2023-04-28,月末观察,10.353682870746232,10.35,0.9833587740564484,0.9827586206896552,0.8711808889139889,0.8253968253968254,0.8583333333333333,0.8583333333333333,-0.022437930576659215,-0.022662889518413665,97.97579956054688,98.05222602739725,95.85564422607422,95.93128390596745,,,,,,,无平台信号,False,False,0.5976068312741956,2.0,汽车
300308,中际旭创,2023-05-31,月末观察,76.42153629154328,76.42,3.234138972809668,3.2337950138504157,2.754855994641661,2.7552825552825553,0.725,0.725,-0.013761288557019302,-0.013808233320428354,99.9124755859375,99.91462113127001,99.65277862548828,99.63988296196263,,,,,,,无平台信号,False,False,1.7501713009080393,1.0,通信
300476,胜宏科技,2023-05-31,月末观察,27.54306410572109,27.54,1.2484380138112465,1.2481632653061223,1.010438106439283,1.01021897810219,0.6083333333333333,0.6083333333333333,0.0,0.0,98.38074493408203,98.39914621131271,92.06018829345703,92.0549178483007,,,,,,,无平台信号,False,False,0.742821776539113,0.0,电子
300750,宁德时代,2023-05-31,月末观察,205.89338027613928,206.64,0.09635636343846099,0.09634974533106955,0.04081632653061207,0.0408502493325944,0.5583333333333333,0.5583333333333333,-0.2877976348305671,-0.28779210036534086,68.49015045166016,68.8580576307364,35.717594146728516,36.52937204591492,,,,,,,无平台信号,False,False,-0.08371503005329561,227.0,电力设备
600066,宇通客车,2023-05-31,月末观察,10.746637212639914,10.75,1.0176298034614257,1.0168855534709191,0.8378356713426856,0.7622950819672132,0.8416666666666667,0.8416666666666667,-0.01733005686201683,-0.017367458866544783,96.58643341064453,96.62753468516541,93.19444274902344,93.20279090704479,,,,,,,无平台信号,False,False,0.5638001361597142,15.0,汽车
300308,中际旭创,2023-06-30,月末观察,105.00652921369027,105.01,4.817891910036926,4.8177285318559555,4.536336048554545,4.53558249868213,0.8833333333333333,0.8833333333333333,-0.13264437994194767,-0.13257888650256067,99.91293334960938,99.91507430997876,99.95394897460938,99.91039426523297,,,,,,,无平台信号,False,False,2.134888886235267,6.0,通信
300476,胜宏科技,2023-06-30,月末观察,23.71623984240335,23.72,0.9360407760605065,0.9363265306122448,0.889441591784339,0.8900398406374499,0.7083333333333334,0.7083333333333334,-0.13893967093235837,-0.13870733478576613,95.31998443603516,95.37154989384288,86.16163635253906,86.31272401433692,,,,,,,无平台信号,False,False,0.4406771425517235,20.0,电子
300750,宁德时代,2023-06-30,月末观察,212.98645577435923,213.76,0.13412609866935155,0.13412563667232602,0.052102791942242765,0.05212383718068625,0.5166666666666667,0.5166666666666667,-0.26326209541991497,-0.2632522230647274,65.08489227294922,65.58386411889596,18.3743953704834,19.287634408602152,,,,,,,无平台信号,False,False,-0.045062540898448855,247.0,电力设备
600066,宇通客车,2023-06-30,月末观察,12.194396628936877,12.19,1.2894397183924906,1.2870544090056284,1.0799776137302457,1.1273996509598603,0.8833333333333333,0.8916666666666667,0.0,0.0,94.88463592529297,94.94692144373673,96.84549713134766,96.84139784946237,,,,,,,无平台信号,False,False,0.6801093793932311,0.0,汽车
300308,中际旭创,2023-07-31,月末观察,91.15480389188893,91.15,4.05043638804968,4.049861495844875,3.0629894679989187,3.061942959001782,0.825,0.825,-0.24705985386848184,-0.24706756980009914,98.9146957397461,98.85810953689997,99.90861511230469,99.888417763892,,,,,,,无平台信号,False,False,1.2744921506939013,27.0,通信
300476,胜宏科技,2023-07-31,月末观察,22.21169367150948,22.21,0.8132193357448205,0.8130612244897959,0.5443215235961347,0.5445062586926286,0.6583333333333333,0.6583333333333333,-0.19356489945155408,-0.19353667392883078,97.13479614257812,97.0606893635018,92.94036865234375,92.92568623075206,,,,,,,无平台信号,False,False,0.29628332632955123,41.0,电子
300750,宁德时代,2023-07-31,月末观察,221.33155108314395,222.13,0.17856268197774106,0.17853353140916806,-0.055746925961454474,-0.05577045696068017,0.49166666666666664,0.49166666666666664,-0.22530273489902874,-0.22532607937504368,61.25461196899414,61.662085007401146,19.945167541503906,20.419549207766124,,,,,,,无平台信号,False,False,0.01635241627686601,226.0,电力设备
600066,宇通客车,2023-07-31,月末观察,11.48286021820772,11.48,1.1558521560574953,1.1538461538461537,0.7710863697705805,0.79375,0.85,0.85,-0.07528058785042013,-0.07568438003220612,72.6720199584961,72.80609008246986,97.6924819946289,97.63445659451016,,,,,,,无平台信号,False,False,0.4912344511529787,19.0,汽车
300308,中际旭创,2023-08-31,月末观察,81.6259680253551,81.63,3.5224907687143334,3.5224376731301934,2.315695563895896,2.315597075548334,0.6666666666666666,0.6666666666666666,-0.325768191372235,-0.3257062613580044,77.18769836425781,77.07019756200084,99.84159088134766,99.82316534040672,,,,,,,无平台信号,False,False,0.775131715947611,50.0,通信
300476,胜宏科技,2023-08-31,月末观察,21.7001076910449,21.7,0.7714567576455111,0.7714285714285714,0.28813964610234355,0.2878338278931749,0.5,0.5,-0.21213893967093245,-0.21205519244734927,19.608686447143555,19.50399327448508,85.6981201171875,85.76480990274094,,,,,,,无平台信号,False,False,0.23457913936748587,64.0,电子
300750,宁德时代,2023-08-31,月末观察,220.21239868104726,221.01,0.1726033361452013,0.17259125636672334,0.07759633899322327,0.07757191613846892,0.5416666666666666,0.5416666666666666,-0.22921995456740674,-0.22923205691567283,79.91829681396484,79.65531736023539,24.05521583557129,24.58001768346596,,,,,,,无平台信号,False,False,0.03134320167456428,249.0,电力设备
600066,宇通客车,2023-08-31,月末观察,10.316340489945997,10.32,0.936843649163978,0.9362101313320825,0.3249122102939701,0.31969309462915607,0.6583333333333333,0.6583333333333333,-0.16922089687452813,-0.1690821256038647,43.64652633666992,43.505674653215635,97.44286346435547,97.43589743589743,0.15987787014527777,,0.6625771322071783,,0.8643005500049648,,无平台信号,False,False,0.2681435459849495,42.0,汽车
300476,胜宏科技,2023-09-12,平台突破日,23.518856275137487,23.52,0.9199276553765208,0.9199999999999999,0.42489322757779124,0.42545454545454553,0.5583333333333333,0.5583333333333333,-0.14610603290676427,-0.14596949891067534,29.954906463623047,29.87203692049507,93.53020477294922,93.54341119435875,0.2467735558748245,0.24677356,0.434611052274704,0.43461105,0.6991033554077148,0.69910336,平台突破（研究）,True,True,0.3240499716275005,72.0,电子
300308,中际旭创,2023-09-28,月末观察,82.46661401262682,82.47,3.569066800939913,3.568975069252077,0.7314358403561776,0.731471761494856,0.5916666666666667,0.5916666666666667,-0.3188244419977979,-0.3187675532793657,12.79641056060791,12.792642140468228,99.88766479492188,99.91218441273327,0.25640967631630573,0.25643596,0.7882391135219843,0.7882391,0.6855151530457143,0.68557614,平台观察,True,False,0.6366095688971549,70.0,通信
300476,胜宏科技,2023-09-28,月末观察,21.99416892391037,21.99,0.7954620190726736,0.7951020408163263,0.006080707573244748,0.005946935041170942,0.5166666666666667,0.5166666666666667,-0.20146252285191957,-0.20152505446623092,30.933561325073242,30.811036789297656,93.41720581054688,93.39187705817783,0.2468826640430858,0.24677356,0.42457559152928226,0.4245756,0.6642290526326937,0.6636574,平台观察,True,False,0.2185633918953065,84.0,电子
300750,宁德时代,2023-09-28,月末观察,189.00899883080885,189.69,0.006449155079049973,0.006419779286926941,-0.05195703996103851,-0.0519766105252637,0.5083333333333333,0.5083333333333333,-0.22847785727695613,-0.22849473298897793,31.275367736816406,31.229096989966553,25.36508560180664,26.103183315038418,,,,,,,无平台信号,False,False,-0.10209487528069905,165.0,电力设备
600066,宇通客车,2023-09-28,月末观察,10.945067436975888,10.95,1.0548841302434733,1.0544090056285178,0.20723468789852828,0.20594713656387653,0.6666666666666666,0.6666666666666666,-0.11858925965071221,-0.1183574879227054,27.878658294677734,28.010033444816052,97.41631317138672,97.34357848518111,0.15987787014527777,,0.648909415576813,,0.7875115704267123,,平台观察,False,False,0.2810014038371549,62.0,汽车
300308,中际旭创,2023-10-31,月末观察,62.491047742105685,62.49,2.338485191778605,2.338141025641026,0.03176032210468405,0.03169886082218931,0.48333333333333334,0.48333333333333334,-0.48382294064658193,-0.483809681149843,1.2728043794631958,1.3291796469366564,99.68798828125,99.6951219512195,0.31816532372968465,0.31817675,0.7911876662403919,0.79118764,0.6377922412019461,0.63777053,平台观察,True,False,0.16122112370675024,87.0,通信
300476,胜宏科技,2023-10-31,月末观察,19.96796618238529,19.97,0.5946598037638726,0.5950479233226837,0.19922583766783597,0.19939939939939944,0.45,0.45,-0.27502742230347366,-0.27487291212781406,37.56894302368164,37.63239875389408,92.4002685546875,92.3780487804878,0.30075016754971773,0.30074304,0.39138507863675515,0.39138508,0.6358687435488519,0.63573796,平台观察,True,False,0.07836593810816717,101.0,电子
300750,宁德时代,2023-10-31,月末观察,172.7838441428778,173.41,0.054682138623744825,0.05467704658800643,-0.1770075213591995,-0.17702054957049984,0.4166666666666667,0.4166666666666667,-0.29470785790275145,-0.2947085858380445,7.721680164337158,7.746625129802701,17.96300506591797,18.466898954703833,,,,,,,无平台信号,False,False,-0.1674188592279624,182.0,电力设备
600066,宇通客车,2023-10-31,月末观察,11.284273749600615,11.28,1.109472208429477,1.108411214953271,0.06851503898448041,0.06818181818181812,0.6083333333333333,0.6083333333333333,-0.09127283708289291,-0.09178743961352664,67.14043426513672,67.10280373831776,98.66280364990234,98.6280487804878,0.15987787014527777,0.1600674,0.6664207931528964,0.6664208,0.8045673085228643,0.8911218,无平台信号,False,False,0.26308434447266227,79.0,汽车
300308,中际旭创,2023-11-30,月末观察,67.5970254413722,67.6,2.611263958569348,2.611111111111111,-0.14489365778884855,-0.14484503478810884,0.45,0.45,-0.44164748273446097,-0.44159920700479105,6.350211143493652,6.422965716646015,99.77861785888672,99.78364344439636,0.32499070430863,0.32497492,0.7730236261873418,0.7730236,0.6073749347447408,0.60732585,平台观察,True,False,0.1636185369252654,109.0,通信
300476,胜宏科技,2023-11-30,月末观察,18.94479422145613,18.95,0.512948367379765,0.5135782747603834,-0.24649523351758384,-0.24622116149562456,0.45,0.45,-0.31217550274223027,-0.31190994916485115,16.160337448120117,16.191656340355227,88.3551025390625,88.40328861964517,0.30075016754971773,0.30074304,0.3726281294212759,0.37262812,0.5855105033479254,0.58550435,平台观察,True,False,-0.006738454055232879,123.0,电子
300750,宁德时代,2023-11-30,月末观察,155.4650884775555,156.03,0.0008883039973683893,0.0008980691513247319,-0.24022876551534655,-0.24021231008959876,0.375,0.375,-0.36540186486993886,-0.36539634766339935,1.0126582384109497,1.1152416356877324,18.352890014648438,18.95283427087841,,,,,,,无平台信号,False,False,-0.24058314336960895,204.0,电力设备
600066,宇通客车,2023-11-30,月末观察,11.135372959213068,11.14,0.9714799446749656,0.9716814159292035,0.022789569610080385,0.022956841138659367,0.5166666666666667,0.5166666666666667,-0.10326387840354312,-0.10305958132045079,79.95780944824219,80.09087154068567,97.91897583007812,97.9229770662051,0.15987787014527777,0.1600674,0.6665878392628334,0.6665878,0.7579269228257377,0.729033,平台观察,True,False,0.18731934413928952,101.0,汽车
300308,中际旭创,2023-12-29,月末观察,80.40816735190205,80.41,3.2956789124453802,3.295405982905983,-0.192350408495489,-0.1923463238248293,0.425,0.425,-0.33582724452006796,-0.335783908805551,46.968421936035156,47.1558120362737,99.8896484375,99.89214840379638,,,,,,,无平台信号,False,False,0.2771803872361376,130.0,通信
300476,胜宏科技,2023-12-29,月末观察,18.149217598292704,18.15,0.44941290011259416,0.4496805111821085,-0.2557198315024366,-0.25553732567678433,0.35,0.35,-0.3410603290676417,-0.3409586056644881,5.705263137817383,5.976916735366859,88.83248901367188,88.89128559102674,0.3341765124000752,0.33437622,0.3362836035971838,0.3362836,0.5326728684657709,0.53261787,平台观察,True,False,-0.0677985253240363,144.0,电子
300750,宁德时代,2023-12-29,月末观察,151.98498443267957,152.54,0.11085795390878883,0.11083600349548495,-0.27391909377212464,-0.273895658796649,0.275,0.275,-0.37960741776007,-0.3795908406881686,3.936842203140259,4.204451772464963,11.322004318237305,11.906816220880069,,,,,,,无平台信号,False,False,-0.23965691150571466,225.0,电力设备
600066,宇通客车,2023-12-29,月末观察,10.961629329715741,10.96,0.9407192254495158,0.9398230088495576,-0.1059385752516886,-0.10603588907014672,0.45,0.45,-0.11725552368010472,-0.11755233494363926,56.715789794921875,56.615828524319866,97.30743408203125,97.34685073339085,0.15987787014527777,0.1600674,0.6231717850299886,0.6231718,0.7140903295428875,0.6629017,平台观察,True,False,0.11820760299549038,122.0,汽车
600066,宇通客车,2024-01-08,平台突破日,12.13643000434739,12.14,1.1171468287497612,1.1186736474694587,0.02587265739530098,0.026204564666103103,0.45,0.45,-0.022648346670693043,-0.02254428341384862,86.61898040771484,86.5059744540585,98.67899322509766,98.68647717484926,0.1787479370832443,0.17874794,0.6445134878158569,0.6445135,0.7092800140380859,0.70928,平台突破（研究）,True,True,0.22486207689793103,127.0,汽车
