样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,信号理由,首次触发日期,连续确认天数,触发状态,平台信号,周线多头排列,案例展示分层_质量,案例辅助标签_周线五态,距一年低点涨幅,近120日收益,MA20持续度,RPS50,RPS60,RPS250,距一年高点价格差,平台调整天数,平台深度,平台缩量比,平台收敛比,R09核心质量分
历史观察,2024-09-11,688347,华虹公司,27.92,0,无信号,RPS50=8.1,,0,未触发,平台观察,False,中,未知,0.0,-0.1771293840259357,0.43333333333333335,8.098522167487685,6.468152238217314,14.19987983176447,-0.45712619093914053,24.0,0.22535211,0.43914163,0.6107375,0.33601179403390957
历史观察,2024-09-12,688347,华虹公司,27.66,0,无信号,RPS50=5.1,,0,未触发,平台观察,False,中,未知,0.0,-0.18742655699177435,0.425,5.103448275862069,5.14589905362776,14.797757308770523,-0.46218160606649816,25.0,0.22535211,0.43753338,0.6005953,0.33601179403390957
历史观察,2024-09-13,688347,华虹公司,27.08,0,无信号,RPS50=5.4,,0,未触发,平台观察,False,中,未知,0.0,-0.2100350058343058,0.4166666666666667,5.358550039401103,5.402208201892744,14.717661193432118,-0.4720218366153246,26.0,0.23802817,0.43699542,0.5970845,0.33601179403390957
历史观察,2024-09-18,688347,华虹公司,27.21,0,无信号,RPS50=4.6,,0,未触发,平台观察,False,中,未知,0.004800590841949948,-0.1838632273545292,0.4166666666666667,4.550827423167849,6.033123028391167,17.6976976976977,-0.46948722947943067,27.0,0.25070423,0.43338645,0.5935888,0.3358674204795138
历史观察,2024-09-19,688347,华虹公司,27.67,0,无信号,RPS50=3.2,,0,未触发,平台观察,False,中,未知,0.0217872968980799,-0.13746882793017445,0.4166666666666667,3.152088258471237,8.103312302839116,15.632506004803842,-0.4324102564102563,28.0,0.25070423,0.4339061,0.5931776,0.3358674204795138
历史观察,2024-09-20,688347,华虹公司,27.51,0,无信号,RPS50=3.8,,0,未触发,平台观察,False,中,未知,0.015878877400295588,-0.1299810246679317,0.4166666666666667,3.801457553673429,7.80449349625542,17.99439551641313,-0.4356923076923077,29.0,0.25070423,0.42801204,0.5841275,0.3358222383181222
历史观察,2024-09-23,688347,华虹公司,27.57,0,无信号,RPS50=4.4,,0,未触发,平台观察,False,中,未知,0.01809453471196454,-0.09309210526315781,0.4166666666666667,4.431751034075241,8.612534489554593,17.67060236141685,-0.43446153846153845,30.0,0.25070423,0.42357883,0.5750193,0.3358012683554594
历史观察,2024-09-24,688347,华虹公司,28.85,0,无信号,RPS50=5.2,,0,未触发,平台观察,False,中,未知,0.06536189069423948,-0.06239844003899897,0.4166666666666667,5.239314555840063,8.454867954276704,19.02380476095219,-0.39945878434637794,31.0,0.25070423,0.42706272,0.5846352,0.33578030925498364
历史观察,2024-09-25,688347,华虹公司,29.27,0,无信号,RPS50=4.2,,0,未触发,平台观察,False,中,未知,0.08087149187592324,-0.055196901226597817,0.425,4.195390978924562,13.263697280252265,20.56411282256451,-0.3794784820860717,32.0,0.25070423,0.4344137,0.5915831,0.3357593610083416
历史观察,2024-09-26,688347,华虹公司,30.39,0,无信号,RPS50=3.5,,0,未触发,平台观察,False,中,未知,0.12223042836041365,-0.03308940502704416,0.43333333333333335,3.4666141422099663,16.71265273945605,21.884376875375075,-0.35573457706169176,33.0,0.25070423,0.44126254,0.59991384,0.33578183529352823
历史观察,2024-09-27,688347,华虹公司,32.33,0,无信号,RPS50=4.2,,0,未触发,平台观察,False,中,未知,0.19387001477104882,0.04021879021879027,0.44166666666666665,4.195390978924562,10.64039408866995,24.0,-0.3146067415730338,34.0,0.25070423,0.44797707,0.623318,0.33578183529352823
历史观察,2024-09-30,688347,华虹公司,37.76,0,无信号,120日收益≥10%；RPS50=14.6,,0,未触发,平台突破（研究）,False,中,未知,0.3943870014771049,0.2168868836609732,0.45,14.555840063029349,17.950738916256157,30.333933213357327,-0.19949120203519188,35.0,0.30548304,0.49133736,0.7183331,0.3357958556624384
历史观察,2024-10-08,688347,华虹公司,45.31,0,无信号,反弹≥40%；120日收益≥10%；RPS50=23.9,,0,未触发,无平台信号,False,中,未知,0.6731905465288037,0.5128547579298832,0.4583333333333333,23.931455584006304,53.84160756501182,49.57008598280344,-0.03943184227263086,36.0,0.41293314,0.5695086,0.8370999,0.33581826274561566
历史观察,2024-10-09,688347,华虹公司,45.7,0,无信号,反弹≥40%；120日收益≥10%；RPS50=51.2,,0,未触发,无平台信号,False,中,未知,0.6875923190546531,0.4924885695623775,0.4666666666666667,51.18156754627806,73.66036249014972,65.26694661067786,-0.031163875344498604,37.0,0.46842527,0.7002035,0.95677644,0.33579729561059435
历史观察,2024-10-10,688347,华虹公司,42.4,0,无信号,反弹≥40%；120日收益≥10%；RPS50=34.1,,0,未触发,无平台信号,False,中,未知,0.5657311669128509,0.41853462696554034,0.475,34.147302087435996,45.055161544523244,54.74715170897462,-0.101123595505618,38.0,0.46842527,0.756407,1.0236787,0.33579729561059435
历史观察,2024-10-11,688347,华虹公司,39.13,0,无信号,反弹≥40%；120日收益≥10%；RPS50=20.6,,0,未触发,无平台信号,False,中,突破启动,0.4449778434268834,0.31441048034934505,0.48333333333333334,20.618353682552186,35.0600748473508,46.043165467625904,-0.17044731821072712,39.0,0.46842527,0.7818768,1.0635754,0.3357713660186468
历史观察,2024-10-14,688347,华虹公司,39.81,0,无信号,反弹≥40%；120日收益≥10%；RPS50=28.6,,0,未触发,无平台信号,False,中,突破启动,0.47008862629246684,0.34994913530010185,0.49166666666666664,28.554549035053174,38.152452235572184,40.787370103916864,-0.15315890236119967,40.0,0.46842527,0.8093029,1.0801455,0.33575042285857903
历史观察,2024-10-15,688347,华虹公司,39.23,0,无信号,反弹≥40%；120日收益≥10%；RPS50=29.9,,0,未触发,无平台信号,False,中,弱势结构,0.44867060561299854,0.32221098752949096,0.5,29.88777318369758,42.66298995469766,43.56771873751498,-0.16549670282918527,41.0,0.46842527,0.8303143,1.0905834,0.3357031253600663
历史观察,2024-10-16,688347,华虹公司,38.71,0,无信号,反弹≥40%；120日收益≥10%；RPS50=40.4,,0,未触发,无平台信号,False,中,弱势结构,0.42946824224519964,0.35776920378814436,0.5083333333333333,40.44103169915338,32.716170967106564,40.55133839392729,-0.17655817911082738,42.0,0.46842527,0.8338635,1.0961148,0.3357031253600663
历史观察,2024-10-17,688347,华虹公司,38.26,0,无信号,反弹≥40%；120日收益≥10%；RPS50=37.9,,0,未触发,无平台信号,False,中,弱势结构,0.41285081240768107,0.29038785834738623,0.5166666666666667,37.86178381571175,24.99507583218436,40.611266480223726,-0.18613061050840252,43.0,0.46842527,0.837566,1.0918516,0.33574432673067056
历史观察,2024-10-18,688347,华虹公司,43.08,0,无信号,反弹≥40%；120日收益≥10%；RPS50=62.4,,0,未触发,无平台信号,False,中,突破启动,0.5908419497784343,0.45638945233265726,0.525,62.42125984251968,58.02639353949183,57.308306709265175,-0.0835992342054882,44.0,0.46842527,0.8888147,1.1653521,0.33574432673067056
历史观察,2024-10-21,688347,华虹公司,44.42,0,无信号,反弹≥40%；120日收益≥10%；RPS50=66.4,,0,未触发,无平台信号,False,中,突破启动,0.6403249630723784,0.5386214063041219,0.5333333333333333,66.44361346191695,62.14299783336617,60.083865814696495,-0.055094660710487076,45.0,0.46842527,0.9584663,1.2300004,0.33576677720486553
历史观察,2024-10-22,688347,华虹公司,46.55,0,无信号,反弹≥40%；120日收益≥10%；RPS50=78.7,,0,未触发,无平台信号,False,中,突破启动,0.7189807976366323,0.6073895027624308,0.5416666666666666,78.70497933477661,52.96434902501477,67.8378917947694,-0.009785152095298844,46.0,0.46842527,1.0045937,1.2727133,0.33576677720486553
历史观察,2024-10-23,688347,华虹公司,44.55,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=77.2,,0,未触发,无平台信号,False,中,突破启动,0.6451255539143279,0.5468749999999998,0.55,77.18952962015352,34.8759354076408,54.131736526946106,-0.0523292916400766,47.0,0.46842527,1.0291224,1.2772994,0.33578801254015334
历史观察,2024-10-24,688347,华虹公司,44.09,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=76.3,,0,未触发,无平台信号,False,中,突破启动,0.6281388478581982,0.5078659370725036,0.5583333333333333,76.32821723730815,42.75305238282788,54.91017964071856,-0.062114443735375335,48.0,0.46842527,1.0378085,1.2737019,0.3358104679469802
历史观察,2024-10-25,688347,华虹公司,45.13,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=75.3,,0,未触发,无平台信号,False,中,弱势结构,0.6665435745937964,0.5262089956036524,0.5666666666666667,75.32467532467533,41.098857818038596,54.091816367265466,-0.039991491172091,49.0,0.46842527,1.0504801,1.2814554,0.33587803551454776
历史观察,2024-10-28,688347,华虹公司,44.49,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=64.9,,0,未触发,无平台信号,False,中,弱势结构,0.642909896602659,0.48102529960053264,0.5666666666666667,64.87603305785123,42.79243796770382,53.45309381237525,-0.05360561582641987,50.0,0.46842527,1.0528456,1.273024,0.33582182963190643
历史观察,2024-10-29,688347,华虹公司,43.6,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=68.7,,0,未触发,无平台信号,False,中,弱势结构,0.6100443131462336,0.41009055627425606,0.5666666666666667,68.69342778433688,43.97519196692262,45.09177972865124,-0.06777849048535389,51.0,0.46842527,1.0613188,1.2712783,0.33588397456745056
历史观察,2024-10-30,688347,华虹公司,42.16,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=70.6,,0,未触发,无平台信号,False,中,弱势结构,0.5568685376661742,0.3923381770145309,0.5666666666666667,70.64147973238882,47.80468596180351,41.420590582601754,-0.0985674577720762,52.0,0.46842527,1.0737753,1.2760869,0.33590647935893125
历史观察,2024-10-31,688347,华虹公司,42.95,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=73.2,,0,未触发,无平台信号,False,中,弱势结构,0.5860413589364848,0.39086787564766845,0.5666666666666667,73.16017316017316,49.478243748769444,37.809257781324824,-0.0816762882189438,53.0,0.46842527,1.0763439,1.2747238,0.34800246573710514
历史观察,2024-11-01,688347,华虹公司,41.22,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=74.3,,0,未触发,无平台信号,False,中,弱势结构,0.5221565731166913,0.33268671193016486,0.5583333333333333,74.32618532362778,40.354330708661415,37.769353551476456,-0.11866581141757548,54.0,0.46842527,1.0782802,1.2805154,0.34792017423412314
历史观察,2024-11-04,688347,华虹公司,41.88,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=74.6,,0,未触发,无平台信号,False,中,弱势结构,0.546528803545052,0.37627341439369055,0.55,74.60161322053905,38.60460539263924,39.497307001795335,-0.10455420141116101,55.0,0.46842527,1.0718755,1.2682976,0.3478421509130931
历史观察,2024-11-05,688347,华虹公司,44.19,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=78.4,,0,未触发,无平台信号,False,中,弱势结构,0.6318316100443131,0.3779232927970064,0.55,78.44217151848937,54.61523322180673,49.4415636218588,-0.05516356638871078,56.0,0.46842527,1.0836183,1.2782494,0.3478421509130931
历史观察,2024-11-06,688347,华虹公司,44.2,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=75.5,,0,未触发,无平台信号,False,中,弱势结构,0.6322008862629249,0.3925645872715817,0.55,75.49173878835562,62.13343829954733,51.57558835261269,-0.05494975411588621,57.0,0.46842527,1.0948637,1.2820498,0.34772564575088544
历史观察,2024-11-07,688347,华虹公司,45.47,0,观察级,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=76.5,,0,未触发,无平台信号,False,中,突破启动,0.679098966026588,0.4696186166774401,0.55,76.45554681353265,63.892168437622985,56.441962504986044,-0.027795595467179912,58.0,0.46842527,1.1047841,1.285149,0.34778839064251643
历史观察,2024-11-08,688347,华虹公司,46.96,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=82.1,2024-11-08,1,新触发,无平台信号,False,中,突破启动,0.7341211225997046,0.5099678456591639,0.55,82.12389380530973,68.90987800078709,59.174311926605505,0.0,59.0,0.46842527,1.1296346,1.3021568,0.34778839064251643
历史观察,2024-11-11,688347,华虹公司,54.0,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=90.6,2024-11-08,2,持续,无平台信号,False,中,突破启动,0.9940915805022157,0.7722349852313752,0.55,90.58013765978367,81.85753640299095,72.72183449651047,0.0,,,,,0.3476714491496661
历史观察,2024-11-12,688347,华虹公司,54.5,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=91.8,2024-11-08,3,持续,无平台信号,False,中,突破启动,1.0125553914327918,0.7694805194805194,0.55,91.79941002949853,85.87170405352224,76.79425837320574,0.0,,,,,0.34758844746697304
历史观察,2024-11-13,688347,华虹公司,54.76,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=92.4,2024-11-08,4,持续,无平台信号,False,中,突破启动,1.0221565731166913,0.7022070251787378,0.55,92.44986236728275,89.07910271546635,77.13773171217859,0.0,,,,,0.3475393313837315
历史观察,2024-11-14,688347,华虹公司,50.77,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.7,2024-11-08,5,持续,无平台信号,False,中,突破启动,0.8748153618906944,0.5930342014433636,0.55,88.67479355092411,87.28846910665092,71.47697827386884,-0.07286340394448498,,,,,0.3474805554824808
历史观察,2024-11-15,688347,华虹公司,48.16,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.2,2024-11-08,6,持续,无平台信号,False,中,弱势结构,0.7784342688330872,0.5221238938053097,0.55,88.16591311185374,86.3269722604761,63.212435233160626,-0.12052593133674216,,,,,0.34745639106430926
历史观察,2024-11-18,688347,华虹公司,46.93,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=87.9,2024-11-08,7,持续,无平台信号,False,中,弱势结构,0.73301329394387,0.44622496147919866,0.55,87.87104383723216,87.78280542986425,64.46791550418493,-0.14298758217677132,,,,,0.34735817556629595
历史观察,2024-11-19,688347,华虹公司,48.58,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.0,2024-11-08,8,持续,无平台信号,False,中,弱势结构,0.7939438700147712,0.5200250312891113,0.55,88.02830745036367,88.67033831628639,66.64674237895996,-0.11285609934258578,,,,,0.34735817556629595
历史观察,2024-11-20,688347,华虹公司,48.22,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=87.0,2024-11-08,9,持续,无平台信号,False,中,弱势结构,0.7806499261447564,0.5273994298384541,0.55,87.00609396500884,85.22816679779702,63.498704921299066,-0.11943024105186262,,,,,0.34735817556629595
历史观察,2024-11-21,688347,华虹公司,48.64,1,标准确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=88.0,2024-11-08,10,持续,无平台信号,False,中,弱势结构,0.7961595273264404,0.47349288094516817,0.55,88.03301237964236,85.85759244689221,64.88047808764941,-0.11176040905770634,,,,,0.34735817556629595
历史观察,2024-11-22,688347,华虹公司,48.87,1,强确认,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS50=90.6,2024-11-08,11,持续,无平台信号,False,中,弱势结构,0.8046528803545052,0.4958677685950412,0.55,90.5893909626719,89.6361848574238,76.87250996015936,-0.10756026296566834,,,,,0.34735817556629595
历史观察,2024-11-25,688347,华虹公司,46.89,0,无信号,反弹≥40%；120日收益≥10%；RPS50=87.0,,0,未触发,无平台信号,False,中,弱势结构,0.7315361890694241,0.4357011635027559,0.5416666666666666,86.99410609037328,85.88003933136676,70.56363274248157,-0.14371804236669095,,,,,0.34733475909624445
历史观察,2024-11-26,688347,华虹公司,45.39,0,无信号,反弹≥40%；120日收益≥10%；RPS50=86.1,,0,未触发,无平台信号,False,中,弱势结构,0.6761447562776959,0.34409238969499545,0.5333333333333333,86.12966601178782,83.08751229105211,65.0866361282613,-0.17111029948867784,,,,,0.34733475909624445
历史观察,2024-11-27,688347,华虹公司,47.12,0,无信号,反弹≥40%；120日收益≥10%；RPS50=88.9,,0,未触发,无平台信号,False,中,弱势结构,0.740029542097489,0.4086696562032883,0.525,88.93909626719056,86.2957137239481,68.13383788090022,-0.13951789627465305,,,,,0.34733475909624445
历史观察,2024-11-28,688347,华虹公司,46.72,0,无信号,反弹≥40%；120日收益≥10%；RPS50=90.4,,0,未触发,无平台信号,False,中,弱势结构,0.7252584933530282,0.3696863090002931,0.5166666666666667,90.35363457760315,82.91388124262681,69.11589008363201,-0.1468224981738495,,,,,0.3473106486164709
历史观察,2024-11-29,688347,华虹公司,48.28,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.3,,0,未触发,无平台信号,True,中,多头趋势,0.7828655834564255,0.409223584354933,0.5166666666666667,91.31801217835395,86.12148614114409,72.40692813059924,-0.11833455076698318,,,,,0.3472624621724165
历史观察,2024-12-02,688347,华虹公司,48.98,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.0,,0,未触发,无平台信号,True,中,多头趋势,0.808714918759232,0.4030363792609568,0.5166666666666667,90.98408956982911,83.9001376056615,72.8648218196297,-0.10555149744338932,,,,,0.34732114324940444
历史观察,2024-12-03,688347,华虹公司,48.97,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.4,,0,未触发,无平台信号,True,中,多头趋势,0.8083456425406204,0.3516422853988408,0.5166666666666667,91.39658220388922,83.13347749164537,73.82042604021501,-0.10573411249086928,,,,,0.3472849164384747
历史观察,2024-12-04,688347,华虹公司,48.8,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.4,,0,未触发,无平台信号,True,中,多头趋势,0.8020679468242244,0.3257267046998096,0.5083333333333333,91.39658220388922,86.21977589935129,75.37328289866613,-0.10883856829802774,,,,,0.34730900293947226
历史观察,2024-12-05,688347,华虹公司,49.9,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.6,,0,未触发,无平台信号,True,中,多头趋势,0.8426883308714919,0.3090241343126967,0.5083333333333333,91.61264977411118,86.95224995087443,76.54787975313558,-0.08875091307523741,,,,,0.3472849164384747
历史观察,2024-12-06,688347,华虹公司,50.34,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.9,,0,未触发,无平台信号,True,中,多头趋势,0.858936484490399,0.3352785145888595,0.5083333333333333,91.92851531814611,86.83693516699411,76.34879554051363,-0.08071585098612111,,,,,0.34732807869439153
历史观察,2024-12-09,688347,华虹公司,49.44,0,无信号,反弹≥40%；120日收益≥10%；RPS50=91.0,,0,未触发,无平台信号,True,中,多头趋势,0.8257016248153619,0.31384533616795096,0.5083333333333333,91.02513747054203,85.97249508840864,74.27831972924547,-0.09715120525931342,,,,,0.3473971661157624
历史观察,2024-12-10,688347,华虹公司,49.35,0,无信号,反弹≥40%；120日收益≥10%；RPS50=89.9,,0,未触发,无平台信号,True,中,多头趋势,0.8223781388478584,0.33486610765485536,0.5083333333333333,89.88609583660644,85.5402750491159,73.64649681528662,-0.09879474068663252,,,,,0.34745568623574036
历史观察,2024-12-11,688347,华虹公司,49.17,0,无信号,反弹≥40%；120日收益≥10%；RPS50=88.4,,0,未触发,无平台信号,True,中,多头趋势,0.8157311669128511,0.2878470403352542,0.5083333333333333,88.35428122545169,85.0098231827112,72.0,-0.10208181154127094,,,,,0.3474770846023436
历史观察,2024-12-12,688347,华虹公司,50.01,0,无信号,反弹≥40%；120日收益≥10%；RPS50=88.7,,0,未触发,无平台信号,True,中,多头趋势,0.8467503692762186,0.2856041131105398,0.5083333333333333,88.71221044365922,87.93713163064834,72.61691542288557,-0.08674214755295839,,,,,0.3475520320674182
历史观察,2024-12-13,688347,华虹公司,50.62,0,无信号,反弹≥40%；120日收益≥10%；RPS50=89.7,,0,未触发,无平台信号,True,中,多头趋势,0.8692762186115215,0.31275933609958484,0.5083333333333333,89.73301923831959,89.58947161657828,75.92518901711102,-0.07560262965668374,,,,,0.3475520320674182
历史观察,2024-12-16,688347,华虹公司,48.4,0,无信号,反弹≥40%；120日收益≥10%；RPS50=82.4,,0,未触发,无平台信号,True,中,多头趋势,0.7872968980797637,0.24421593830334198,0.5,82.37487733071639,87.80200353565115,70.23477914842817,-0.1161431701972242,,,,,0.3475381602675815
历史观察,2024-12-17,688347,华虹公司,46.99,0,无信号,反弹≥40%；120日收益≥10%；RPS50=66.4,,0,未触发,无平台信号,True,中,多头趋势,0.7352289512555392,0.2208365809301116,0.49166666666666664,66.41805691854759,89.41268905912393,67.97294609110803,-0.14189189189189177,,,,,0.34755627339085426
历史观察,2024-12-18,688347,华虹公司,47.54,0,无信号,反弹≥40%；120日收益≥10%；RPS50=37.1,,0,未触发,无平台信号,True,中,多头趋势,0.7555391432791729,0.2838239265460436,0.48333333333333334,37.07556427870461,88.96091141229621,70.50517104216388,-0.13184806428049667,,,,,0.3475824170488433
历史观察,2024-12-19,688347,华虹公司,47.22,0,无信号,反弹≥40%；120日收益≥10%；RPS50=59.2,,0,未触发,无平台信号,True,中,多头趋势,0.7437223042836043,0.3290177314945115,0.48333333333333334,59.23454367026496,89.00019642506383,69.17263325377884,-0.13769174579985388,,,,,0.3475824170488433
历史观察,2024-12-20,688347,华虹公司,49.29,0,无信号,反弹≥40%；120日收益≥10%；RPS50=74.6,,0,未触发,无平台信号,True,中,多头趋势,0.8201624815361892,0.3456183456183455,0.48333333333333334,74.56828885400314,90.35742340926944,70.908729369656,-0.09989043097151207,,,,,0.34754343983120833
历史观察,2024-12-23,688347,华虹公司,49.28,0,无信号,反弹≥40%；120日收益≥10%；RPS50=84.2,,0,未触发,无平台信号,True,中,多头趋势,0.8197932053175776,0.382716049382716,0.49166666666666664,84.18367346938776,93.02827965435978,75.97931994432294,-0.10007304601899192,,,,,0.3475483471490647
历史观察,2024-12-24,688347,华虹公司,49.99,0,无信号,反弹≥40%；120日收益≥10%；RPS50=84.5,,0,未触发,无平台信号,True,中,多头趋势,0.8460118168389958,0.39442119944211984,0.5,84.47802197802197,92.69442262372348,77.3558648111332,-0.0871073776479181,,,,,0.3475483471490647
历史观察,2024-12-25,688347,华虹公司,49.55,0,无信号,反弹≥40%；120日收益≥10%；RPS50=87.0,,0,未触发,无平台信号,True,中,多头趋势,0.8297636632200887,0.41652372784448266,0.5083333333333333,87.01196782421033,93.34249803613511,78.59272510435301,-0.0951424397370344,,,,,0.3475744908070537
历史观察,2024-12-26,688347,华虹公司,49.81,0,无信号,反弹≥40%；120日收益≥10%；RPS50=86.5,,0,未触发,无平台信号,True,中,多头趋势,0.8393648449039883,0.4632784958871916,0.5166666666666667,86.46528050215771,92.46171967020024,73.36513615583384,-0.09039444850255651,,,,,0.3475807247419014
历史观察,2024-12-27,688347,华虹公司,50.03,0,无信号,反弹≥40%；120日收益≥10%；RPS50=75.0,,0,未触发,无平台信号,True,中,多头趋势,0.8474889217134418,0.4265754205873966,0.525,74.97057669674382,92.18688653317628,71.939586645469,-0.08637691745799847,,,,,0.3475968994006363
历史观察,2024-12-30,688347,华虹公司,49.3,0,无信号,反弹≥40%；120日收益≥10%；RPS50=70.4,,0,未触发,无平台信号,True,中,多头趋势,0.8205317577548006,0.3914761501552355,0.5333333333333333,70.43938799529226,89.75466143277723,73.23663818795947,-0.0997078159240321,,,,,0.34754642627884824
历史观察,2024-12-31,688347,华虹公司,46.47,0,无信号,反弹≥40%；120日收益≥10%；RPS50=45.0,,0,未触发,无平台信号,True,中,多头趋势,0.7160265878877401,0.31049069373942473,0.5333333333333333,45.01765398195371,74.1315014720314,70.17683290284124,-0.15138787436084733,,,,,0.34754642627884824
历史观察,2025-01-02,688347,华虹公司,43.6,0,无信号,反弹≥40%；120日收益≥10%；RPS50=46.8,,0,未触发,无平台信号,True,中,多头趋势,0.6100443131462336,0.23198643684656695,0.5333333333333333,46.8418987838368,29.42100098135427,64.02463249900676,-0.20379839298758207,,,,,0.3475875044059388
历史观察,2025-01-03,688347,华虹公司,42.51,0,无信号,反弹≥40%；120日收益≥10%；RPS50=52.1,,0,未触发,无平台信号,True,中,多头趋势,0.5697932053175776,0.14767818574514036,0.525,52.11764705882352,61.766437684003925,62.12512413108242,-0.22370343316289265,,,,,0.3475875044059388
历史观察,2025-01-06,688347,华虹公司,41.69,0,无信号,反弹≥40%；120日收益≥10%；RPS50=44.1,,0,未触发,无平台信号,True,中,多头趋势,0.5395125553914328,0.14250479583447517,0.525,44.12860223485591,68.79905808477237,59.29308975377283,-0.2386778670562455,19.0,0.20674458,0.80121094,0.52568996,0.3475875044059388
历史观察,2025-01-07,688347,华虹公司,42.43,0,无信号,反弹≥40%；120日收益≥10%；RPS50=57.6,,0,未触发,平台观察,True,中,多头趋势,0.5668389955686854,0.15111231687466087,0.5166666666666667,57.557341697706335,70.29042386185243,59.01509134233519,-0.2251643535427319,20.0,0.20674458,0.7852193,0.42242944,0.34760953547019235
历史观察,2025-01-08,688347,华虹公司,41.94,0,无信号,反弹≥40%；120日收益≥10%；RPS50=54.6,,0,未触发,平台观察,True,中,多头趋势,0.5487444608567209,0.15346534653465338,0.5166666666666667,54.56683653469228,67.56279434850863,63.093110978757196,-0.23411249086924768,21.0,0.22916268,0.7783221,0.5669942,0.34754318727486333
历史观察,2025-01-09,688347,华虹公司,42.22,0,无信号,反弹≥40%；120日收益≥10%；RPS50=69.9,,0,未触发,平台观察,True,中,多头趋势,0.5590841949778436,0.15512995896032833,0.5083333333333333,69.85495883967073,71.86580341377281,65.32354108773323,-0.2289992695398101,22.0,0.22916268,0.7643707,0.5594843,0.3475352920332594
历史观察,2025-01-10,688347,华虹公司,41.93,0,无信号,反弹≥40%；120日收益≥10%；RPS50=69.0,,0,未触发,平台观察,True,中,多头趋势,0.5483751846381093,0.12022441891530855,0.5,68.95943562610229,76.30443311102393,64.08017463782497,-0.23429510591672753,23.0,0.22916268,0.7613189,0.5977846,0.3474886522730688
历史观察,2025-01-13,688347,华虹公司,43.93,0,无信号,反弹≥40%；120日收益≥10%；RPS50=84.0,,0,未触发,平台观察,True,中,多头趋势,0.6222304283604136,0.21521438450899044,0.5,84.00940623162846,68.67398979992154,73.17460317460316,-0.197772096420745,24.0,0.22916268,0.7678178,0.7810251,0.3475127453444366
历史观察,2025-01-14,688347,华虹公司,45.1,0,无信号,反弹≥40%；120日收益≥10%；RPS50=82.2,,0,未触发,平台观察,True,中,多头趋势,0.6654357459379618,0.25452016689847,0.5,82.18694885361552,59.14083954491958,73.1547619047619,-0.17640613586559528,25.0,0.22916268,0.76986825,0.7751245,0.3474056528186531
历史观察,2025-01-15,688347,华虹公司,44.86,0,无信号,反弹≥40%；120日收益≥10%；RPS50=77.0,,0,未触发,平台观察,True,中,多头趋势,0.6565731166912852,0.15173299101412052,0.49166666666666664,77.01352145796591,44.311494703805415,73.9139059710375,-0.18078889700511325,26.0,0.22916268,0.76410323,0.7650666,0.3474743530110137
历史观察,2025-01-16,688347,华虹公司,45.67,0,无信号,反弹≥40%；120日收益≥10%；RPS50=79.8,,0,未触发,平台观察,True,中,多头趋势,0.6864844903988185,0.15211907164480332,0.48333333333333334,79.81579463060945,64.47626520204001,76.115850029756,-0.16599707815924025,27.0,0.22916268,0.7711913,0.7693431,0.34739374171206305
历史观察,2025-01-17,688347,华虹公司,46.86,0,无信号,反弹≥40%；120日收益≥10%；RPS50=82.6,,0,未触发,平台观察,True,中,多头趋势,0.7304283604135895,0.24960000000000004,0.48333333333333334,82.6052889324192,73.41176470588235,76.81015671493752,-0.14426588750913072,28.0,0.22916268,0.7781479,0.7952938,0.3473811477576323
