样本类型,观察日期,股票代码,股票名称,收盘价,统一信号,信号类型,平台信号,质量等级,距一年低点涨幅,近120日收益,MA20持续度,RPS60,RPS250,距一年高点价格差,周线结构,平台深度,平台缩量比,平台收敛比,R09核心质量分,信号理由
月末观察,2022-08-31,603527,众源新材,16.34,1,强确认,无平台信号,中,1.2201086956521738,0.6274900398406376,0.6666666666666666,98.91014234875445,96.81180109445634,-0.2129094412331407,多头趋势,,,,0.5889745211816588,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.9
月末观察,2022-08-31,002031,巨轮智能,3.13,1,强确认,无平台信号,缺失,0.9085365853658538,0.6918918918918917,0.5666666666666667,98.88790035587188,91.00642398286938,-0.35062240663900424,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.9
月末观察,2022-08-31,301018,申菱环境,28.0,1,强确认,无平台信号,中,1.1705426356589146,0.4846235418875928,0.6,98.86565836298932,93.86152748037117,-0.24221921515561573,,,,,0.460300460294831,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.9
月末观察,2022-08-31,002840,华统股份,22.44,1,强确认,无平台信号,缺失,1.6938775510204085,0.36247723132969045,0.6083333333333333,98.84341637010677,98.92933618843684,-0.07578253706754534,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.8
月末观察,2022-08-31,002962,五方光电,18.38,1,强确认,无平台信号,缺失,1.3061480552070264,0.7454890788224122,0.55,98.79893238434164,85.3913871044492,0.0,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.8
月末观察,2022-08-31,603305,旭升集团,28.86,1,强确认,无平台信号,中,1.6070460704607044,0.7847866419294989,0.6583333333333333,98.77669039145907,93.55222460147513,-0.0814767663908339,多头趋势,,,,0.691064172096624,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.8
月末观察,2022-08-31,601702,华峰铝业,16.71,1,强确认,无平台信号,中,1.635646687697161,0.6810865191146882,0.575,98.75444839857651,98.21556031406139,-0.22495361781076062,多头趋势,,,,0.5466145854787681,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.8
月末观察,2022-08-31,002112,三变科技,9.28,1,强确认,无平台信号,缺失,1.017391304347826,0.5238095238095237,0.6416666666666667,98.73220640569394,94.90839876278848,-0.07292707292707301,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.7
月末观察,2022-08-31,300554,三超新材,24.13,1,强确认,无平台信号,缺失,0.9811165845648604,0.41857730746619626,0.6583333333333333,98.70996441281139,89.53128717582679,-0.33672347443650363,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.7
月末观察,2022-08-31,002090,金智科技,13.11,1,强确认,无平台信号,低,1.0678233438485805,0.6165228113440198,0.6,98.66548042704626,90.95883892457768,-0.3242268041237113,多头趋势,,,,0.2817680698270372,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.7
月末观察,2022-08-31,600603,广汇物流,10.25,1,强确认,无平台信号,中,2.050595238095238,1.5246305418719213,0.725,98.59875444839858,99.38139424220795,-0.152892561983471,多头趋势,,,,0.44777650482756787,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.6
月末观察,2022-08-31,603876,鼎胜新材,29.27,1,强确认,无平台信号,高,1.3777416734362307,0.6812176909821941,0.6583333333333333,98.57651245551602,92.83844872709969,-0.21507106462858672,多头趋势,,,,0.7312745001571458,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.6
月末观察,2022-08-31,000892,欢瑞世纪,4.86,1,强确认,无平台信号,缺失,0.8620689655172415,0.51875,0.6,98.55427046263345,96.55008327385201,0.0,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.6
月末观察,2022-08-31,300438,鹏辉能源,81.38,1,强确认,无平台信号,中,2.2268041237113403,1.079202861522739,0.6833333333333333,98.53202846975088,99.1672614798953,-0.07711499206169214,多头趋势,,,,0.5421676167673773,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.5
月末观察,2022-08-31,002469,三维化学,7.19,1,强确认,无平台信号,中,0.7885572139303485,0.5010438413361169,0.675,98.4653024911032,92.0532952652867,-0.18757062146892645,多头趋势,,,,0.5604051577880738,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.5
月末观察,2022-08-31,002868,绿康生化,20.25,1,强确认,无平台信号,缺失,1.2301762114537445,0.7763157894736841,0.7166666666666667,98.44306049822063,97.19248156078991,-0.23613730667672583,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.4
月末观察,2022-08-31,002337,赛象科技,5.56,1,强确认,无平台信号,中,0.7594936708860758,0.4183673469387754,0.5666666666666667,98.42081850533808,96.07423269093505,-0.2693823915900132,多头趋势,,,,0.5690058983936273,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.4
月末观察,2022-08-31,300403,汉宇集团,7.16,1,强确认,无平台信号,中,0.8312020460358056,0.38223938223938236,0.575,98.39857651245552,75.16059957173448,-0.4053156146179402,多头趋势,,,,0.46814420266807377,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.4
月末观察,2022-08-31,300666,江丰电子,93.16,1,强确认,无平台信号,中,1.404749612803304,0.524963169094778,0.675,98.37633451957295,97.33523673566499,-0.04156378600823052,多头趋势,,,,0.5913975338951218,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.4
月末观察,2022-08-31,600353,旭光电子,8.44,1,强确认,无平台信号,缺失,1.5119047619047619,0.7119675456389452,0.7833333333333333,98.3540925266904,98.0252200808946,-0.17658536585365858,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.4
月末观察,2022-08-31,000913,钱江摩托,22.79,1,强确认,无平台信号,中,1.7758830694275272,1.1663498098859315,0.5583333333333333,98.30960854092527,97.12110397335236,-0.051602163961714576,多头趋势,,,,0.6268969416815287,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.3
月末观察,2022-08-31,002011,盾安环境,15.57,1,强确认,无平台信号,中,1.5735537190082645,0.4141689373297004,0.6083333333333333,98.28736654804271,99.09588389245776,-0.23639038744482588,多头趋势,,,,0.6476959040295104,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.3
月末观察,2022-08-31,600586,金晶科技,10.54,1,强确认,无平台信号,中,1.091269841269841,0.40909090909090895,0.5833333333333334,98.24288256227757,69.73590292648109,-0.15747402078337336,突破启动,,,,0.5025131905591864,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.2
月末观察,2022-08-31,600191,华资实业,7.66,1,强确认,无平台信号,缺失,1.6971830985915495,0.9441624365482235,0.8,98.22064056939502,99.14346895074947,0.0,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.2
月末观察,2022-08-31,600152,维科技术,9.01,1,强确认,无平台信号,缺失,0.8501026694045173,0.39043209876543195,0.65,98.19839857651246,59.719248156079,-0.23902027027027029,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.2
月末观察,2022-08-31,300056,中创环保,9.42,1,强确认,无平台信号,缺失,1.0703296703296705,0.44478527607361973,0.625,98.13167259786478,86.60480609088746,-0.08365758754863806,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.1
月末观察,2022-08-31,002997,瑞鹄模具,23.1,1,强确认,无平台信号,中,1.1588785046728973,0.22286924298570687,0.6,98.10943060498221,93.07637401855817,-0.31514971835161565,多头趋势,,,,0.47711221149241023,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.1
月末观察,2022-08-31,300337,银邦股份,11.58,1,强确认,无平台信号,中,1.5010799136069117,0.8439490445859872,0.65,98.04270462633453,97.54936949797764,-0.2882606023355869,多头趋势,,,,0.5474868325851281,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-08-31,002204,大连重工,5.9,1,强确认,无平台信号,中,0.9407894736842106,0.48614609571788425,0.55,97.97597864768683,93.9804901261004,-0.3558951965065502,多头趋势,,,,0.46399246494438007,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-08-31,002715,登云股份,20.06,1,强确认,无平台信号,缺失,1.2338530066815143,0.5407066052227343,0.5666666666666667,97.95373665480427,93.31429931001665,-0.0755760368663595,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=98.0
月末观察,2022-08-31,002553,南方精工,12.97,1,强确认,无平台信号,中,0.9129793510324484,0.42998897464167585,0.5583333333333333,97.9314946619217,69.97382821793957,-0.3893596986817325,突破启动,,,,0.47170249680017834,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.9
月末观察,2022-08-31,002329,皇氏集团,8.02,1,强确认,无平台信号,缺失,1.0,0.6468172484599588,0.7333333333333333,97.88701067615658,96.16940280751844,-0.2433962264150944,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.9
月末观察,2022-08-31,300217,东方电热,6.9,1,强确认,无平台信号,中,0.9827586206896552,0.4465408805031448,0.6333333333333333,97.86476868327402,97.04972638591482,-0.18246445497630326,多头趋势,,,,0.5043732564405727,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.9
月末观察,2022-08-31,300481,濮阳惠成,31.22,1,强确认,无平台信号,中,0.8773301262778113,0.5735887096774193,0.6666666666666666,97.8202846975089,90.81608374970259,-0.2788172788172788,多头趋势,,,,0.6460914513294439,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.8
月末观察,2022-08-31,300724,捷佳伟创,125.33,1,强确认,无平台信号,中,1.8000446827524574,0.6558330030387105,0.6333333333333333,97.77580071174377,18.605757792053296,-0.35310209559203054,突破启动,,,,0.5995387388802896,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.8
月末观察,2022-08-31,000159,国际实业,8.77,1,强确认,无平台信号,缺失,0.7789046653144016,0.27470930232558133,0.6916666666666667,97.73131672597864,64.66809421841542,-0.056989247311828084,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.7
月末观察,2022-08-31,603477,巨星农牧,29.96,1,强确认,无平台信号,缺失,1.8533333333333335,0.45084745762711886,0.6083333333333333,97.70907473309609,99.42897930049965,-0.15127478753541068,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.7
月末观察,2022-08-31,688516,奥特维,113.91,1,强确认,无平台信号,高,1.1969141755062678,0.8543057138206087,0.825,97.66459074733096,98.12039019747799,-0.10616760828625238,多头趋势,,,,0.82888470622224,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.7
月末观察,2022-08-31,000530,冰山冷热,6.05,1,强确认,无平台信号,缺失,0.8168168168168166,0.26041666666666674,0.7333333333333333,97.64234875444839,95.59838210801809,-0.29156908665105385,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-08-31,300693,盛弘股份,23.94,1,强确认,无平台信号,中,1.1528776978417268,0.2036199095022624,0.5833333333333334,97.62010676156584,29.24101832024744,-0.3262032085561497,突破启动,,,,0.6396629887012526,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-08-31,603355,莱克电气,30.35,1,强确认,无平台信号,高,0.8642506142506141,0.5668559628291172,0.65,97.55338078291815,75.68403521294313,-0.07413056741915802,突破启动,,,,0.7123303514833526,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.6
月末观察,2022-08-31,300029,天龙退,10.52,1,强确认,无平台信号,缺失,1.0038095238095237,0.7651006711409396,0.6333333333333333,97.53113879003558,93.02878896026647,-0.19014626635873755,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.5
月末观察,2022-08-31,002397,梦洁股份,5.23,1,强确认,无平台信号,缺失,0.9370370370370371,0.43287671232876734,0.6583333333333333,97.50889679715303,70.25933856768974,-0.11355932203389829,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.5
月末观察,2022-08-31,003031,中瓷电子,64.3,1,强确认,无平台信号,中,1.2956087111745802,0.2650009836710603,0.6,97.48665480427047,95.19390911253866,-0.21113973745552705,多头趋势,,,,0.5588862282250088,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.5
月末观察,2022-08-31,000525,红太阳,15.22,1,强确认,无平台信号,高,3.2395543175487465,1.2154294032023292,0.7833333333333333,97.4644128113879,99.92862241256245,-0.07813446396123569,多头趋势,,,,0.7660294655557358,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.5
月末观察,2022-08-31,002047,宝鹰股份,4.62,1,强确认,无平台信号,缺失,0.8554216867469879,0.39577039274924464,0.6333333333333333,97.44217081850533,93.40946942660004,-0.1283018867924528,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-08-31,603085,天成自控,11.45,1,强确认,无平台信号,缺失,1.0123022847100174,0.6962962962962962,0.6916666666666667,97.41992882562278,96.28836545324768,-0.2253044654939107,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-08-31,002903,宇环数控,20.19,1,强确认,无平台信号,中,0.8075201432408237,0.44317369549678354,0.625,97.39768683274022,88.27028313109683,-0.3059470608456514,多头趋势,,,,0.6925170233545869,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-08-31,300395,菲利华,55.67,1,强确认,无平台信号,高,0.9953405017921149,0.6335093896713617,0.7583333333333333,97.35320284697508,93.38567689745419,-0.13529046287666968,多头趋势,,,,0.7051908279735547,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.4
月末观察,2022-08-31,003021,兆威机电,41.5,1,强确认,无平台信号,中,1.313266443701226,0.2993112085159675,0.55,97.33096085409252,23.03116821318106,-0.27826086956521734,突破启动,,,,0.45294783270452155,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.3
月末观察,2022-08-31,605133,嵘泰股份,22.44,1,强确认,无平台信号,低,1.1576923076923076,0.4734077478660539,0.5583333333333333,97.30871886120997,94.09945277182965,-0.21483554933519933,多头趋势,,,,0.2955772254953711,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.3
月末观察,2022-08-31,600400,红豆股份,5.78,1,强确认,无平台信号,低,1.094202898550725,0.8766233766233766,0.65,97.2864768683274,97.97763502260291,-0.041459369817578806,多头趋势,,,,0.2105573218580373,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.3
月末观察,2022-08-31,603787,新日股份,20.56,1,强确认,无平台信号,中,1.095820591233435,0.537771129394166,0.5583333333333333,97.24199288256227,84.1065905305734,-0.09586631486367636,突破启动,,,,0.6902973570440418,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.2
月末观察,2022-08-31,688676,金盘科技,29.05,1,强确认,无平台信号,中,1.1825694966190832,0.42541707556427877,0.5833333333333334,97.17526690391459,95.2652866999762,-0.24525850870355936,多头趋势,,,,0.3394886328843386,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.2
月末观察,2022-08-31,003022,联泓新科,40.73,1,强确认,无平台信号,中,1.4229625223081501,0.5306275836151821,0.5833333333333334,97.15302491103202,73.63787770640019,-0.45100417846070906,突破启动,,,,0.5235822891101809,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.2
月末观察,2022-08-31,000702,正虹科技,7.53,1,强确认,无平台信号,缺失,0.8057553956834533,0.47358121330724057,0.7166666666666667,97.10854092526691,95.83630739947657,0.0,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.1
月末观察,2022-08-31,600112,*ST天成,4.12,1,强确认,无平台信号,缺失,0.6284584980237156,0.16384180790960445,0.55,97.08629893238434,54.12800380680466,-0.19373776908023488,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.1
月末观察,2022-08-31,002615,哈尔斯,7.54,1,强确认,无平台信号,高,0.904040404040404,0.5708333333333333,0.6166666666666667,96.99733096085409,95.47941946228885,0.0,多头趋势,,,,0.7608683356072558,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.0
月末观察,2022-08-31,600027,华电国际,4.73,1,强确认,无平台信号,缺失,0.7200000000000002,0.4553846153846155,0.575,96.97508896797153,95.3604568165596,-0.0615079365079364,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=97.0
月末观察,2022-08-31,002238,天威视讯,7.86,1,强确认,无平台信号,缺失,0.7544642857142856,0.3299492385786802,0.5916666666666667,96.90836298932385,89.57887223411849,0.0,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.9
月末观察,2022-08-31,002869,金溢科技,20.94,1,强确认,无平台信号,缺失,0.9299539170506914,0.5615212527964206,0.7,96.88612099644128,87.88960266476326,-0.12164429530201337,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.9
月末观察,2022-08-31,603348,文灿股份,75.02,1,强确认,无平台信号,中,1.8373676248108923,1.1090806859713238,0.675,96.86387900355872,97.95384249345706,-0.21346194170685684,多头趋势,,,,0.6023163358055498,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.9
月末观察,2022-08-31,301004,嘉益股份,20.46,1,强确认,无平台信号,高,0.8770642201834862,0.28517587939698497,0.6416666666666667,96.8193950177936,92.71948608137045,-0.07962213225371118,多头趋势,,,,0.7387586414393161,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.8
月末观察,2022-08-31,002943,宇晶股份,29.13,1,强确认,无平台信号,缺失,2.659547738693467,1.2185833968012183,0.775,96.79715302491103,99.80965976683322,-0.17173727608757472,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.8
月末观察,2022-08-31,603396,金辰股份,108.56,1,强确认,无平台信号,缺失,1.643291940589238,0.44131704726500276,0.6166666666666667,96.77491103202847,36.545324768022844,-0.4485421111449761,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.8
月末观察,2022-08-31,300827,上能电气,26.84,1,强确认,无平台信号,中,1.2554621848739496,0.17154081187254477,0.5583333333333333,96.68594306049823,5.733999524149417,-0.4373165618448638,突破启动,,,,0.5070588910866553,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.7
月末观察,2022-08-31,300633,开立医疗,37.13,1,强确认,无平台信号,中,0.5908311910882607,0.4155547083492186,0.5833333333333334,96.66370106761566,82.63145372353081,-0.08614324390844208,多头趋势,,,,0.6068308207022548,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.7
月末观察,2022-08-31,300787,海能实业,16.62,1,强确认,无平台信号,高,1.0,0.438961038961039,0.6083333333333333,96.61921708185054,94.36117059243398,-0.12847404299947562,多头趋势,,,,0.751817438291775,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.6
月末观察,2022-08-31,002045,国光电器,12.89,1,强确认,无平台信号,缺失,0.8900293255131966,0.36402116402116413,0.5583333333333333,96.59697508896798,66.33357125862479,-0.3081052066559312,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.6
月末观察,2022-08-31,603768,常青股份,23.1,1,强确认,无平台信号,中,0.6535433070866141,0.5187376725838264,0.6083333333333333,96.50800711743773,87.9609802522008,-0.170556552962298,多头趋势,,,,0.36396313821497545,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-08-31,603721,中广天择,17.33,1,强确认,无平台信号,中,0.707389162561576,0.27896678966789645,0.5583333333333333,96.48576512455516,88.48441589340948,-0.023111612175873764,突破启动,,,,0.49264787479036076,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-08-31,600348,华阳股份,9.88,1,强确认,无平台信号,高,0.9760000000000002,0.625,0.6416666666666667,96.4635231316726,95.88389245776825,-0.18481848184818472,多头趋势,,,,0.8347579641633397,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.5
月末观察,2022-08-31,002487,大金重工,45.34,1,强确认,无平台信号,缺失,3.7180020811654533,0.30512377662636725,0.55,96.44128113879003,99.9524149417083,-0.17892068091271274,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-08-31,603330,天洋新材,13.92,1,强确认,无平台信号,缺失,0.9173553719008265,0.20519480519480515,0.625,96.39679715302492,83.98762788484416,-0.10883482714468629,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-08-31,300518,新迅达,40.86,1,强确认,无平台信号,中,1.345579793340987,0.4901531728665207,0.8083333333333333,96.37455516014235,98.14418272662384,-0.021082894106372874,多头趋势,,,,0.38112907459177336,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-08-31,002350,北京科锐,9.74,1,强确认,无平台信号,缺失,0.913555992141454,0.3796033994334278,0.7,96.35231316725978,94.43254817987152,-0.13805309734513282,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.4
月末观察,2022-08-31,603179,新泉股份,27.56,1,强确认,无平台信号,中,1.0675168792198049,0.5685828116106999,0.65,96.30782918149467,92.86224125624554,-0.040723981900452566,多头趋势,,,,0.5231670061372797,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-08-31,688226,威腾电气,17.59,1,强确认,无平台信号,缺失,0.6470037453183521,0.3604021655065739,0.5916666666666667,96.2855871886121,73.80442541042113,-0.21438142027690932,,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-08-31,000819,岳阳兴长,20.49,1,强确认,无平台信号,中,2.0221238938053094,0.791083916083916,0.6416666666666667,96.26334519572953,99.57173447537473,-0.2589511754068716,多头趋势,,,,0.4885396607787502,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.3
月末观察,2022-08-31,688630,芯碁微装,72.45,1,强确认,无平台信号,中,0.7959841348537431,0.20830553702468313,0.6333333333333333,96.24110320284697,69.83107304306448,-0.30276200558175337,突破启动,,,,0.5846681426000842,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.2
月末观察,2022-08-31,300707,威唐工业,18.55,1,强确认,无平台信号,中,0.8348170128585561,0.2155963302752295,0.5583333333333333,96.19661921708185,71.13966214608612,-0.30210684725357406,突破启动,,,,0.43767178670618956,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.2
月末观察,2022-08-31,600766,退市园城,11.93,1,强确认,无平台信号,缺失,1.9825,1.1379928315412187,0.7583333333333333,96.17437722419929,99.00071377587437,-0.05467511885895404,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.2
月末观察,2022-08-31,300586,美联新材,14.09,1,强确认,无平台信号,高,1.1316187594553706,0.6753864447086801,0.725,96.15213523131672,96.0504401617892,-0.25370762711864403,多头趋势,,,,0.7933685045788869,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.2
月末观察,2022-08-31,300691,联合光电,18.48,1,强确认,无平台信号,缺失,0.8498498498498499,0.14144533662754788,0.5583333333333333,96.10765124555161,82.91696407328098,-0.30838323353293406,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.1
月末观察,2022-08-31,002825,纳尔股份,9.83,1,强确认,无平台信号,高,0.6948275862068967,0.2618741976893453,0.725,96.06316725978647,87.72305496074233,-0.25978915662650603,突破启动,,,,0.7244848480227178,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.1
月末观察,2022-08-31,603086,先达股份,9.85,1,强确认,无平台信号,高,1.4502487562189055,0.9979716024340772,0.7,96.04092526690391,98.59624078039496,-0.030511811023622104,多头趋势,,,,0.7933799710169802,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.0
月末观察,2022-08-31,600869,远东股份,6.13,1,强确认,无平台信号,中,0.7871720116618075,0.18339768339768336,0.6083333333333333,95.99644128113879,64.43016892695694,-0.2100515463917526,突破启动,,,,0.5114604908584466,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.0
月末观察,2022-08-31,000584,工智退,7.33,1,强确认,无平台信号,缺失,0.8698979591836735,0.28146853146853146,0.6166666666666667,95.95195729537367,76.04092315013085,-0.11899038461538469,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=96.0
月末观察,2022-08-31,603416,信捷电气,41.96,1,强确认,无平台信号,中,0.7217890849405006,0.29028290282902813,0.5666666666666667,95.90747330960853,32.69093504639543,-0.20934614659883177,突破启动,,,,0.536128004252797,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.9
月末观察,2022-08-31,002733,雄韬股份,19.18,1,强确认,无平台信号,缺失,0.9937629937629939,0.24142394822006485,0.6166666666666667,95.88523131672598,47.18058529621699,-0.19003378378378377,突破启动,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.9
月末观察,2022-08-31,688028,沃尔德,31.15,1,强确认,无平台信号,中,0.835592221567472,0.19715603382013835,0.575,95.8185053380783,86.676183678325,-0.21298635674583122,突破启动,,,,0.45497648576061955,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-08-31,300660,江苏雷利,11.99,1,强确认,无平台信号,中,0.808446455505279,0.23991726990692874,0.5583333333333333,95.79626334519573,45.634070901736855,-0.3854433623782676,多头趋势,,,,0.38739664987819195,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-08-31,002384,东山精密,25.27,1,强确认,无平台信号,中,0.7284541723666211,0.3307003686150607,0.5916666666666667,95.77402135231317,88.15132048536759,-0.14368010843781776,突破启动,,,,0.5901764699860124,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-08-31,300345,华民股份,8.0,1,强确认,无平台信号,缺失,0.8306636155606406,0.45985401459854014,0.65,95.7517793594306,86.0813704496788,-0.16753381893860553,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.8
月末观察,2022-08-31,002517,恺英网络,7.41,1,强确认,无平台信号,高,1.0526315789473686,0.6143790849673203,0.7416666666666667,95.72953736654804,97.66833214370688,-0.04755784061696655,多头趋势,,,,0.8294049021571925,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.7
月末观察,2022-08-31,601689,拓普集团,52.73,1,强确认,无平台信号,中,1.3414742451154527,0.5404615834063686,0.65,95.70729537366547,98.07280513918629,-0.1398042414355628,多头趋势,,,,0.6271345932324217,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.7
月末观察,2022-08-31,000633,合金投资,8.49,1,强确认,无平台信号,缺失,0.7650727650727653,0.23580786026200884,0.5833333333333334,95.68505338078292,71.4251724958363,-0.07616974972796509,多头趋势,,,,,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.7
月末观察,2022-08-31,605198,安德利,23.45,1,强确认,无平台信号,高,0.6127922971114168,0.5326797385620914,0.65,95.59608540925268,82.25077325719724,-0.04752233956133234,多头趋势,,,,0.7017228160927407,反弹≥40%；120日收益≥10%；MA20持续度≥55%；RPS60=95.6
