j,t,日期,日_深度,周_深度,日_缩量比,周_缩量比,日_收敛比,周_收敛比,日_三条全中,周_三条全中,日_TR均,周_TR均
4326,761,2016-02-26,0.3533225357532501,0.41179361179361185,0.6030816435813904,0.6967956808064814,0.6659847497940063,1.0500430910657859,False,False,0.9482608695652172,3.0460000000000003
4326,766,2016-03-04,0.3652079999446869,0.42260442260442266,0.5663269758224487,0.6493445922657308,0.6511850357055664,0.9583453030738293,False,False,0.924642857142857,2.78
4326,771,2016-03-11,0.3652079999446869,0.42260442260442266,0.5216920375823975,0.5968500817618914,0.6082415580749512,0.8642836623302007,False,False,0.8639393939393937,2.507142857142857
4326,776,2016-03-18,0.3652079999446869,0.42260442260442266,0.5409415364265442,0.6088601555258175,0.5879688858985901,0.8118356794024706,False,False,0.8342105263157892,2.355
4326,781,2016-03-25,0.3652079999446869,0.42260442260442266,0.5827964544296265,0.6450460485242039,0.5677348971366882,0.7561045676529733,False,False,0.8048837209302324,2.1933333333333334
4326,1174,2017-11-03,0.4010199308395386,0.4024051803885291,0.482558012008667,0.49506869834576994,0.5105900168418884,0.6632052750029614,False,False,0.4744554455445545,1.0653488372093023
4326,1179,2017-11-10,0.4010199308395386,0.4024051803885291,0.4785369038581848,0.49157340329850424,0.4823859930038452,0.6580362195812114,False,False,0.471352657004831,1.0570454545454546
4326,1184,2017-11-17,0.4223458468914032,0.42368177613321,0.4754377007484436,0.48897840959711475,0.5616490244865417,0.668729170596743,False,False,0.47188679245283016,1.0742222222222222
4326,1189,2017-11-24,0.4367176592350006,0.43802035152636454,0.4684237241744995,0.4823628425933001,0.496573805809021,0.6605521517679194,False,False,0.46677419354838706,1.0610869565217391
4326,1194,2017-12-01,0.4367176592350006,0.43802035152636454,0.46213430166244507,0.476445560069158,0.5037821531295776,0.6564317451143303,False,False,0.46499999999999997,1.054468085106383
4326,1199,2017-12-08,0.451553076505661,0.4528214616096208,0.4594120979309082,0.4741347940204507,0.4936964213848114,0.6541690247123186,False,False,0.4620264317180617,1.0508333333333333
4326,1204,2017-12-15,0.45711636543273926,0.4583718778908418,0.45482882857322693,0.4698956128274792,0.4714447855949402,0.6490766085721218,False,False,0.45762931034482757,1.0426530612244898
4326,1209,2017-12-22,0.45711636543273926,0.4583718778908418,0.44763267040252686,0.46295362936298745,0.44490331411361694,0.6424448217317489,False,False,0.45223628691983125,1.0319999999999998
4326,1214,2017-12-29,0.46082523465156555,0.4620721554116559,0.4409625828266144,0.4565181937652139,0.43764859437942505,0.6364392955824096,False,False,0.4487190082644628,1.0223529411764705
4326,1218,2018-01-05,0.46082523465156555,0.4620721554116559,0.43662139773368835,0.4506289475961308,0.4206077754497528,0.6282704279308694,False,False,0.4443089430894309,1.009230769230769
4326,1223,2018-01-12,0.4775150716304779,0.47872340425531923,0.4315641522407532,0.44584938715992956,0.41247662901878357,0.624638284695305,False,False,0.440398406374502,1.0033962264150942
4326,1333,2018-06-29,0.27916666865348816,0.2791666666666667,1.1540220975875854,1.5403067426822143,1.4162646532058716,1.3327015851137154,False,False,0.6443750000000001,1.4875000000000003
4326,1338,2018-07-06,0.27916666865348816,0.2791666666666667,1.1127570867538452,1.4694315850621553,1.2818745374679565,1.2901447277739495,False,False,0.6076190476190476,1.4400000000000002
4326,1343,2018-07-13,0.27916666865348816,0.2791666666666667,1.1079235076904297,1.443729094400156,1.207443118095398,1.2139903514817372,False,False,0.5823076923076923,1.3550000000000002
4326,1348,2018-07-20,0.27916666865348816,0.2791666666666667,1.0382623672485352,1.3542662172741464,1.1057201623916626,1.1352761642217195,False,False,0.5429032258064515,1.2671428571428573
4326,1353,2018-07-27,0.27916666865348816,0.2791666666666667,1.0460071563720703,1.350352758436541,1.069607138633728,1.1333563059958653,False,False,0.5272222222222223,1.2650000000000001
4326,1358,2018-08-03,0.27916666865348816,0.2791666666666667,0.9983863830566406,1.2883901733838468,1.0432214736938477,1.1109579600275674,False,False,0.5151219512195121,1.24
4326,1363,2018-08-10,0.27916666865348816,0.2791666666666667,0.9452801942825317,1.2212002848839578,1.022915244102478,1.0634734665747765,False,False,0.5054347826086957,1.187
4326,1368,2018-08-17,0.27916666865348816,0.2791666666666667,0.88850998878479,1.1504421027549296,0.9790948629379272,1.0107762671511813,False,False,0.48568627450980384,1.1281818181818182
4326,1373,2018-08-24,0.27916666865348816,0.2791666666666667,0.8371909856796265,1.0861877071761232,0.9274982810020447,0.9646220997013557,False,False,0.46232142857142844,1.0766666666666667
4326,1378,2018-08-31,0.27916666865348816,0.2791666666666667,0.8233583569526672,1.0648123248272292,0.9070860147476196,0.9345279117849761,False,False,0.45229508196721296,1.043076923076923
4326,1383,2018-09-07,0.27916666865348816,0.2791666666666667,0.788383960723877,1.0199960659414364,0.8800827264785767,0.8940139805060551,False,False,0.4393939393939392,0.9978571428571428
4326,1388,2018-09-14,0.27916666865348816,0.2791666666666667,0.7530804872512817,0.9751395049371537,0.8515082597732544,0.8636802205375606,False,False,0.4257746478873238,0.964
4326,1393,2018-09-21,0.27916666865348816,0.2791666666666667,0.7270806431770325,0.9412415973566065,0.8299694657325745,0.8421778084079947,False,False,0.41526315789473667,0.94
4326,1397,2018-09-28,0.27916666865348816,0.2791666666666667,0.7137444019317627,0.9120715727752982,0.8124871850013733,0.8179348927717196,False,False,0.4067499999999999,0.9129411764705883
4326,1402,2018-10-12,0.38333332538604736,0.3833333333333333,0.7055374979972839,0.8999781295638548,0.8343438506126404,0.8720422696990583,False,False,0.4157647058823529,0.9733333333333333
4326,1407,2018-10-19,0.4375,0.4375,0.6921887397766113,0.8822224166933438,0.8439992070198059,0.8832021473394033,False,False,0.4194444444444443,0.9857894736842105
4326,1412,2018-10-26,0.4375,0.4375,0.6942534446716309,0.8823349953249996,0.8432773947715759,0.8726395589248797,False,False,0.4185263157894736,0.974
4326,1417,2018-11-02,0.4375,0.4375,0.713374137878418,0.9023175775933722,0.8358138799667358,0.8613763906665357,False,False,0.4146000000000001,0.9614285714285715
4326,1422,2018-11-09,0.4375,0.4375,0.7181625366210938,0.9060418438866313,0.8215859532356262,0.8389198671762423,False,False,0.4076190476190476,0.9363636363636364
4326,1427,2018-11-16,0.4375,0.4375,0.7204821109771729,0.9070902188071637,0.8127021193504333,0.8355556887304112,False,False,0.4030909090909091,0.9326086956521741
4326,1432,2018-11-23,0.4375,0.4375,0.7338202595710754,0.9210540328025755,0.8129793405532837,0.8257523546979098,False,False,0.40278260869565213,0.9216666666666667
4326,1437,2018-11-30,0.4375,0.4375,0.7317001223564148,0.9172458055223802,0.8025318384170532,0.8113576843556172,False,False,0.3975833333333333,0.9056000000000001
4326,1442,2018-12-07,0.4375,0.4375,0.7285028696060181,0.9122808388122106,0.7922672629356384,0.7953135768435565,False,False,0.39247999999999994,0.8876923076923078
4326,1447,2018-12-14,0.4375,0.4375,0.7167984247207642,0.8974908680746589,0.7811631560325623,0.7797942670444397,False,False,0.3869999999999999,0.8703703703703705
4326,1452,2018-12-21,0.4375,0.4375,0.7036358714103699,0.8810461343666163,0.7704389691352844,0.7689032194545635,False,False,0.3817037037037036,0.8582142857142857
4326,1457,2018-12-28,0.4375,0.4375,0.6906518340110779,0.8648462227480916,0.765761137008667,0.761852705625134,False,False,0.3792142857142856,0.850344827586207
4326,1460,2019-01-04,0.4375,0.4375,0.6837081909179688,0.8447166999285926,0.7600094676017761,0.7460142430507699,False,False,0.3763636363636363,0.8326666666666668
4326,1465,2019-01-11,0.4375,0.4375,0.685634970664978,0.8463628875623612,0.752031147480011,0.7363998132544856,False,False,0.3723648648648648,0.8219354838709678
4326,1470,2019-01-18,0.4375,0.4375,0.6990532279014587,0.8613399762725797,0.7526125311851501,0.7425051688490699,False,False,0.37235294117647055,0.8287500000000001
4326,1560,2019-06-06,0.23909145593643188,0.23909145248057384,1.7453769445419312,1.7001045823838605,1.7525385618209839,1.6518151815181512,False,False,0.6967692307692307,1.5399999999999996
4326,1565,2019-06-14,0.23909145593643188,0.23909145248057384,1.657655954360962,1.6229391698190982,1.2833771705627441,1.6124862486248621,False,False,0.6787142857142857,1.5033333333333332
4326,1570,2019-06-21,0.23909145593643188,0.23909145248057384,1.5762224197387695,1.550100546919489,1.0709636211395264,1.5633250825082505,False,False,0.6550666666666665,1.4574999999999998
4326,1575,2019-06-28,0.23909145593643188,0.23909145248057384,1.5115889310836792,1.4923677494224357,0.9489783048629761,1.494709765094156,False,False,0.631625,1.3935294117647057
4326,1580,2019-07-05,0.23909145593643188,0.23909145248057384,1.4507583379745483,1.437283920875687,0.8594273924827576,1.443252658599193,False,False,0.6084705882352942,1.3455555555555554
4326,1585,2019-07-12,0.23909145593643188,0.23909145248057384,1.3950178623199463,1.3863400460134823,0.8614946603775024,1.4175351745700884,False,False,0.5961111111111111,1.321578947368421
4326,1590,2019-07-19,0.23909145593643188,0.23909145248057384,1.3563743829727173,1.3516811184070274,0.88003009557724,1.3943894389438942,False,False,0.5876842105263158,1.3
4326,1595,2019-07-26,0.23909145593643188,0.23909145248057384,1.3123382329940796,1.3110750688425201,0.8604342937469482,1.3678296401068677,False,False,0.5745,1.2752380952380953
4326,1600,2019-08-02,0.23909145593643188,0.23909145248057384,1.2678077220916748,1.2694660440423426,0.835425078868866,1.3305205520552055,False,False,0.5607619047619048,1.2404545454545455
4326,1605,2019-08-09,0.28212791681289673,0.28212791392707715,1.2463762760162354,1.2505903666942468,0.8941331505775452,1.353350552446549,False,False,0.5634545454545455,1.2617391304347827
4326,1610,2019-08-16,0.28750747442245483,0.28750747160789003,1.2210160493850708,1.2274647767515106,0.9081297516822815,1.3380775577557753,False,False,0.5590434782608696,1.2474999999999998
4326,1615,2019-08-23,0.28750747442245483,0.28750747160789003,1.189262866973877,1.1976231564107869,0.8901453614234924,1.3077227722772273,False,False,0.5486666666666667,1.2191999999999998
4326,1620,2019-08-30,0.28750747442245483,0.28750747160789003,1.1737574338912964,1.1839029488438648,0.9025949835777283,1.3003300330033,False,False,0.5452800000000001,1.212307692307692
4326,1625,2019-09-06,0.28750747442245483,0.28750747160789003,1.1745953559875488,1.1865032718416244,0.9105590581893921,1.301827404962718,False,False,0.5415384615384616,1.2137037037037035
4326,1629,2019-09-12,0.28750747442245483,0.28750747160789003,1.1719180345535278,1.1766440273564898,0.9079228043556213,1.2928748231966052,False,False,0.5367910447761195,1.2053571428571428
4326,1634,2019-09-20,0.28750747442245483,0.28750747160789003,1.1615692377090454,1.1680541893640353,0.9184196591377258,1.2741834528280414,False,False,0.5345323741007195,1.1879310344827587
4326,1639,2019-09-27,0.28750747442245483,0.28750747160789003,1.1469494104385376,1.1550122197533073,0.9243342876434326,1.2688943894389437,False,False,0.5315972222222223,1.183
