观察日,排名,代码,名称,申万一级,距一年低点涨幅,换手加速,流通市值亿,RPS60,RPS120,RPS250,MA20持续度120日,20日波动率,相对MA250,120日收益率,周线排列,周线已持续周,未来60日最大涨幅,启动(>=50%)
2023-04-28,2,601858,中国科传,传媒,5.1324,0.2395,327.2,99.9,100.0,100.0,0.817,0.0541,2.7606,4.4303,多头,20.0,0.1722,False
2023-04-28,3,688256,寒武纪,电子,4.2749,0.2062,607.8,99.9,99.9,99.9,0.733,0.0735,2.0553,2.7872,多头,8.0,0.0701,False
2023-04-28,4,688072,拓荆科技,电子,3.5975,0.4943,286.0,98.5,93.5,100.0,0.617,0.0695,0.7317,0.4679,,,0.0606,False
2023-04-28,5,300795,米奥会展,社会服务,3.4183,0.3504,41.2,96.6,99.3,99.8,0.767,0.0401,1.0577,1.378,多头,30.0,-0.0211,False
2023-04-28,6,002517,恺英网络,传媒,3.2132,0.3922,316.0,99.3,99.6,99.8,0.792,0.0544,1.2205,1.5453,多头,69.0,0.1131,False
2023-04-28,7,601595,上海电影,传媒,3.1966,0.4762,158.1,99.9,99.9,99.7,0.742,0.0701,2.0079,2.8546,多头,9.0,0.1417,False
2023-04-28,8,300002,神州泰岳,传媒,3.0576,0.4537,251.1,99.7,99.8,99.8,0.767,0.0913,1.6346,2.0294,多头,10.0,0.1299,False
2023-04-28,9,300678,中科信息,计算机,2.9911,0.4628,100.1,99.8,99.8,99.7,0.808,0.0837,1.8027,2.0101,多头,10.0,0.6993,True
2023-04-28,10,603322,超讯科技,通信,2.6872,0.8257,46.5,98.9,97.5,99.7,0.65,0.0574,0.7604,0.7779,,,0.5327,True
2023-04-28,11,300025,华星创业,通信,2.6459,0.9436,47.7,99.3,99.0,99.6,0.65,0.0548,1.095,1.1719,多头,41.0,0.3255,False
2023-04-28,12,300494,盛天网络,传媒,2.6432,0.2434,90.8,99.8,99.8,99.6,0.75,0.0774,1.5922,1.7835,多头,9.0,0.1119,False
2023-04-28,13,002518,科士达,电力设备,2.551,0.3991,264.3,17.1,19.2,99.5,0.442,0.0425,0.1128,-0.117,多头,34.0,-0.0173,False
2023-04-28,14,300654,世纪天鸿,传媒,2.5482,0.5485,43.2,99.6,99.5,99.5,0.667,0.093,1.3532,1.4526,多头,59.0,0.3927,False
2023-04-28,15,300308,中际旭创,通信,2.5446,0.4361,679.0,99.8,99.8,99.6,0.692,0.0626,1.5996,2.0525,多头,5.0,0.8922,True
2023-04-28,16,002992,宝明科技,电子,2.4785,0.2256,27.8,2.1,8.2,99.5,0.35,0.0479,-0.017,-0.2178,多头,39.0,1.0138,True
2023-04-28,17,300502,新易盛,通信,2.3978,0.4654,306.4,99.8,99.6,98.8,0.692,0.0782,1.3177,1.6033,多头,6.0,0.6255,True
2023-04-28,18,688258,卓易信息,计算机,2.385,0.3358,64.5,98.0,93.3,99.3,0.542,0.0641,0.6739,0.4562,多头,31.0,0.2631,False
2023-04-28,19,603283,赛腾股份,机械设备,2.2913,0.2377,84.3,84.0,87.6,99.1,0.542,0.0406,0.5054,0.3049,多头,27.0,0.1001,False
2023-04-28,20,300364,中文在线,传媒,2.2764,0.3734,145.6,99.2,99.7,97.5,0.683,0.1028,0.9819,1.7771,多头,7.0,0.0839,False
2023-04-28,21,688197,首药控股,医药生物,2.2749,0.1931,30.1,97.3,99.5,99.2,0.692,0.0642,0.98,1.4665,,,0.124,False
2023-04-28,22,600129,太极集团,医药生物,2.2068,0.1827,275.1,97.2,92.6,99.3,0.767,0.0335,0.6821,0.4336,多头,67.0,0.3622,False
2023-04-28,23,300389,艾比森,电子,2.1774,0.554,35.0,99.1,99.0,99.0,0.783,0.0602,0.9572,1.1554,多头,37.0,0.035,False
2023-04-28,24,300567,精测电子,机械设备,2.1624,0.8622,219.3,99.1,98.8,99.4,0.758,0.0627,1.0068,1.0848,多头,18.0,0.0195,False
2023-04-28,25,688596,正帆科技,机械设备,2.1033,0.4252,90.4,87.0,31.5,99.1,0.425,0.051,0.324,-0.0518,多头,32.0,0.036,False
2023-04-28,26,300820,英杰电气,电力设备,2.0926,0.2391,83.8,94.4,54.0,99.0,0.483,0.0662,0.3956,0.0368,多头,87.0,0.0757,False
2023-04-28,27,002315,焦点科技,商贸零售,2.0603,0.442,66.4,98.3,99.4,98.9,0.792,0.0588,1.1351,1.4178,多头,16.0,0.3758,False
2023-04-28,28,688037,芯源微,电子,2.0446,0.4602,265.6,96.6,74.6,98.7,0.55,0.0665,0.4969,0.152,多头,28.0,0.0211,False
2023-04-28,29,300426,华智数媒,传媒,2.0298,1.2702,63.9,99.6,99.7,98.3,0.858,0.0615,1.2889,1.7623,多头,4.0,0.1389,False
2023-04-28,30,300990,同飞股份,机械设备,2.0236,0.4135,23.6,73.8,14.6,98.8,0.258,0.0404,0.152,-0.1482,多头,38.0,-0.0542,False
2023-04-28,31,688569,铁科轨道,机械设备,2.0209,0.4366,56.6,99.6,99.2,99.2,0.742,0.0752,1.1665,1.2965,多头,12.0,0.1027,False
2023-04-28,32,002174,游族网络,传媒,2.0083,0.7646,200.6,99.1,99.7,98.1,0.767,0.0411,1.1842,1.7259,多头,6.0,0.1405,False
2023-04-28,33,300499,高澜股份,机械设备,1.9961,1.1797,62.8,98.7,98.9,98.9,0.683,0.0764,0.9247,1.1413,多头,7.0,0.0288,False
2023-04-28,34,300058,蓝色光标,传媒,1.9776,0.4506,293.7,99.6,99.5,97.1,0.642,0.0817,1.1444,1.4591,多头,3.0,0.0783,False
2023-04-28,35,301052,果麦文化,传媒,1.9694,0.5184,34.6,99.7,99.7,95.9,0.733,0.0685,1.1115,1.7195,多头,1.0,0.1597,False
2023-04-28,36,300533,冰川网络,传媒,1.9535,0.5292,68.3,99.7,99.4,99.4,0.692,0.0867,1.1898,1.4177,多头,53.0,0.377,False
2023-04-28,37,002351,漫步者,电子,1.9514,0.5869,98.1,99.4,99.0,99.0,0.842,0.0514,1.0325,1.1895,多头,8.0,0.1328,False
2023-04-28,38,300192,科德教育,社会服务,1.9344,0.8205,30.8,98.8,99.2,98.6,0.75,0.0655,0.9916,1.2736,多头,13.0,0.3067,False
2023-04-28,39,688618,三旺通信,通信,1.8813,0.1993,16.1,69.8,82.3,99.0,0.617,0.0464,0.3772,0.2269,多头,34.0,0.1124,False
2023-04-28,40,002605,姚记科技,传媒,1.8141,0.3735,113.5,99.5,99.4,97.9,0.758,0.0488,1.0563,1.4038,多头,5.0,0.3804,False
2023-04-28,41,688111,金山办公,计算机,1.7959,0.2917,2043.2,96.7,95.2,98.8,0.617,0.0546,0.7269,0.5466,多头,19.0,0.1745,False
2023-04-28,42,300856,科思股份,美容护理,1.788,0.5239,39.5,91.4,80.2,98.6,0.475,0.0472,0.3139,0.2017,多头,42.0,0.2345,False
2023-04-28,43,300910,瑞丰新材,基础化工,1.778,0.2196,98.6,22.0,5.2,96.9,0.317,0.0467,0.0754,-0.2669,多头,30.0,0.1669,False
2023-04-28,44,002777,久远银海,计算机,1.7766,0.252,124.1,98.3,97.6,98.5,0.658,0.0625,0.8204,0.7793,多头,14.0,0.3245,False
2023-04-28,45,300634,彩讯股份,计算机,1.765,0.1662,115.3,96.4,92.3,98.5,0.583,0.0633,0.6544,0.42,多头,21.0,0.182,False
2023-04-28,46,601900,南方传媒,传媒,1.7427,1.4143,158.7,99.5,99.4,98.5,0.833,0.0574,1.2325,1.4506,多头,65.0,0.4798,False
2023-04-28,47,688192,迪哲医药,医药生物,1.7321,0.2243,20.8,69.3,90.8,98.2,0.608,0.0335,0.4832,0.3738,多头,11.0,-0.0189,False
2023-04-28,48,300570,太辰光,通信,1.7076,0.4721,56.4,98.9,96.7,98.5,0.667,0.0626,0.6222,0.6705,多头,31.0,1.063,True
2023-04-28,49,003021,兆威机电,电力设备,1.7074,0.2033,41.8,82.0,73.3,98.2,0.55,0.0474,0.2324,0.1399,多头,25.0,0.3776,False
2023-04-28,50,300226,上海钢联,计算机,1.684,0.3584,115.0,95.4,99.2,96.3,0.833,0.0436,0.694,1.2737,多头,11.0,0.0312,False
2023-04-28,51,688358,祥生医疗,医药生物,1.6729,0.7531,61.9,96.7,85.4,98.4,0.517,0.056,0.5938,0.2715,多头,29.0,0.1302,False
2023-04-28,52,300551,古鳌科技,计算机,1.6647,0.3428,42.8,71.6,97.0,64.3,0.667,0.0492,0.536,0.7009,多头,10.0,0.4165,False
2023-04-28,53,603258,电魂网络,传媒,1.6616,1.1026,119.2,99.2,99.4,98.2,0.775,0.0598,1.1428,1.4217,多头,8.0,0.1044,False
2023-04-28,54,002292,奥飞娱乐,传媒,1.6243,0.4483,90.2,98.9,98.5,97.2,0.742,0.0729,0.799,1.0152,多头,7.0,0.338,False
2023-04-28,55,603757,大元泵业,机械设备,1.6225,0.4321,53.6,89.9,94.9,98.7,0.533,0.0388,0.4838,0.5246,多头,32.0,0.0288,False
2023-04-28,56,002343,慈文传媒,传媒,1.6114,0.9168,47.9,97.1,98.5,98.1,0.733,0.0665,0.723,1.012,多头,36.0,0.0317,False
2023-04-28,57,300684,中石科技,电子,1.5713,1.3581,46.5,97.9,96.2,97.3,0.6,0.0813,0.7033,0.6233,多头,11.0,0.039,False
2023-04-28,58,002837,英维克,机械设备,1.5706,0.6288,147.7,84.7,73.2,96.0,0.508,0.0511,0.296,0.1384,多头,29.0,0.0945,False
2023-04-28,59,601360,三六零,计算机,1.5197,0.1807,1144.3,99.5,99.1,95.2,0.675,0.0612,0.7955,1.2398,多头,6.0,0.0007,False
2023-04-28,60,300033,同花顺,计算机,1.5009,0.4815,484.0,97.2,98.5,97.1,0.725,0.0727,0.7031,1.0341,多头,11.0,0.191,False
2023-04-28,61,000921,海信家电,家用电器,1.4916,0.2719,223.7,97.0,99.0,97.7,0.908,0.0363,0.7,1.2068,多头,13.0,0.0869,False
2023-04-28,62,600633,浙数文化,传媒,1.4857,0.2295,175.0,97.6,98.6,97.3,0.842,0.0536,0.6879,1.0408,多头,13.0,0.2569,False
2023-04-28,63,600228,返利科技,传媒,1.4709,0.4298,36.6,98.7,98.1,97.8,0.658,0.072,0.7275,0.8841,多头,15.0,0.186,False
2023-04-28,64,603383,顶点软件,计算机,1.4684,0.3204,90.2,77.3,78.1,96.8,0.525,0.0479,0.3904,0.1808,多头,25.0,0.2205,False
2023-04-28,65,603019,中科曙光,计算机,1.4643,0.2536,737.1,99.3,98.6,95.6,0.767,0.0628,0.7978,1.0377,多头,4.0,0.2107,False
2023-04-28,66,002712,思美传媒,传媒,1.4613,1.0974,46.6,98.4,98.8,96.4,0.825,0.0541,0.8491,1.0965,多头,12.0,0.11,False
2023-04-28,67,003031,中瓷电子,通信,1.455,0.9641,83.5,86.1,75.9,97.9,0.5,0.0503,0.2951,0.1619,多头,3.0,0.2402,False
2023-04-28,68,300620,光库科技,通信,1.4451,1.0302,90.8,94.3,94.8,96.9,0.683,0.0825,0.4267,0.5236,多头,12.0,0.9943,True
2023-04-28,69,688103,国力电子,电子,1.4235,0.6763,40.7,67.6,48.7,97.0,0.458,0.0453,0.1044,0.0145,多头,24.0,0.0821,False
2023-04-28,70,688283,坤恒顺维,通信,1.4183,0.2566,29.4,33.3,12.2,97.5,0.45,0.0421,0.0053,-0.1704,多头,2.0,0.2712,False
2023-04-28,71,601811,新华文轩,传媒,1.4043,1.0658,148.8,99.1,98.7,98.0,0.842,0.0477,0.9299,1.0554,多头,64.0,0.0999,False
2023-04-28,72,300161,华中数控,机械设备,1.3927,0.4952,65.5,95.7,96.9,96.9,0.725,0.0603,0.5854,0.6858,多头,14.0,0.5162,True
2023-04-28,73,002869,金溢科技,电子,1.3899,0.4567,39.8,75.4,76.9,97.6,0.608,0.0433,0.249,0.1722,多头,34.0,-0.0127,False
2023-04-28,74,603863,松炀资源,轻工制造,1.3899,0.24,33.7,91.0,94.6,95.8,0.842,0.03,0.4653,0.5115,多头,33.0,0.3093,False
2023-04-28,75,601949,中国出版,传媒,1.3856,0.9937,177.5,99.2,99.1,97.6,0.775,0.0576,0.9827,1.2524,多头,9.0,0.6153,True
2023-04-28,76,688676,金盘科技,电力设备,1.3787,0.6079,62.7,10.8,12.4,96.8,0.358,0.0363,0.0049,-0.1692,多头,36.0,0.1093,False
2023-04-28,77,600060,海信视像,家用电器,1.3768,0.4683,287.2,96.9,97.3,97.6,0.825,0.0363,0.6032,0.7278,多头,23.0,0.1102,False
2023-04-28,78,301018,申菱环境,机械设备,1.376,0.6923,38.1,84.7,30.8,97.4,0.45,0.0657,0.1872,-0.0549,多头,33.0,-0.0104,False
2023-04-28,79,300031,宝通科技,传媒,1.372,0.2915,102.0,99.2,98.4,94.9,0.583,0.0695,0.8552,0.9905,多头,2.0,0.0312,False
2023-04-28,80,603444,吉比特,传媒,1.3503,0.7073,378.2,97.3,98.2,93.0,0.825,0.0481,0.5568,0.9457,多头,8.0,0.0804,False
2023-04-28,81,300913,兆龙互连,通信,1.3453,0.6516,14.4,98.8,96.8,97.2,0.692,0.0784,0.6525,0.6734,多头,14.0,1.2966,True
2023-04-28,82,300842,帝科股份,电力设备,1.3353,0.4947,51.7,95.3,80.7,95.2,0.525,0.048,0.319,0.2085,空头,18.0,0.2756,False
2023-04-28,83,300548,长芯博创,通信,1.3346,0.288,72.2,98.3,90.2,95.3,0.633,0.0683,0.4919,0.361,,,0.414,False
2023-04-28,84,688551,科威尔,电力设备,1.3304,0.4244,38.3,95.4,94.8,95.1,0.7,0.0501,0.5342,0.5217,多头,13.0,0.0726,False
2023-04-28,85,002222,福晶科技,电子,1.3271,0.65,114.4,97.9,96.8,97.8,0.783,0.0637,0.5637,0.6801,多头,11.0,0.1313,False
2023-04-28,86,600629,华建集团,建筑装饰,1.3243,0.7331,92.1,99.4,98.9,91.8,0.658,0.0413,0.7932,1.15,空头,25.0,0.2003,False
2023-04-28,87,300235,方直科技,计算机,1.3225,0.2211,25.6,98.2,97.6,96.7,0.708,0.0736,0.7116,0.7804,多头,9.0,0.322,False
2023-04-28,88,600415,小商品城,商贸零售,1.3193,0.9864,528.6,99.0,99.1,95.7,0.658,0.0458,0.8633,1.2423,多头,6.0,0.0944,False
2023-04-28,89,688318,财富趋势,计算机,1.3154,0.1971,146.4,68.6,97.1,95.8,0.517,0.0758,0.5181,0.7025,多头,13.0,0.138,False
2023-04-28,90,002463,沪电股份,电子,1.3115,0.3576,420.4,97.9,98.3,94.9,0.725,0.0479,0.547,0.9897,多头,6.0,0.1513,False
2023-04-28,91,688337,普源精电,机械设备,1.3032,0.2095,26.8,18.5,18.2,97.5,0.392,0.0271,0.0715,-0.1234,,,0.0297,False
2023-04-28,92,002536,飞龙股份,汽车,1.2936,0.1973,49.1,72.2,83.5,93.7,0.517,0.0225,0.293,0.2448,多头,28.0,0.6816,True
2023-04-28,93,603918,金桥信息,计算机,1.2921,0.2069,53.3,98.4,97.7,97.0,0.783,0.0599,0.6193,0.796,多头,10.0,1.597,True
2023-04-28,94,601882,海天精工,机械设备,1.2919,0.4607,169.6,79.3,71.8,96.4,0.633,0.0404,0.3139,0.1271,多头,24.0,0.0672,False
2023-04-28,95,688521,芯原股份,电子,1.291,0.2638,174.4,96.8,96.2,96.8,0.667,0.055,0.5029,0.6234,多头,8.0,0.1165,False
2023-04-28,96,301101,明月镜片,轻工制造,1.2897,0.6423,31.5,69.5,60.6,97.4,0.45,0.0452,0.1671,0.0646,多头,10.0,0.0744,False
2023-04-28,97,002919,名臣健康,美容护理,1.2705,0.9241,59.9,82.9,78.5,95.5,0.608,0.0632,0.2505,0.1845,多头,24.0,0.7876,True
2023-04-28,98,688390,固德威,电力设备,1.2687,0.3351,210.1,1.7,2.9,91.3,0.417,0.0551,-0.1609,-0.3179,多头,31.0,0.0609,False
2023-04-28,99,603878,武进不锈,钢铁,1.2661,0.2108,49.4,47.7,82.6,96.4,0.558,0.0243,0.2729,0.2321,多头,34.0,0.0155,False
2023-04-28,100,688012,中微公司,电子,1.2637,0.5983,1121.0,98.5,96.4,93.6,0.717,0.0465,0.5307,0.6392,多头,3.0,-0.0339,False
2023-05-31,1,603083,剑桥科技,通信,6.8119,0.1086,186.9,100.0,100.0,100.0,0.833,0.0572,2.5852,5.0051,多头,16.0,0.0508,False
2023-05-31,2,002229,鸿博股份,轻工制造,5.6641,0.105,168.4,99.5,100.0,100.0,0.633,0.072,2.4961,4.099,多头,37.0,0.312,False
2023-05-31,3,300678,中科信息,计算机,4.4864,0.247,147.4,100.0,99.9,99.9,0.758,0.09,2.4664,3.0099,多头,14.0,0.1624,False
2023-05-31,4,002992,宝明科技,电子,3.9061,0.5496,45.2,95.4,36.2,99.9,0.333,0.0493,0.4595,-0.0694,多头,43.0,0.245,False
2023-05-31,5,603918,金桥信息,计算机,3.3469,0.1154,99.9,99.8,99.8,99.7,0.808,0.0614,1.7676,2.8036,多头,14.0,0.3543,False
2023-05-31,6,300779,惠城环保,环保,3.2883,0.5859,52.1,95.9,98.9,99.8,0.583,0.0476,1.0794,1.0928,多头,26.0,0.0722,False
2023-05-31,7,300308,中际旭创,通信,3.2338,0.0646,803.2,99.9,99.8,99.6,0.725,0.0668,1.7502,2.7553,多头,9.0,0.5841,True
2023-05-31,8,603728,鸣志电器,电力设备,3.0318,0.4754,226.0,94.2,98.1,99.8,0.567,0.0478,0.5373,0.8733,多头,40.0,0.4695,False
2023-05-31,9,300042,朗科科技,计算机,2.8866,0.0421,72.9,99.7,99.7,99.5,0.692,0.0632,1.5371,2.3466,多头,12.0,0.1448,False
2023-05-31,10,600129,太极集团,医药生物,2.6657,0.3926,366.3,99.3,98.1,99.7,0.792,0.046,1.0209,0.8996,多头,71.0,-0.0112,False
2023-05-31,11,002315,焦点科技,商贸零售,2.5687,0.1765,82.7,99.5,99.6,99.2,0.792,0.0601,1.3184,1.9399,多头,20.0,0.1168,False
2023-05-31,12,002517,恺英网络,传媒,2.5148,0.1027,354.5,99.3,99.5,99.6,0.742,0.0505,1.2039,1.6361,多头,73.0,-0.0028,False
2023-05-31,13,300654,世纪天鸿,传媒,2.4868,0.1528,51.7,99.6,99.5,99.6,0.7,0.0823,1.3046,1.6949,多头,63.0,0.1629,False
2023-05-31,14,601900,南方传媒,传媒,2.4563,0.5198,221.3,99.9,99.7,99.5,0.825,0.0677,1.6708,2.0384,多头,69.0,0.1002,False
2023-05-31,15,300620,光库科技,通信,2.3834,0.5478,134.3,99.1,98.2,99.4,0.583,0.0726,1.0073,0.9123,多头,16.0,0.3184,False
2023-05-31,16,300394,天孚通信,通信,2.3153,0.074,276.3,98.8,99.6,99.3,0.658,0.0749,1.1561,1.9648,多头,13.0,0.5973,True
2023-05-31,17,300533,冰川网络,传媒,2.306,0.2678,127.7,99.5,99.6,99.4,0.833,0.068,1.3335,2.0082,多头,57.0,0.1379,False
2023-05-31,18,003021,兆威机电,电力设备,2.0465,0.6601,56.6,97.4,96.8,99.2,0.575,0.0419,0.5561,0.6755,多头,29.0,0.0107,False
2023-05-31,19,002868,绿康生化,农林牧渔,2.0173,0.2532,53.0,4.8,11.8,99.2,0.408,0.0358,0.0318,-0.2179,多头,57.0,0.0698,False
2023-05-31,20,002919,名臣健康,美容护理,2.0065,0.3907,86.1,97.9,95.7,99.2,0.558,0.0534,0.6949,0.583,多头,28.0,0.2429,False
2023-05-31,21,300025,华星创业,通信,1.914,0.0526,50.9,99.4,99.3,99.1,0.65,0.0537,1.03,1.3485,多头,45.0,0.2428,False
2023-05-31,22,002077,大港股份,电子,1.8828,0.2629,91.4,26.1,22.8,99.1,0.383,0.0249,0.0383,-0.1361,多头,39.0,0.1074,False
2023-05-31,23,601949,中国出版,传媒,1.8667,0.5338,219.3,99.5,99.1,99.0,0.717,0.0565,1.1044,1.2095,多头,13.0,0.3408,False
2023-05-31,24,002558,巨人网络,传媒,1.8314,0.1587,415.7,99.3,99.4,98.7,0.767,0.0532,1.0741,1.5686,多头,11.0,0.0804,False
2023-05-31,25,603322,超讯科技,通信,1.8006,0.2167,47.0,98.8,97.6,99.0,0.642,0.0586,0.5839,0.7844,,,0.5271,True
2023-05-31,26,603933,睿能科技,电子,1.7928,0.7875,51.8,99.5,99.3,98.7,0.608,0.0482,1.152,1.2963,多头,13.0,-0.0339,False
2023-05-31,27,605011,杭州热电,公用事业,1.7729,1.7265,46.3,99.7,99.1,98.0,0.392,0.0544,1.3008,1.1975,多头,1.0,0.1324,False
2023-05-31,28,300192,科德教育,社会服务,1.7583,0.15,29.2,98.6,98.5,98.5,0.667,0.0703,0.7536,0.9677,多头,17.0,0.1369,False
2023-05-31,29,002866,传艺科技,电子,1.7368,0.1105,48.0,3.2,1.5,98.9,0.267,0.0354,-0.2117,-0.4415,多头,43.0,0.1314,False
2023-05-31,30,600329,达仁堂,医药生物,1.7173,0.2447,309.2,98.2,97.5,99.0,0.767,0.0395,0.8024,0.7791,多头,26.0,-0.0378,False
2023-05-31,31,603258,电魂网络,传媒,1.7074,0.4172,121.3,99.3,99.3,98.8,0.717,0.0483,0.9973,1.3968,多头,12.0,0.0857,False
2023-05-31,32,300288,朗玛信息,计算机,1.6766,0.4754,56.9,98.6,99.1,98.2,0.725,0.0858,0.8589,1.2318,多头,13.0,0.111,False
2023-05-31,33,002777,久远银海,计算机,1.6034,0.047,123.8,98.4,98.2,98.6,0.575,0.0589,0.686,0.9242,多头,18.0,0.3185,False
2023-05-31,34,300426,华智数媒,传媒,1.5959,0.4298,55.2,99.2,98.9,97.1,0.775,0.0838,0.8109,1.1218,多头,8.0,0.2547,False
2023-05-31,35,300491,通合科技,电力设备,1.5919,0.6684,45.4,92.6,98.5,97.3,0.517,0.0614,0.6724,0.9945,多头,14.0,0.19,False
2023-05-31,36,002174,游族网络,传媒,1.5401,0.3535,167.5,97.8,98.9,96.9,0.675,0.0575,0.697,1.1041,多头,10.0,0.1871,False
2023-05-31,37,605598,上海港湾,建筑装饰,1.465,0.2272,21.1,93.3,94.9,97.3,0.633,0.0575,0.5234,0.5227,多头,27.0,0.4383,False
2023-05-31,38,002362,汉王科技,计算机,1.4336,0.0642,60.7,7.9,98.3,98.3,0.533,0.0491,0.4559,0.9456,多头,19.0,0.0567,False
2023-05-31,39,688569,铁科轨道,机械设备,1.4312,0.0701,52.2,99.4,98.8,98.3,0.708,0.045,0.8279,1.088,多头,16.0,0.3861,False
2023-05-31,40,300235,方直科技,计算机,1.4208,0.1312,28.3,98.5,98.6,97.4,0.7,0.0678,0.6861,0.9956,多头,13.0,0.0691,False
2023-05-31,41,688358,祥生医疗,医药生物,1.3641,0.1251,61.1,98.1,94.5,98.1,0.617,0.0369,0.4501,0.5025,多头,33.0,0.1031,False
2023-05-31,42,002334,英威腾,机械设备,1.3625,0.0848,85.6,82.8,94.6,98.1,0.592,0.0343,0.3209,0.507,多头,35.0,0.0616,False
2023-05-31,43,300882,万胜智能,电力设备,1.3299,1.1488,17.1,98.7,97.9,97.9,0.683,0.0812,0.7299,0.8371,多头,14.0,0.1171,False
2023-05-31,44,002045,国光电器,电子,1.3146,0.1244,85.2,87.9,93.9,97.9,0.567,0.0535,0.3845,0.4736,多头,29.0,0.0275,False
2023-05-31,45,002555,三七互娱,传媒,1.3106,0.2791,528.8,96.3,97.9,90.1,0.717,0.0446,0.541,0.8459,多头,9.0,0.1477,False
2023-05-31,46,688160,步科股份,机械设备,1.2993,0.5801,13.6,91.6,94.6,97.9,0.517,0.0615,0.4027,0.5076,多头,32.0,0.6887,True
2023-05-31,47,300847,中船汉光,基础化工,1.2957,1.0965,36.2,89.7,89.5,96.3,0.425,0.0855,0.5571,0.3286,多头,21.0,0.0347,False
2023-05-31,48,300559,佳发教育,计算机,1.2949,0.2624,51.5,97.0,96.3,94.3,0.658,0.0539,0.5564,0.6288,多头,23.0,0.2321,False
2023-05-31,49,688418,震有科技,通信,1.2738,0.3578,25.0,87.4,96.4,97.5,0.65,0.0693,0.4913,0.6363,多头,16.0,0.1544,False
2023-05-31,50,688517,金冠电气,电力设备,1.2721,0.6065,19.3,70.5,97.5,97.7,0.575,0.0737,0.5382,0.7709,多头,15.0,0.0428,False
2023-05-31,51,000021,深科技,电子,1.2485,0.0742,358.1,99.0,98.4,97.9,0.717,0.0505,0.7634,0.9568,多头,11.0,-0.0298,False
2023-05-31,52,300476,胜宏科技,电子,1.2482,0.2599,240.1,98.4,98.6,92.1,0.608,0.0539,0.7428,1.0102,多头,2.0,-0.0022,False
2023-05-31,53,300031,宝通科技,传媒,1.2448,0.22,96.9,98.9,98.2,96.3,0.6,0.0566,0.6578,0.907,多头,6.0,0.0897,False
2023-05-31,54,002965,祥鑫科技,汽车,1.2444,0.2544,59.5,48.0,58.1,97.0,0.425,0.0369,-0.0105,0.0304,多头,46.0,0.2286,False
2023-05-31,55,300788,中信出版,传媒,1.2039,0.4274,72.1,98.6,97.4,96.9,0.692,0.0665,0.663,0.7657,多头,10.0,0.2428,False
2023-05-31,56,002463,沪电股份,电子,1.2022,0.0692,400.5,94.4,96.6,86.1,0.575,0.0516,0.4223,0.6584,多头,10.0,0.2084,False
2023-05-31,57,600072,中船科技,国防军工,1.1948,0.6417,181.0,99.2,98.2,97.6,0.65,0.0628,0.754,0.9012,多头,10.0,0.1943,False
2023-05-31,58,002728,特一药业,医药生物,1.1846,0.0934,37.8,41.9,4.0,93.2,0.375,0.0392,0.2686,-0.3298,多头,27.0,0.0352,False
2023-05-31,59,603533,掌阅科技,传媒,1.1779,0.4735,122.4,97.5,97.9,95.0,0.717,0.0623,0.6042,0.8404,多头,10.0,0.3127,False
2023-05-31,60,002354,天娱数科,传媒,1.1698,0.1755,113.5,86.9,97.2,92.4,0.542,0.0523,0.5057,0.7358,多头,13.0,0.1664,False
2023-05-31,61,300684,中石科技,电子,1.167,0.5336,43.7,97.4,95.7,96.6,0.575,0.0566,0.5341,0.5824,多头,15.0,0.0891,False
2023-05-31,62,300753,爱朋医疗,医药生物,1.1665,0.8698,19.0,98.3,94.4,93.4,0.483,0.0618,0.6542,0.497,多头,16.0,-0.0781,False
2023-05-31,63,000526,学大教育,社会服务,1.1635,0.9848,34.0,97.7,96.6,95.6,0.525,0.0653,0.6395,0.6603,多头,16.0,0.1151,False
2023-05-31,64,688697,纽威数控,机械设备,1.1529,0.1865,20.9,57.8,70.3,97.0,0.55,0.0302,0.2607,0.0996,多头,27.0,0.0286,False
2023-05-31,65,600629,华建集团,建筑装饰,1.1471,0.5596,85.1,98.8,98.0,82.3,0.617,0.0557,0.5918,0.8571,多头,3.0,0.0154,False
2023-05-31,66,000988,华工科技,机械设备,1.1384,0.0763,350.0,98.6,98.6,94.6,0.733,0.0418,0.5839,1.0035,多头,6.0,0.3058,False
2023-05-31,67,300130,新国都,计算机,1.1375,0.2991,87.0,94.6,97.8,93.1,0.675,0.0455,0.6024,0.8221,多头,12.0,0.2971,False
2023-05-31,68,002865,钧达股份,电力设备,1.1258,0.4235,219.1,29.4,15.6,97.2,0.333,0.0522,-0.0264,-0.1887,多头,133.0,0.3534,False
2023-05-31,69,601928,凤凰传媒,传媒,1.1204,0.0413,339.6,97.5,95.5,95.8,0.725,0.0379,0.5493,0.5728,多头,38.0,0.0367,False
2023-05-31,70,002338,奥普光电,国防军工,1.1201,0.0973,79.5,94.7,92.4,96.9,0.667,0.0434,0.3755,0.4152,多头,15.0,0.2883,False
2023-05-31,71,688551,科威尔,电力设备,1.111,0.1558,35.1,85.1,90.7,95.1,0.617,0.0252,0.3425,0.3594,多头,17.0,0.0573,False
2023-05-31,72,002896,中大力德,机械设备,1.1033,0.6334,42.0,77.4,74.2,97.2,0.458,0.0357,0.0829,0.1278,多头,42.0,0.6634,True
2023-05-31,73,603773,沃格光电,电子,1.0974,0.3475,43.1,94.2,96.3,96.0,0.625,0.0383,0.5048,0.6243,多头,38.0,0.2308,False
